player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Johnny Hekker,7252,P,4,SL,4,4,0,0,0,0,0,0,0,60.3,,,0,0,0,0,0,0
Garrett Celek,7274,TE,11,SF,229,0,46,183,0,0,0,0,0,66.9,83.9,66.4,0,0,0,0,1,0
Chris Owusu,7276,WR,3,NYJ,42,0,1,41,0,0,0,0,0,59.0,62.3,70.5,0,0,0,0,0,0
Austin Davis,7305,QB,3,CLV,156,119,0,37,0,0,0,0,0,47.6,,60.0,2,1,3,6,2,0
Cory Harkey,7306,FB,16,SL,241,0,33,208,0,0,0,0,0,67.5,69.2,66.6,1,1,2,4,0,0
Case Keenum,7323,QB,6,SL,290,141,0,149,0,0,0,0,0,69.9,,60.2,2,1,1,4,1,0
Phillip Supernaw,7324,TE,13,TEN,54,0,3,51,0,0,0,0,3,53.0,72.7,65.3,0,0,0,0,2,0
Cole Beasley,7330,WR,16,DAL,119,0,0,119,0,0,0,0,0,64.3,,62.3,0,0,0,0,2,1
Lance Dunbar,7332,HB,4,DAL,12,0,11,1,0,0,0,0,0,80.2,42.6,60.0,0,0,1,1,0,0
Charley Hughlett,7336,LS,1,CLV,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Ron Leary,7338,G,4,DAL,218,0,137,81,0,221,0,0,0,72.6,73.3,71.6,2,0,4,6,2,1
Griff Whalen,7351,WR,12,IND,13,0,0,13,0,0,0,0,0,70.3,,51.0,0,0,0,0,0,0
Ryan Davis Sr.,7365,ED,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Drew Nowak,7369,C,7,SEA,461,0,261,200,0,0,472,0,0,66.0,71.0,65.2,1,0,9,10,3,0
Johnson Bademosi,7374,CB,1,CLV,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,5,2
Trevor Robinson,7375,C,15,SD,980,0,662,318,0,0,1009,0,0,45.3,46.9,45.5,8,4,39,51,5,0
Derrick Coleman,7377,FB,13,SEA,63,0,8,55,0,0,0,0,0,56.0,36.7,57.1,1,0,1,2,0,0
Jonas Gray,7393,HB,7,JAX,29,0,24,5,0,0,0,0,0,79.1,89.4,60.0,0,0,0,0,0,0
Derek Carrier,7406,TE,12,WAS,251,0,44,207,0,0,0,0,1,63.6,79.3,58.5,0,0,0,0,2,0
Rod Streater,7416,WR,1,OAK,2,0,0,2,0,0,0,0,0,68.0,,60.0,0,0,0,0,0,0
Jermaine Kearse,7428,WR,16,SEA,258,0,0,258,0,0,0,0,0,67.7,,78.3,0,0,0,0,0,0
Mike Remmers,7431,T,16,CAR,1098,0,596,502,18,0,0,0,1097,67.5,67.6,67.2,6,1,39,46,11,2
Travaris Cadet,7457,HB,7,NO,11,1,9,1,0,0,0,0,0,61.1,28.0,60.0,1,1,0,2,0,0
Kellen Moore,7466,QB,3,DAL,165,113,0,52,0,0,0,0,0,61.9,,60.0,1,0,2,3,1,0
Brandon Bolden,7469,HB,12,NE,23,0,17,6,0,0,0,0,0,60.4,73.1,60.0,0,0,0,0,0,0
Josh Bellamy,7472,WR,15,CHI,207,0,0,207,0,0,0,0,0,60.7,,63.1,0,0,0,0,2,0
Brittan Golden,7481,WR,8,ARZ,7,0,0,7,0,0,0,0,0,58.7,,83.5,0,0,0,0,0,0
Bobby Rainey Jr.,7511,HB,11,TB,11,0,11,0,0,0,0,0,0,50.3,84.7,,0,0,1,1,0,0
Deonte Thompson,7513,WR,5,CHI,19,0,0,19,0,0,0,0,0,69.8,,30.9,0,0,0,0,1,0
Brenton Bersin,7516,WR,8,CAR,55,0,0,55,0,0,0,0,0,78.1,,80.4,0,0,0,0,0,0
Chris Polk,7532,HB,15,HST,31,0,21,10,0,0,0,0,0,53.9,52.2,60.0,0,0,2,2,0,0
Jamize Olawale,7572,FB,14,OAK,84,0,18,66,0,0,0,0,0,72.8,69.1,68.3,0,0,1,1,0,0
Jonathan Grimes,7585,HB,13,HST,61,1,52,8,0,0,0,0,0,63.3,84.0,60.1,1,1,3,5,0,0
Alex Tanney,7610,QB,1,TEN,30,17,0,13,0,0,0,0,0,80.1,,60.0,0,0,0,0,0,0
Ty Nsekhe,7636,T,11,WAS,192,0,100,92,147,0,0,0,39,72.8,81.1,62.0,1,0,4,5,1,0
Larry Donnell,7638,TE,8,NYG,160,0,16,144,0,0,0,0,1,58.7,78.7,54.8,0,0,0,0,2,0
Will Johnson,7639,FB,15,PIT,52,0,8,44,0,0,0,0,0,62.1,77.3,63.0,0,0,0,0,0,0
David DeCastro,7640,G,16,PIT,1075,0,694,381,0,1,0,1096,1,85.0,85.1,81.6,2,3,23,28,2,0
Jeff Allen,7642,G,10,KC,430,0,236,194,0,375,0,0,64,82.7,74.1,83.7,0,0,11,11,3,0
Matt McCants,7657,T,1,OAK,4,0,0,4,1,0,0,0,0,57.6,,57.1,0,0,0,0,0,0
Jeff Adams,7680,G,2,HST,116,0,85,31,0,77,0,0,42,59.2,70.3,54.8,1,0,3,4,1,1
Austin Pasztor,7689,G,6,CLV,295,0,188,107,0,301,0,0,0,54.1,61.2,51.8,1,2,13,16,2,0
Bradley Sowell,7693,T,5,ARZ,33,0,7,26,32,0,0,0,0,62.9,81.9,55.8,0,0,0,0,0,0
Don Barclay,7703,T,10,GB,421,0,279,142,112,0,0,9,309,44.2,46.6,45.8,9,4,30,43,4,3
Michael Harris,7730,G,16,MIN,1020,0,558,462,0,0,0,1037,0,72.0,77.0,67.5,3,3,21,27,4,0
Cooper Helfet,7737,TE,13,SEA,132,0,14,118,0,0,0,0,0,59.6,56.1,66.6,1,0,1,2,1,0
Josh Harris,7748,LS,1,ATL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Will Tukuafu,7764,FB,14,SEA,178,0,19,159,0,0,0,0,0,62.3,61.6,66.4,1,0,1,2,1,0
Eric Fisher,7783,T,16,KC,827,0,518,309,579,0,0,0,270,74.7,73.0,75.4,4,2,27,33,5,1
Luke Joeckel,7784,T,14,JAX,900,0,624,276,914,0,0,0,0,74.6,61.6,83.2,7,7,39,53,7,0
Lane Johnson,7786,T,16,PHI,1156,0,715,441,249,0,0,0,940,79.4,74.1,88.4,6,6,16,28,12,1
Barkevious Mingo,7787,ED,1,CLV,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Jonathan Cooper,7788,G,11,ARZ,635,0,365,270,0,19,0,629,0,66.1,63.3,64.7,1,2,19,22,3,0
Tavon Austin,7789,WR,16,SL,246,0,1,245,0,0,0,0,0,69.6,73.0,62.9,0,0,0,0,2,0
Chance Warmack,7791,G,14,TEN,829,0,538,291,0,0,0,842,0,73.4,69.2,71.7,4,4,17,25,6,1
D.J. Fluker,7792,G,12,SD,863,0,571,292,0,0,0,886,0,71.4,64.6,74.9,1,2,29,32,13,1
Kenny Vaccaro,7796,S,8,NO,15,0,0,15,0,0,0,0,0,60.3,,60.0,0,0,0,0,6,2
E.J. Manuel,7797,QB,7,BUF,142,97,0,45,0,0,0,0,0,42.3,,60.3,3,1,0,4,1,0
Justin Pugh,7800,G,14,NYG,963,0,594,369,154,745,0,0,85,79.3,81.2,76.5,2,1,22,25,4,1
Kyle Long,7801,T,16,CHI,1074,0,605,469,0,0,0,0,1103,78.3,66.9,87.5,6,3,28,37,9,0
Tyler Eifert,7802,TE,13,CIN,364,0,74,290,17,1,0,0,11,87.5,68.3,67.1,3,1,0,4,2,0
Bjoern Werner,7805,ED,1,IND,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
DeAndre Hopkins,7808,WR,16,HST,446,0,1,445,0,0,0,0,0,90.4,66.2,61.9,0,0,0,0,6,1
Cordarrelle Patterson,7810,WR,9,MIN,38,0,0,38,0,0,0,0,0,67.6,,64.4,0,0,0,0,0,0
Travis Frederick,7812,C,16,DAL,1020,0,622,398,0,0,1051,0,0,87.2,84.8,84.8,0,1,9,10,2,0
Justin Hunter,7815,WR,9,TEN,121,0,0,121,0,0,0,0,0,63.1,,70.1,0,0,0,0,2,0
Zach Ertz,7816,TE,15,PHI,274,0,22,252,0,0,0,0,2,82.0,58.2,80.2,0,0,1,1,2,0
Giovani Bernard,7818,HB,16,CIN,139,0,107,32,0,0,0,0,0,70.6,53.9,69.3,3,2,13,18,1,0
Geno Smith,7820,QB,1,NYJ,65,49,0,16,0,0,0,0,0,60.4,,60.0,2,0,0,2,0,0
Robert Woods,7822,WR,14,BUF,296,0,1,295,0,0,0,0,0,61.8,62.3,71.6,0,0,0,0,6,1
Gavin Escobar,7828,TE,14,DAL,129,0,5,124,0,0,0,0,0,58.8,83.5,66.3,0,0,0,0,0,0
Le'Veon Bell,7829,HB,6,PIT,39,0,30,9,0,0,0,0,0,89.3,72.3,54.4,1,0,0,1,1,0
Vance McDonald,7836,TE,14,SF,233,0,45,188,0,0,0,0,0,65.9,80.0,69.9,0,0,1,1,2,0
Aaron Dobson,7840,WR,8,NE,56,0,0,56,0,0,0,0,0,60.4,,62.9,0,0,0,0,1,0
Eddie Lacy,7842,HB,15,GB,90,0,73,17,0,0,0,0,0,70.8,78.6,60.0,1,0,6,7,0,0
Christine Michael,7843,HB,8,SEA,15,0,8,7,0,0,0,0,0,70.8,83.8,60.0,0,0,0,0,0,0
Travis Kelce,7844,TE,16,KC,410,0,57,353,2,0,0,0,0,73.6,59.7,61.5,1,0,2,3,6,0
Larry Warford,7846,G,13,DET,812,0,545,267,0,0,0,831,0,72.3,73.4,67.7,2,5,17,24,3,1
Sio Moore,7847,LB,1,IND,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Brian Winters,7853,G,13,NYJ,766,0,475,291,0,3,0,788,0,68.7,71.4,66.5,1,5,17,23,7,1
Terrance Williams,7855,WR,16,DAL,235,0,0,235,0,0,0,0,0,69.9,,58.3,0,0,0,0,1,0
Terron Armstead,7856,T,13,NO,926,0,609,317,950,0,0,0,0,92.6,89.8,91.7,3,2,15,20,5,0
Keenan Allen,7857,WR,8,SD,178,0,0,178,0,0,0,0,0,79.2,,69.4,0,0,0,0,3,0
Dallas Thomas,7858,G,16,MIA,1030,0,675,355,17,1041,0,0,0,45.9,53.6,45.2,10,10,36,56,8,1
Marquise Goodwin,7859,WR,2,BUF,17,0,0,17,0,0,0,0,0,72.4,,60.4,0,0,0,0,0,0
Markus Wheaton,7860,WR,16,PIT,195,0,0,195,0,0,0,0,0,69.9,,60.1,0,0,0,0,2,1
J.J. Wilcox,7861,S,4,DAL,5,0,0,5,0,0,0,0,0,60.0,,60.0,0,0,0,0,3,0
Jordan Reed,7866,TE,14,WAS,279,0,37,242,0,0,0,0,0,87.6,72.8,61.8,0,2,1,3,12,1
Hugh Thornton,7867,G,13,IND,799,0,532,267,0,1,0,821,0,67.8,61.3,69.5,4,6,20,30,6,1
Stedman Bailey,7873,WR,8,SL,94,0,0,94,0,0,0,0,0,58.8,,74.6,0,0,0,0,1,0
Brandon Williams,7876,TE,3,MIA,8,0,1,7,0,0,0,0,0,61.2,70.2,60.9,0,0,0,0,0,0
Knile Davis,7878,HB,9,KC,11,0,7,4,0,0,0,0,0,54.7,38.4,60.0,0,0,1,1,0,0
Dion Sims,7888,TE,13,MIA,302,0,82,220,4,0,0,0,2,60.2,51.9,70.6,0,5,1,6,3,0
Brian Schwenke,7889,C,5,TEN,303,0,180,123,0,0,310,0,0,63.4,71.9,60.8,1,0,3,4,1,0
David Bakhtiari,7891,T,14,GB,953,0,605,348,973,1,0,1,0,76.8,86.7,63.5,3,5,25,33,12,1
Ryan Nassib,7892,QB,1,NYG,6,5,0,1,0,0,0,0,0,62.9,,60.0,0,0,0,0,0,0
Landry Jones,7897,QB,7,PIT,105,61,0,44,0,0,0,0,0,46.3,,60.0,0,0,0,0,0,0
Earl Watford,7898,G,6,ARZ,197,0,108,89,0,76,0,0,124,62.3,43.3,74.9,1,5,9,15,1,0
Khaled Holmes,7903,C,9,IND,485,0,328,157,0,1,461,34,0,63.1,60.4,66.3,2,4,16,22,3,0
J.C. Tretter,7904,C,12,GB,372,0,218,154,0,2,351,0,15,78.1,78.1,74.5,0,0,3,3,2,0
Quinton Patton,7910,WR,16,SF,102,0,0,102,0,0,0,0,0,65.7,,69.4,0,0,0,0,4,1
Kyle Juszczyk,7912,FB,16,BLT,176,0,49,127,0,0,0,0,0,63.6,91.0,47.5,0,0,1,1,2,0
Levine Toilolo,7915,TE,16,ATL,378,0,102,276,0,0,0,0,0,56.8,72.0,62.5,0,1,5,6,4,0
Denard Robinson,7917,HB,12,JAX,46,0,36,10,0,0,0,0,0,57.9,69.0,60.0,0,0,2,2,0,0
Stepfan Taylor,7922,HB,10,ARZ,42,0,25,17,0,0,0,0,0,56.2,90.5,59.7,0,0,0,0,0,0
Oday Aboushi,7923,G,6,HST,398,0,247,151,0,331,0,76,0,58.5,71.3,52.2,2,2,7,11,3,0
Kenny Stills,7926,WR,16,MIA,162,0,0,162,0,0,0,0,0,59.9,,62.8,0,0,0,0,0,0
Joseph Randle,7933,HB,6,DAL,22,0,18,4,0,0,0,0,0,75.4,71.6,60.0,0,1,0,1,0,0
Chris Thompson,7936,HB,13,WAS,46,0,44,2,0,0,0,0,0,61.9,34.5,60.0,1,0,3,4,0,0
Luke Willson,7940,TE,14,SEA,285,0,51,234,0,0,0,0,0,70.6,50.7,65.7,0,1,7,8,4,1
Zac Stacy,7942,HB,7,NYJ,29,0,27,2,0,0,0,0,0,60.8,76.1,60.0,0,0,1,1,1,0
Jordan Mills,7945,T,8,BUF,355,0,187,168,0,0,0,0,355,58.3,55.2,60.8,3,2,8,13,6,1
Mike Gillislee,7946,HB,5,BUF,19,0,13,6,0,0,0,0,0,53.9,62.2,59.0,0,1,0,1,0,0
Rick Wagner,7950,T,16,BLT,1126,0,743,383,0,0,0,0,1145,66.2,68.1,59.9,1,11,40,52,5,1
Corey Fuller,7953,WR,12,DET,54,0,0,54,0,0,0,0,0,54.9,,38.9,0,0,0,0,0,0
Latavius Murray,7962,HB,16,OAK,114,0,99,15,0,0,0,0,0,65.5,79.0,61.9,0,1,4,5,0,0
Kenjon Barner,7963,HB,6,PHI,10,0,5,5,0,0,0,0,0,47.9,82.8,60.0,0,0,0,0,0,0
Mychal Rivera,7965,TE,16,OAK,117,0,13,104,0,0,0,0,0,54.3,86.4,62.1,0,0,0,0,5,2
Andre Ellington,7968,HB,10,ARZ,35,0,31,4,0,0,0,0,0,67.7,41.7,76.3,2,1,4,7,0,0
Rex Burkhead,7971,WR,15,CIN,30,0,0,30,0,0,0,0,0,59.6,,58.8,0,0,0,0,0,0
Spencer Ware,7975,HB,9,KC,34,0,23,11,0,0,0,0,0,85.2,74.4,72.5,0,0,2,2,0,0
Theo Riddick,7980,HB,16,DET,107,0,97,10,0,0,0,0,0,83.1,72.0,82.1,3,0,3,6,2,1
Ryan Griffin,7982,TE,9,HST,124,0,10,114,2,0,0,0,0,55.4,50.9,66.2,0,0,2,2,4,0
Ryan Jensen,7985,G,8,BLT,419,0,286,133,0,430,0,1,0,67.2,57.9,77.1,3,6,9,18,5,0
Brice Butler,7991,WR,7,DAL,85,0,0,85,0,0,0,0,0,68.0,,56.8,0,0,0,0,0,0
Michael Williams,7993,TE,15,NE,335,0,89,246,3,0,0,0,0,64.3,62.6,75.2,0,1,3,4,0,0
Tommy Bohanon,7997,FB,16,NYJ,209,0,33,176,0,0,0,0,0,53.4,60.8,55.8,0,0,5,5,0,0
Charles Johnson,7998,WR,10,MIN,120,0,0,120,0,0,0,0,0,64.7,,72.8,0,0,0,0,1,0
Chris Gragg,8004,TE,13,BUF,176,0,38,138,4,0,0,0,3,62.3,62.5,64.3,1,0,1,2,0,0
Nick Williams,8005,WR,14,ATL,76,0,0,76,0,0,0,0,0,65.0,,48.7,0,0,0,0,1,0
Kerwynn Williams,8013,HB,5,ARZ,10,0,6,4,0,0,0,0,0,58.9,82.1,60.0,0,0,0,0,0,0
Marquess Wilson,8019,WR,11,CHI,240,0,0,240,0,0,0,0,0,63.5,,61.3,0,0,0,0,0,0
B.J. Daniels,8020,WR,7,HST,26,3,0,23,0,0,0,0,0,64.1,,62.5,0,0,0,0,0,0
Reid Fragel,8023,T,1,TB,28,0,7,21,0,0,0,0,0,64.3,76.5,66.7,0,0,0,0,1,0
Kemal Ishmael,8026,S,1,ATL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,1
Sean Renfree,8032,QB,2,ATL,23,10,0,13,0,0,0,0,0,55.1,,60.0,0,0,0,0,0,0
Don Jones,8033,CB,1,CLV,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
T.J. Johnson,8034,C,3,CIN,16,0,7,9,0,4,0,12,0,55.6,79.9,51.8,0,0,0,0,0,0
Justice Cunningham,8037,TE,1,SL,10,0,1,9,0,0,0,0,0,51.5,69.6,53.4,0,0,0,0,0,0
Carson Tinker,8043,LS,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Chris Hubbard,8051,C,7,PIT,33,0,14,19,7,0,0,0,1,59.3,46.8,62.5,0,0,1,1,0,0
Rashad Ross,8061,WR,13,WAS,64,0,0,64,0,0,0,0,0,70.1,,59.3,0,0,0,0,0,0
Alvin Bailey,8071,T,11,SEA,272,0,150,122,236,1,0,1,21,54.3,49.4,59.9,3,6,8,17,3,0
Josh McNary,8073,LB,1,IND,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Daren Bates,8077,LB,4,SL,4,0,4,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Brian Leonhardt,8083,TE,4,SF,19,0,4,15,0,0,0,0,0,57.3,24.5,67.5,2,0,0,2,0,0
C.J. Anderson,8101,HB,15,DEN,88,0,76,12,0,0,0,0,0,66.6,84.2,76.7,0,2,1,3,0,0
George Winn,8123,HB,2,DET,2,0,1,1,0,0,0,0,0,46.9,69.2,60.0,0,0,0,0,0,0
Kenbrell Thompkins,8126,WR,7,NYJ,60,0,1,59,0,0,0,0,0,60.5,65.8,69.0,0,0,0,0,0,0
Jaron Brown,8128,WR,16,ARZ,108,0,4,104,0,0,0,0,0,61.6,77.0,81.6,0,0,0,0,1,1
Frankie Hammond,8156,WR,3,KC,4,0,0,4,0,0,0,0,0,69.0,,81.1,0,0,0,0,0,0
Marlon Brown,8179,WR,10,BLT,150,0,2,148,0,0,0,0,0,50.1,75.0,70.5,0,0,0,0,0,0
Tim Lelito,8189,G,14,NO,948,0,607,341,0,829,0,140,0,76.0,57.5,81.9,1,6,21,28,2,0
Josh Hill,8200,TE,16,NO,215,0,30,185,0,0,0,0,0,59.7,77.8,72.9,0,0,2,2,2,0
Matt Tobin,8211,G,16,PHI,984,0,597,387,127,0,0,888,1,65.6,46.1,72.1,8,11,31,50,2,2
Rico Richardson,8216,WR,4,TEN,7,0,0,7,0,0,0,0,0,50.5,,58.9,0,0,0,0,0,0
Josh Kline,8230,G,14,NE,859,0,567,292,0,398,0,478,0,69.5,70.9,66.5,2,6,17,25,5,0
Myles White,8243,WR,12,NYG,52,0,0,52,0,0,0,0,0,57.2,,59.3,0,0,0,0,1,0
Russell Shepard,8254,WR,13,TB,94,0,0,94,0,0,0,0,0,58.0,,91.9,0,0,0,0,2,0
Jordan Devey,8268,G,9,SF,384,0,230,154,0,0,0,397,0,56.7,45.3,58.8,3,2,18,23,2,1
Patrick Omameh,8277,G,11,CHI,667,0,375,292,0,139,0,540,0,70.2,58.8,71.4,2,2,15,19,3,0
Benny Cunningham,8283,HB,16,SL,80,0,73,7,0,0,0,0,0,62.0,74.0,59.3,1,0,4,5,0,0
MarQueis Gray,8286,TE,4,BUF,18,0,1,17,0,0,0,0,0,45.0,69.6,63.8,0,0,0,0,1,0
Adam Thielen,8288,WR,16,MIN,107,0,0,107,0,0,0,0,0,65.3,,71.0,0,0,0,0,0,0
Chris Barker,8310,T,1,NE,4,0,1,3,0,0,0,0,4,60.8,69.8,60.2,0,0,0,0,0,0
John Lotulelei,8311,LB,1,OAK,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Cierre Wood,8343,HB,2,BUF,1,0,1,0,0,0,0,0,0,57.4,69.2,,0,0,0,0,0,0
Jake Stoneburner,8353,TE,11,MIA,70,0,13,57,0,0,0,0,0,64.5,81.4,56.4,0,0,0,0,1,0
Lane Taylor,8365,G,3,GB,153,0,102,51,0,85,0,70,0,76.7,60.9,80.0,1,0,7,8,1,1
Matt McGloin,8374,QB,2,OAK,41,35,0,6,0,0,0,0,0,42.9,,60.0,0,0,0,0,0,0
Kendall Gaskins,8390,HB,6,SF,29,0,20,9,0,0,0,0,0,57.3,70.8,59.7,0,0,1,1,0,0
Tim Wright,8392,TE,9,DET,54,0,11,43,0,0,0,0,0,47.5,79.0,32.7,0,0,0,0,0,0
Zach Line,8420,FB,16,MIN,173,0,8,165,0,0,0,0,0,68.0,81.5,74.4,0,0,0,0,0,0
Austin Johnson,8438,FB,9,NO,47,0,9,38,0,0,0,0,0,46.8,44.1,57.5,0,0,2,2,1,0
Patrick Lewis,8452,C,9,SEA,598,0,351,247,0,0,616,0,0,62.6,67.6,70.4,2,1,10,13,2,0
Cody Davis,8458,S,4,SL,2,0,2,0,0,0,0,0,0,59.4,,,0,0,0,0,0,0
LaAdrian Waddle,8460,T,9,NE,409,0,277,132,38,0,0,0,377,40.2,38.2,51.9,5,6,27,38,4,0
Brynden Trawick,8471,S,1,BLT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Sam Brenner,8493,C,2,DEN,7,0,4,3,0,1,6,0,0,60.2,90.1,58.2,0,0,1,1,0,0
Ryan Schraeder,8496,T,16,ATL,1128,0,704,424,0,0,0,0,1142,79.4,81.2,71.5,2,2,20,24,5,0
Khiry Robinson,8514,HB,8,NO,9,0,7,2,0,0,0,0,0,61.2,83.0,60.0,0,0,0,0,2,0
Jack Doyle,8520,TE,16,IND,252,0,73,179,2,0,0,0,3,74.2,55.1,69.5,1,1,7,9,1,0
Demetrius Harris,8524,TE,16,KC,216,0,47,169,0,0,0,0,0,59.1,64.2,65.0,1,0,1,2,1,1
Fozzy Whittaker,8547,HB,14,CAR,39,0,23,16,0,0,0,0,0,68.6,75.7,70.1,0,0,1,1,0,0
Darren Fells,8549,TE,14,ARZ,397,0,77,320,0,0,0,0,0,70.4,58.5,66.3,0,3,2,5,1,0
James Winchester,8580,LS,1,KC,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Greg Robinson,8637,T,16,SL,959,0,527,432,982,0,0,0,0,66.2,57.3,71.8,3,18,21,42,15,3
Blake Bortles,8638,QB,16,JAX,1032,724,0,308,0,0,0,0,0,65.2,,60.0,11,1,3,15,4,0
Sammy Watkins,8639,WR,13,BUF,295,0,0,295,0,0,0,0,0,89.8,,75.4,0,0,0,0,5,1
Jake Matthews,8641,T,16,ATL,1126,0,713,413,1139,0,0,0,0,81.2,81.1,71.6,1,6,31,38,4,0
Mike Evans,8642,WR,15,TB,304,0,0,304,0,0,0,0,0,83.5,,62.5,0,0,0,0,9,0
Eric Ebron,8645,TE,14,DET,200,0,32,168,0,0,0,0,0,65.0,48.4,60.5,0,0,3,3,3,1
Taylor Lewan,8646,T,15,TEN,906,0,586,320,914,0,0,0,0,78.1,82.8,70.6,8,2,13,23,10,3
Odell Beckham Jr.,8647,WR,15,NYG,352,0,0,352,0,0,0,0,0,88.1,,54.1,0,0,0,0,8,2
Zack Martin,8651,G,16,DAL,1020,0,622,398,0,0,0,1051,0,85.9,91.8,77.2,1,2,10,13,10,3
C.J. Mosley,8652,LB,1,BLT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,4,0
Ja'Wuan James,8654,T,7,MIA,391,0,257,134,1,0,0,0,395,64.3,72.1,55.4,2,1,8,11,6,1
Brandin Cooks,8655,WR,16,NO,275,0,1,274,0,0,0,0,0,73.1,65.7,63.9,0,0,0,0,1,0
Johnny Manziel,8657,QB,9,CLV,425,281,0,144,0,0,0,0,0,53.3,,60.4,5,2,2,9,5,0
Teddy Bridgewater,8667,QB,16,MIN,976,550,0,426,0,0,0,0,0,67.7,,60.0,8,2,10,20,1,0
Xavier Su'a-Filo,8668,G,11,HST,627,0,345,282,0,642,1,0,0,62.2,48.9,64.4,4,7,15,26,1,0
Joel Bitonio,8670,G,10,CLV,615,0,415,200,0,640,0,0,0,72.6,65.3,76.7,2,5,19,26,6,0
Derek Carr,8671,QB,16,OAK,993,652,1,340,0,0,0,0,0,76.0,61.3,60.0,3,1,4,8,6,0
Austin Seferian-Jenkins,8673,TE,7,TB,58,0,8,50,0,0,0,0,0,76.4,76.0,57.6,0,0,0,0,4,0
Marqise Lee,8674,WR,10,JAX,51,0,0,51,0,0,0,0,0,61.6,,45.9,0,0,0,0,3,1
Jordan Matthews,8677,WR,16,PHI,313,0,0,313,0,0,0,0,0,65.6,,64.1,0,0,0,0,4,2
Weston Richburg,8678,C,15,NYG,1013,0,628,385,0,0,1035,0,0,90.0,87.5,87.7,0,1,11,12,5,1
Cyrus Kouandjio,8679,T,11,BUF,226,0,121,105,19,0,0,0,136,71.0,68.0,80.3,1,2,3,6,5,0
Paul Richardson Jr.,8680,WR,1,SEA,2,0,0,2,0,0,0,0,0,90.1,,60.0,0,0,0,0,0,0
Troy Niklas,8687,TE,16,ARZ,137,0,13,124,0,0,0,0,0,65.6,60.3,60.3,0,0,1,1,0,0
Davante Adams,8688,WR,13,GB,239,0,1,238,0,0,0,0,0,57.7,69.7,61.8,0,0,0,0,3,0
Bishop Sankey,8689,HB,12,TEN,30,0,23,7,0,0,0,0,0,53.2,82.7,59.8,0,0,1,1,0,0
Jeremy Hill,8690,HB,16,CIN,62,0,47,15,0,0,0,0,0,60.1,66.0,59.4,1,1,3,5,1,0
Cody Latimer,8691,WR,13,DEN,85,0,0,85,0,0,0,0,0,56.3,,90.6,0,0,0,0,1,0
Carlos Hyde,8692,HB,7,SF,63,0,47,16,0,0,0,0,0,74.2,72.3,72.4,1,0,3,4,0,0
Jack Mewhort,8694,G,16,IND,1098,0,730,368,0,984,0,1,140,77.0,81.0,73.9,0,11,33,44,5,2
Allen Robinson II,8696,WR,16,JAX,302,0,0,302,0,0,0,0,0,84.0,,59.4,0,0,0,0,3,0
Jimmy Garoppolo,8697,QB,5,NE,8,4,0,4,0,0,0,0,0,66.9,,60.0,0,0,0,0,0,0
Jarvis Landry,8698,WR,16,MIA,256,2,2,252,0,0,0,0,0,87.8,72.3,85.7,0,0,0,0,6,1
Justin Britt,8699,G,16,SEA,1077,0,618,459,0,1104,0,0,0,55.6,52.9,56.2,3,6,28,37,7,1
C.J. Fiedorowicz,8700,TE,16,HST,427,0,83,344,1,0,0,0,4,61.4,78.2,70.9,0,0,3,3,4,0
Morgan Moses,8701,T,16,WAS,1028,0,611,417,1,0,0,0,1051,77.5,71.4,80.2,5,3,19,27,12,3
Billy Turner,8702,G,12,MIA,765,0,476,289,0,0,0,787,0,58.5,69.4,53.4,8,6,11,25,4,1
Charles Sims,8704,HB,16,TB,71,0,66,5,0,0,0,0,0,86.1,87.7,59.8,1,0,2,3,0,0
Marcus Martin,8705,C,14,SF,815,0,524,291,0,27,770,45,0,43.1,61.7,36.9,4,6,18,28,7,1
Christian Kirksey,8706,LB,1,CLV,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
