player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Adrien Robinson,7127,TE,9,NYG,7,5,71.4,50,1,76.9,76.5,46.3,68.0,64.9,10.0,52,10.4,29,3,1,0,0,2,131.0,0,0
Russell Shepard,8254,WR,7,TB,7,4,57.1,63,0,64.2,58.9,72.1,68.3,,15.8,27,6.8,23,3,0,0,0,1,87.2,0,0
Ray Agnew,9141,FB,12,CLV,7,3,42.9,15,0,54.0,41.7,36.2,68.7,75.2,5.0,10,3.3,12,1,1,0,0,0,50.3,1,0
Quinton Patton,7910,WR,4,SF,7,3,42.9,44,0,51.8,55.3,70.5,16.4,,14.7,0,0.0,35,1,0,0,0,0,64.0,0,0
Vance McDonald,7836,TE,8,SF,7,2,28.6,30,0,62.2,33.6,30.0,13.6,80.8,15.0,26,13.0,21,1,1,0,1,0,44.9,0,0
Devin Street,8781,WR,15,DAL,7,2,28.6,18,0,52.3,48.9,70.5,65.8,,9.0,5,2.5,9,1,0,1,0,0,0.0,1,0
Chris Thompson,7936,HB,2,WAS,7,6,85.7,27,1,66.0,70.9,74.6,71.3,39.5,4.5,37,6.2,9,2,0,0,0,1,122.3,0,0
Joe McKnight,5636,HB,1,KC,7,6,85.7,64,2,88.4,92.9,74.6,72.8,,10.7,51,8.5,26,5,0,0,0,1,144.3,0,0
James Hanna,7175,TE,16,DAL,6,4,66.7,48,0,71.0,63.6,73.8,67.5,46.5,12.0,12,3.0,27,3,0,0,0,0,91.0,1,0
Danny Woodhead,4914,HB,2,SD,6,5,83.3,34,0,57.9,62.7,46.3,76.5,75.0,6.8,33,6.6,14,4,1,0,0,1,90.3,0,0
Jed Collins,4743,FB,16,DET,6,5,83.3,39,1,67.0,51.7,46.3,73.8,64.9,7.8,42,8.4,24,2,1,0,0,1,133.3,2,0
Fozzy Whittaker,8547,HB,6,CAR,6,5,83.3,60,1,71.0,68.0,73.4,85.7,86.5,12.0,81,16.2,26,2,0,0,0,0,147.9,0,0
Brandon Williams,7876,TE,7,CAR,6,4,66.7,44,0,58.7,70.3,72.1,67.0,22.2,11.0,8,2.0,16,4,0,1,0,1,48.6,2,1
Chris Owusu,7276,WR,7,NYJ,6,6,100.0,78,1,70.1,67.0,74.6,72.8,,13.0,-1,-0.2,36,4,0,0,0,0,158.3,0,0
Jamize Olawale,7572,FB,11,OAK,6,5,83.3,18,2,67.8,67.2,73.4,70.0,74.8,3.6,9,1.8,7,2,0,0,0,1,118.8,0,0
Zurlon Tipton,9164,HB,2,IND,6,6,100.0,68,1,58.5,85.1,75.6,75.2,71.6,11.3,72,12.0,32,5,0,0,0,2,153.5,0,0
James Develin,6142,FB,13,NE,6,6,100.0,43,0,74.9,53.9,74.6,71.3,76.8,7.2,31,5.2,13,3,0,0,0,1,96.5,0,0
Juwan Thompson,8955,HB,12,DEN,6,4,66.7,25,0,66.0,45.6,41.6,49.7,50.9,6.3,20,5.0,14,0,1,0,0,1,75.0,0,0
Kevin Brock,5328,TE,12,CIN,6,5,83.3,21,0,56.4,41.4,46.3,68.0,69.1,4.2,11,2.2,10,2,1,0,0,0,81.3,0,0
Ronnie Brown,2219,HB,8,SD,6,5,83.3,44,0,59.7,61.3,74.6,78.0,67.0,8.8,33,6.6,24,1,0,0,0,1,97.2,0,0
Ka'Deem Carey,8752,HB,12,CHI,6,5,83.3,57,0,52.7,58.9,73.4,81.2,51.3,11.4,49,9.8,18,2,0,0,0,2,106.3,0,0
Frank Summers,5093,FB,9,BUF,6,5,83.3,9,0,50.8,43.4,45.8,73.6,66.9,1.8,6,1.2,4,0,1,0,0,1,79.2,0,0
Virgil Green,6356,TE,12,DEN,6,6,100.0,74,1,76.3,58.3,74.6,70.6,63.9,12.3,48,8.0,38,5,0,0,0,0,157.6,0,0
Fitzgerald Toussaint,9244,HB,3,BLT,6,3,50.0,27,0,57.8,61.7,70.5,73.7,81.7,9.0,30,10.0,15,1,0,0,0,0,62.5,0,0
Zach Sudfeld,8313,TE,16,NYJ,6,5,83.3,85,0,63.2,62.6,75.9,69.1,52.3,17.0,60,12.0,38,3,0,1,0,1,79.2,0,0
Aaron Dobson,7840,WR,4,NE,5,3,60.0,38,0,67.9,71.7,70.5,65.8,,12.7,22,7.3,16,2,0,0,0,0,83.8,2,0
Bernard Pierce,7085,HB,11,BLT,5,2,40.0,13,0,51.3,55.4,68.3,62.4,46.5,6.5,9,4.5,7,0,1,0,0,1,47.9,0,0
Darrius Heyward-Bey,4930,WR,12,PIT,5,3,60.0,33,0,41.8,43.5,36.8,14.2,,11.0,0,0.0,17,2,1,1,1,0,40.0,1,0
Kerwynn Williams,8013,HB,4,ARZ,5,2,40.0,11,0,59.5,28.8,27.3,46.2,88.5,5.5,14,7.0,6,0,2,0,0,0,47.9,0,0
Michael Hoomanawanui,5655,TE,16,NE,5,3,60.0,44,0,49.8,45.1,41.6,67.0,62.6,14.7,5,1.7,23,2,0,0,0,0,88.8,1,0
Orleans Darkwa,9173,HB,4,NYG,5,5,100.0,48,0,66.3,70.0,73.4,74.7,52.3,9.6,40,8.0,17,2,0,0,0,2,106.7,0,0
DeAngelo Williams,2972,HB,6,CAR,5,5,100.0,44,0,69.8,68.0,74.6,53.4,70.5,8.8,57,11.4,30,2,0,0,0,1,103.3,0,0
Jackie Battle,3885,FB,11,TEN,5,5,100.0,28,0,77.0,82.4,73.4,80.8,54.3,5.6,24,4.8,12,2,0,0,0,2,90.0,0,0
Joseph Randle,7933,HB,10,DAL,5,4,80.0,23,0,74.4,71.0,73.4,27.2,87.1,5.8,29,7.3,14,1,0,1,0,1,46.3,0,0
Jeff Maehl,6706,WR,8,PHI,5,5,100.0,46,0,56.4,60.1,73.4,68.0,,9.2,11,2.2,15,1,0,0,0,0,105.0,1,0
James White,8765,HB,3,NE,5,5,100.0,23,0,53.3,63.0,73.4,74.3,75.0,4.6,25,5.0,11,1,0,0,0,0,85.8,0,0
Brandon Bolden,7469,HB,11,NE,4,2,50.0,8,0,57.3,52.3,68.3,79.5,80.9,4.0,9,4.5,4,0,0,0,0,0,56.3,0,0
Stevan Ridley,6225,HB,6,NE,4,4,100.0,20,0,63.0,52.1,72.1,87.5,84.2,5.0,26,6.5,7,0,0,0,0,1,87.5,0,0
Brandon Bostick,7605,TE,5,GB,4,2,50.0,3,1,51.3,50.1,30.0,64.0,74.4,1.5,2,1.0,2,1,1,0,0,0,95.8,0,0
Taylor Thompson,7140,TE,3,TEN,4,2,50.0,24,0,64.4,69.1,68.3,64.0,,12.0,11,5.5,13,2,1,0,0,0,68.8,1,0
Harold Hoskins,9349,TE,6,MIA,4,3,75.0,21,0,55.4,52.9,70.5,65.8,74.2,7.0,13,4.3,14,2,0,1,0,0,46.9,1,0
Matt Spaeth,3693,TE,14,PIT,4,3,75.0,46,1,64.1,49.8,70.5,65.8,67.9,15.3,18,6.0,33,2,0,0,0,0,152.1,1,0
Trey Watts,8950,HB,5,SL,4,3,75.0,18,0,59.7,68.6,70.5,72.7,,6.0,15,5.0,11,2,0,0,0,0,83.3,0,0
John Kuhn,2686,FB,15,GB,4,4,100.0,23,0,73.2,56.7,73.8,78.8,74.0,5.8,24,6.0,9,0,0,0,0,0,90.6,2,0
Demetrius Harris,8524,TE,7,KC,4,3,75.0,20,0,67.3,56.5,70.5,65.8,69.5,6.7,5,1.7,10,1,0,0,0,0,85.4,0,0
Jay Prosch,8845,FB,13,HST,4,1,25.0,24,0,68.4,43.5,28.8,61.2,69.1,24.0,17,17.0,24,1,2,0,0,0,52.1,0,0
Cody Latimer,8691,WR,4,DEN,4,2,50.0,23,0,63.0,62.3,68.3,66.8,,11.5,14,7.0,14,1,0,0,0,0,67.7,0,0
Alfonso Smith,5877,HB,3,SF,4,3,75.0,11,0,51.5,43.3,36.2,72.7,80.7,3.7,22,7.3,5,0,1,0,0,0,77.1,0,0
Joe Webb III,5722,QB,2,CAR,3,1,33.3,16,0,64.9,64.2,64.7,67.8,,16.0,1,1.0,16,1,0,0,0,0,52.1,0,0
Jonathan Dwyer,5711,HB,2,ARZ,3,2,66.7,8,0,51.8,57.3,68.3,76.9,73.5,4.0,11,5.5,5,0,0,0,0,0,70.1,0,0
John Conner,5662,FB,12,NYJ,3,2,66.7,35,1,69.4,63.1,68.3,81.3,72.8,17.5,27,13.5,26,2,0,0,0,0,145.8,0,0
Chris Polk,7532,HB,9,PHI,3,2,66.7,16,0,64.6,57.9,68.3,51.0,83.9,8.0,24,12.0,15,1,0,0,0,1,79.9,0,0
J.J. Watt,6163,DI,16,HST,3,3,100.0,4,3,98.6,96.4,70.5,65.8,,1.3,0,0.0,2,3,0,0,0,0,118.8,6,0
Tavarres King,7943,WR,2,TB,3,2,66.7,13,0,54.3,53.7,29.9,64.0,,6.5,3,1.5,7,1,1,1,0,0,36.1,0,0
Cedric Peerman,5109,HB,7,CIN,3,3,100.0,27,0,56.4,64.8,70.5,75.8,81.9,9.0,25,8.3,17,1,0,0,0,1,104.2,0,0
James Casey,5076,TE,16,PHI,3,3,100.0,59,2,83.2,66.1,72.1,81.1,68.2,19.7,4,1.3,26,3,0,0,0,0,158.3,0,0
Michael Cox,8036,HB,1,NYG,3,2,66.7,9,0,64.3,60.2,68.3,77.7,52.2,4.5,15,7.5,9,0,0,0,0,0,70.1,0,0
George Winn,8123,HB,8,DET,3,0,0.0,0,0,55.0,28.7,26.5,87.7,29.1,,0,,0,0,2,0,0,0,39.6,0,0
Jonas Gray,7393,HB,7,NE,3,1,33.3,7,0,74.7,54.9,64.7,87.0,80.9,7.0,3,3.0,7,0,0,0,0,2,42.4,0,0
Phillip Supernaw,7324,TE,4,BLT,3,3,100.0,30,0,69.4,81.4,72.4,66.3,29.2,10.0,23,7.7,29,1,0,0,0,1,108.3,0,0
Kellen Davis,4472,TE,5,DET,3,0,0.0,0,0,50.9,39.8,28.0,,60.6,,0,,0,0,1,0,0,0,39.6,1,0
Troy Niklas,8687,TE,6,ARZ,3,3,100.0,38,0,55.9,74.7,70.5,65.8,75.4,12.7,18,6.0,17,2,0,0,0,0,118.8,0,0
Adrian Peterson,3623,HB,1,MIN,3,2,66.7,18,0,58.4,61.9,68.3,78.2,81.1,9.0,20,10.0,9,1,0,0,0,0,82.6,0,0
Micheal Spurlock,3517,WR,1,CHI,3,1,33.3,8,0,37.1,39.5,28.8,61.2,65.0,8.0,7,7.0,8,0,1,0,0,0,42.4,0,0
Brad Smith,3048,WR,10,PHI,3,1,33.3,11,0,51.9,46.0,26.5,65.3,,11.0,14,14.0,11,1,1,0,0,0,45.1,0,0
Aldrick Robinson,6330,WR,5,WAS,3,1,33.3,6,0,48.4,53.3,64.7,61.2,,6.0,7,7.0,6,0,0,0,0,0,42.4,1,0
David Ausberry,6393,TE,4,OAK,3,2,66.7,14,0,53.7,51.7,68.3,64.0,71.7,7.0,1,0.5,7,0,0,1,0,0,37.5,0,0
Ryan Broyles,7057,WR,5,DET,3,2,66.7,25,0,64.5,63.7,68.3,64.0,,12.5,9,4.5,21,2,0,0,0,0,92.4,0,0
Nic Jacobs,8946,TE,11,JAX,3,2,66.7,16,1,55.2,60.2,68.3,64.0,47.0,8.0,4,2.0,14,1,0,1,0,0,79.9,3,0
Tyler Eifert,7802,TE,1,CIN,3,3,100.0,37,0,90.3,86.4,70.5,65.8,,12.3,10,3.3,20,2,0,0,0,1,118.1,0,0
Mickey Shuler,5737,TE,3,JAX,3,0,0.0,0,0,42.1,40.0,,,78.6,,0,,0,0,0,0,0,0,39.6,0,0
Courtney Roby,2285,WR,1,ATL,2,1,50.0,11,0,56.3,56.1,64.7,61.2,,11.0,0,0.0,11,1,0,1,0,0,27.1,0,0
Christine Michael,7843,HB,9,SEA,2,1,50.0,12,0,62.9,56.4,64.7,30.8,80.3,12.0,18,18.0,12,0,0,0,0,0,68.8,0,0
Jeff Janis,8870,WR,3,GB,2,2,100.0,16,0,68.0,66.6,68.3,64.0,,8.0,2,1.0,9,2,0,0,0,1,100.0,0,0
Will Tukuafu,7764,FB,9,SEA,2,1,50.0,4,0,57.1,36.9,28.9,64.6,84.6,4.0,4,4.0,4,1,1,0,0,0,56.3,0,0
Tommy Bohanon,7997,FB,4,NYJ,2,2,100.0,30,0,63.0,78.6,68.3,66.2,76.5,15.0,30,15.0,16,2,0,0,0,0,118.8,0,0
Craig Stevens,4399,TE,5,TEN,2,2,100.0,26,0,71.2,60.5,68.3,64.0,76.1,13.0,17,8.5,20,1,0,0,0,1,118.8,0,0
Garrett Celek,7274,TE,3,SF,2,2,100.0,53,0,91.8,91.6,68.3,64.0,75.0,26.5,8,4.0,31,2,0,0,0,0,118.8,0,0
Bear Pascoe,5108,TE,14,ATL,2,2,100.0,3,1,75.4,53.5,68.3,64.0,56.0,1.5,1,0.5,2,1,0,0,0,0,118.8,0,0
Griff Whalen,7351,WR,5,IND,2,2,100.0,23,0,71.0,70.5,70.5,26.2,,11.5,0,0.0,18,2,0,0,0,0,114.6,0,0
Antonio Andrews,9014,HB,3,TEN,2,2,100.0,11,0,77.6,89.8,68.3,72.4,71.8,5.5,10,5.0,6,0,0,0,0,1,89.6,0,0
Derrick Coleman,7377,FB,4,SEA,2,2,100.0,29,1,71.0,79.4,68.3,64.0,76.5,14.5,23,11.5,15,2,0,0,0,0,158.3,0,0
Gabe Jackson,8716,G,13,OAK,2,2,100.0,-5,0,69.8,51.3,72.8,65.5,85.6,-2.5,3,1.5,1,0,0,0,0,0,79.2,5,1
Austin Johnson,8438,FB,7,NO,2,2,100.0,15,1,71.5,63.5,68.3,72.9,88.0,7.5,17,8.5,13,2,0,0,0,0,137.5,0,0
Michael Palmer,5784,TE,4,PIT,2,1,50.0,1,1,55.6,49.5,28.8,61.2,66.4,1.0,1,1.0,1,1,0,0,0,0,95.8,1,0
Khalif Barnes,2269,T,14,OAK,1,1,100.0,1,0,57.7,25.7,67.6,15.5,63.9,1.0,4,4.0,1,0,0,0,1,1,79.2,4,1
Russell Wilson,7077,QB,16,SEA,1,1,100.0,17,0,73.1,91.3,64.7,35.6,,17.0,3,3.0,17,1,0,0,5,0,118.8,7,0
Josh Bellamy,7472,WR,2,CHI,1,0,0.0,0,0,54.3,54.7,,,,,0,,0,0,0,0,0,0,39.6,0,0
Freddie Martino,9292,WR,1,ATL,1,0,0.0,0,0,57.3,58.3,,,,,0,,0,0,0,0,0,0,39.6,0,0
Mike James,7970,HB,7,TB,1,1,100.0,-5,0,56.2,28.4,68.3,26.0,23.5,-5.0,0,0.0,0,0,0,0,0,0,79.2,0,0
DeVier Posey,7070,WR,1,HST,1,1,100.0,30,0,58.8,59.9,64.7,61.2,,30.0,3,3.0,30,1,0,0,0,0,118.8,1,0
John Phillips,5132,TE,14,SD,1,1,100.0,1,1,55.2,53.8,64.7,61.2,80.8,1.0,0,0.0,1,1,0,0,0,0,118.8,2,0
Jordan Thompson,9399,TE,2,DET,1,0,0.0,0,0,38.0,39.1,28.0,,,,0,,0,0,1,1,0,0,0.0,0,0
DuJuan Harris,6595,HB,4,GB,1,1,100.0,11,0,59.0,65.0,64.7,82.8,41.0,11.0,11,11.0,11,1,0,0,0,0,112.5,0,0
LaMichael James,7063,HB,2,MIA,1,0,0.0,0,0,62.5,56.5,,69.7,,,0,,0,0,0,0,0,0,39.6,0,0
Chris Ogbonnaya,5135,HB,4,NYG,1,0,0.0,0,0,54.6,29.9,28.0,75.1,58.8,,0,,0,0,1,0,0,0,39.6,0,0
Ryan Tannehill,7014,QB,16,MIA,1,1,100.0,-7,0,75.6,58.4,,56.7,,-7.0,1,1.0,0,0,0,0,7,0,79.2,2,0
Storm Johnson,8856,HB,6,JAX,1,1,100.0,-4,0,55.4,54.3,64.7,79.8,28.0,-4.0,1,1.0,0,0,0,0,0,1,79.2,0,0
Geno Smith,7820,QB,14,NYJ,1,0,0.0,0,0,57.1,55.1,,41.0,13.5,,0,,0,0,0,0,3,0,39.6,3,1
Jorvorskie Lane,7002,FB,8,TB,1,1,100.0,3,0,69.0,50.7,64.7,68.2,64.0,3.0,3,3.0,3,0,0,0,0,0,79.2,0,0
Dewey McDonald,8913,S,2,IND,1,0,0.0,0,0,41.3,42.5,27.9,,,,0,,0,0,1,0,0,0,39.6,0,0
Will Allen,1832,S,12,PIT,1,0,0.0,0,0,60.0,60.0,,,,,0,,0,0,0,1,0,0,0.0,1,1
Marcel Jensen,8936,TE,1,JAX,1,1,100.0,8,0,38.6,48.2,64.7,61.2,0.0,8.0,3,3.0,8,0,0,0,0,0,100.0,0,0
Kassim Osgood,1676,WR,3,SF,1,0,0.0,0,0,52.9,53.3,,,,,0,,0,0,0,0,0,0,39.6,0,0
Tyler Clutts,6124,FB,11,DAL,1,1,100.0,1,0,59.0,55.9,64.7,61.2,69.5,1.0,0,0.0,1,0,0,0,0,0,79.2,1,0
David Johnson,5165,TE,11,SD,1,1,100.0,4,0,72.2,59.1,68.3,64.0,34.0,4.0,1,1.0,4,0,0,0,0,0,83.3,2,0
Drew Brees,802,QB,16,NO,1,1,100.0,1,0,89.1,,,70.3,,1.0,7,7.0,1,0,0,0,5,0,79.2,3,0
Carson Palmer,1317,QB,6,ARZ,1,1,100.0,0,0,72.1,,,77.0,,0.0,8,8.0,0,0,0,0,2,0,79.2,4,1
Shaun Hill,1255,QB,8,SL,1,1,100.0,0,0,60.0,,,36.1,,0.0,8,8.0,0,0,0,0,5,0,79.2,2,0
Anthony Castonzo,6174,T,16,IND,1,1,100.0,1,1,84.0,60.1,67.6,62.3,89.5,1.0,0,0.0,1,1,0,0,0,0,118.8,6,1
Senorise Perry,9035,HB,1,CHI,1,1,100.0,-1,0,61.6,65.4,64.7,67.8,,-1.0,1,1.0,-1,0,0,0,0,0,79.2,0,0
Charcandrick West,9047,HB,2,KC,1,0,0.0,0,0,59.7,58.3,,,,,0,,0,0,0,0,0,0,39.6,0,0
Asante Cleveland,9066,TE,3,SF,1,0,0.0,0,0,39.9,33.1,27.9,,72.0,,0,,0,0,1,0,0,0,39.6,1,0
Maurkice Pouncey,5543,C,16,PIT,1,1,100.0,0,0,77.3,66.9,67.6,62.3,86.2,0.0,6,6.0,0,0,0,0,0,0,79.2,5,1
DeAndre Presley,7548,WR,2,CAR,1,0,0.0,0,0,45.6,56.1,,61.9,,,0,,0,0,0,1,0,0,0.0,1,1
Brian Schwenke,7889,C,11,TEN,1,1,100.0,6,0,63.4,66.9,67.6,62.3,64.7,6.0,8,8.0,6,0,0,0,1,0,91.7,3,0
Damian Williams,5601,WR,1,SL,1,1,100.0,14,0,88.1,78.3,64.7,61.2,,14.0,2,2.0,14,1,0,0,0,0,118.8,0,0
Jerome Felton,4460,FB,13,MIN,1,0,0.0,0,0,85.6,50.3,,82.0,83.6,,0,,0,0,0,0,0,0,39.6,0,0
Isaiah Burse,9300,WR,3,DEN,1,0,0.0,0,0,42.0,43.4,28.0,23.6,,,0,,0,0,1,0,0,0,39.6,0,0
Tommy Streeter,7185,WR,2,JAX,1,0,0.0,0,0,54.1,55.2,,,,,0,,0,0,0,1,0,0,0.0,0,0
Brian Leonard,3668,HB,1,NO,1,1,100.0,15,0,66.2,81.3,64.7,61.2,,15.0,10,10.0,15,1,0,0,0,1,118.8,0,0
Cameron Brate,9207,TE,2,TB,1,1,100.0,17,0,64.3,63.5,64.7,61.2,,17.0,1,1.0,17,1,0,0,0,0,118.8,0,0
Julius Peppers,1010,ED,16,GB,1,0,0.0,0,0,29.2,39.8,27.9,,,,0,,0,0,1,0,0,0,39.6,3,1
Valentino Blake,7362,CB,11,PIT,1,1,100.0,25,0,77.7,76.9,64.7,61.2,,25.0,12,12.0,25,1,0,0,0,2,118.8,2,0
Knowshon Moreno,4935,HB,3,MIA,1,1,100.0,8,0,57.0,52.8,64.7,79.8,35.1,8.0,11,11.0,8,0,0,0,0,0,100.0,0,0
Steve Maneri,6028,TE,1,NE,1,0,0.0,0,0,65.9,29.3,27.9,,73.9,,0,,0,0,1,0,0,0,39.6,0,0
Donald Penn,3459,T,16,OAK,1,1,100.0,3,1,88.3,90.4,64.7,61.2,90.2,3.0,2,2.0,3,1,0,0,0,0,118.8,2,1
Rodney Smith,8165,WR,1,CLV,1,0,0.0,0,0,56.3,56.1,,,,,0,,0,0,0,1,0,0,0.0,0,0
Karl Klug,6294,DI,16,TEN,1,1,100.0,9,0,91.3,78.9,64.7,61.2,,9.0,6,6.0,9,1,0,0,0,0,104.2,2,0
Andy Dalton,6187,QB,16,CIN,1,1,100.0,18,1,69.4,82.1,64.7,76.4,61.3,18.0,18,18.0,18,1,0,0,1,0,158.3,1,0
Eben Britton,4962,G,9,CHI,1,0,0.0,0,0,67.8,60.0,,,67.9,,0,,0,0,0,0,0,0,39.6,1,0
Shonn Greene,4988,HB,11,TEN,1,1,100.0,13,0,46.0,51.0,64.7,63.0,27.7,13.0,10,10.0,13,1,0,0,0,0,118.8,0,0
Kevin Dorsey,8007,WR,2,GB,1,1,100.0,4,0,58.0,59.0,64.7,61.2,,4.0,10,10.0,4,0,0,0,0,0,83.3,0,0
Richard Gordon,6333,TE,4,KC,1,0,0.0,0,0,64.4,50.5,,,78.0,,0,,0,0,0,0,0,0,39.6,2,0
Joshua Cribbs,2544,WR,1,IND,1,1,100.0,8,0,57.3,57.8,64.7,25.3,,8.0,1,1.0,8,0,0,0,0,0,100.0,0,0
Isa Abdul-Quddus,6722,S,12,DET,1,1,100.0,3,0,61.3,60.7,64.7,61.2,,3.0,6,6.0,3,0,0,0,0,0,79.2,0,0
Jalen Saunders,8739,WR,2,NO,1,1,100.0,7,0,60.1,59.7,64.7,79.8,,7.0,2,2.0,7,0,0,0,0,0,95.8,0,0
