player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Julius Thomas,6281,TE,13,DEN,335,0,97,238,1,0,0,0,0,74.5,76.7,73.7,0,0,3,3,4,2
Anthony Sherman,6288,FB,16,KC,175,0,14,161,0,0,0,0,0,87.8,75.2,87.7,1,0,0,1,0,0
Marcus Cannon,6290,T,14,NE,435,0,251,184,120,221,0,0,91,53.6,54.8,56.0,2,5,10,17,5,0
Karl Klug,6294,DI,8,TEN,12,0,0,12,0,0,0,0,0,91.3,,86.5,0,0,0,0,2,0
Jacquizz Rodgers,6297,HB,16,ATL,89,0,83,6,0,0,0,0,0,68.8,91.6,91.1,0,0,1,1,2,0
Denarius Moore,6300,WR,8,OAK,64,0,0,64,0,0,0,0,0,51.7,,56.7,0,0,0,0,0,0
T.J. Yates,6304,QB,1,ATL,17,4,0,13,0,0,0,0,0,81.5,,60.0,0,0,0,0,0,0
Jeremy Kerley,6305,WR,16,NYJ,287,1,0,286,0,0,0,0,0,61.6,,82.6,0,0,0,0,1,1
Niles Paul,6307,TE,16,WAS,270,0,41,229,0,0,0,0,0,64.8,63.2,57.3,0,2,1,3,4,0
Lee Smith,6311,TE,14,BUF,248,0,36,212,3,0,0,0,0,64.6,69.8,69.9,0,0,1,1,3,0
Daniel Kilgore,6315,C,7,SF,450,0,265,185,0,0,463,0,0,77.9,76.8,75.2,0,0,6,6,1,1
Brandon Fusco,6324,G,3,MIN,171,0,103,68,0,0,0,177,0,70.6,89.7,62.9,0,1,1,2,1,0
Charles Clay,6326,TE,14,MIA,334,0,67,267,2,0,0,0,3,76.8,58.3,77.1,1,2,3,6,2,0
Byron Stingily,6327,T,9,TEN,243,0,149,94,20,0,0,0,208,66.4,58.5,75.5,0,2,12,14,2,0
Dwayne Harris,6328,WR,16,DAL,109,0,1,108,0,0,0,0,0,72.9,65.5,67.3,0,0,0,0,0,0
Aldrick Robinson,6330,WR,5,WAS,9,0,0,9,0,0,0,0,0,48.4,,61.0,0,0,0,0,1,0
Tyrod Taylor,6332,QB,1,BLT,2,0,0,2,0,0,0,0,0,34.1,,60.0,0,0,0,0,0,0
Richard Gordon,6333,TE,5,KC,54,0,11,43,0,0,0,0,0,64.4,78.0,67.2,0,0,0,0,2,0
Jordan Todman,6335,HB,16,JAX,92,0,78,14,0,0,0,0,0,66.6,83.3,59.8,0,2,0,2,0,0
Mike Mohamed,6341,LB,1,HST,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Jason Kelce,6343,C,12,PHI,828,0,488,340,0,0,844,0,0,78.0,75.1,80.0,2,3,8,13,9,2
J.T. Thomas,6347,LB,1,JAX,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,3,1
Steve Schilling,6353,C,5,SEA,197,0,117,80,0,0,205,0,0,63.8,70.3,63.0,1,0,3,4,1,0
Virgil Green,6356,TE,13,DEN,312,0,56,256,0,0,0,0,0,76.3,63.9,79.1,0,0,2,2,0,0
Bruce Miller,6363,FB,16,SF,304,0,44,260,0,0,0,0,0,83.0,66.8,86.2,1,0,3,4,1,0
Derek Newton,6366,T,16,HST,1108,0,586,522,11,0,0,73,1046,78.7,62.5,87.1,2,6,36,44,5,0
Ryan Taylor,6370,TE,3,CLV,22,0,4,18,0,0,0,0,0,63.7,74.5,67.1,0,0,0,0,0,0
Andrew Gachkar,6386,LB,1,SD,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,1,0
Mike Person,6391,G,7,SL,66,0,36,30,0,60,0,0,1,61.3,59.9,60.0,0,0,2,2,0,0
David Ausberry,6393,TE,5,OAK,9,0,3,6,0,0,0,0,0,53.7,71.7,64.4,0,0,0,0,0,0
Kyle Nelson,6428,LS,1,SF,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Matt Asiata,6432,HB,15,MIN,119,0,94,25,0,0,0,0,0,53.4,78.7,63.9,0,0,5,5,1,0
Willie Smith,6439,T,7,SD,68,0,22,46,9,0,0,0,47,60.4,42.1,64.1,3,0,2,5,1,0
Shaun Draughn,6440,HB,2,CLV,3,0,3,0,0,0,0,0,0,46.6,55.8,,0,0,1,1,0,0
Mario Harvey,6447,FB,2,IND,4,0,0,4,0,0,0,0,0,49.8,,50.0,0,0,0,0,0,0
Chris Hogan,6468,WR,13,BUF,99,0,0,99,0,0,0,0,0,64.5,,56.6,0,0,0,0,0,0
Jeremy Ross,6476,WR,16,DET,223,0,0,223,0,0,0,0,0,59.7,,79.2,0,0,0,0,1,0
Jeff Tarpinian,6478,LB,1,HST,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,1,0
Andre Holmes,6489,WR,16,OAK,222,0,1,221,0,0,0,0,0,63.9,52.1,65.9,0,0,1,1,3,0
Weslye Saunders,6496,TE,1,IND,2,0,0,2,0,0,0,0,0,55.9,,60.0,0,0,0,0,0,0
Tim Barnes,6499,C,6,SL,7,0,4,3,0,0,0,0,1,53.9,71.5,53.5,0,0,0,0,0,0
Josh Bynes,6503,LB,1,DET,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,1,0
Nick Bellore,6515,LB,1,NYJ,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Drew Davis,6525,WR,2,ATL,4,0,0,4,0,0,0,0,0,74.3,,90.3,0,0,0,0,0,0
Robert Hughes,6564,HB,15,ARZ,87,0,17,70,0,0,0,0,0,64.8,56.3,60.3,1,0,0,1,0,0
Dane Sanzenbacher,6570,WR,10,CIN,66,0,0,66,0,0,0,0,0,50.2,,37.4,0,0,0,0,2,0
Jake McQuaide,6586,LS,2,SL,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Cameron Bradfield,6591,T,2,ATL,108,0,77,31,0,0,0,0,110,47.4,46.8,51.7,3,1,4,8,1,1
DuJuan Harris,6595,HB,9,GB,22,0,6,16,0,0,0,0,0,59.0,41.0,60.0,0,0,1,1,0,0
Dontrelle Inman,6597,WR,4,SD,34,0,1,33,0,0,0,0,0,74.7,70.2,75.3,0,0,0,0,0,0
Doug Baldwin,6615,WR,16,SEA,356,0,3,353,0,0,0,0,0,77.4,66.5,74.7,0,0,0,0,0,0
Ricardo Lockette,6622,WR,16,SEA,89,0,0,89,0,0,0,0,0,67.5,,66.4,0,0,0,0,3,0
Brett Brackett,6630,TE,8,TEN,69,0,7,62,0,0,0,0,2,53.3,44.3,60.3,0,0,0,0,0,0
Henry Hynoski,6666,FB,16,NYG,175,0,12,163,0,0,0,0,0,83.8,83.4,83.1,0,0,0,0,0,0
Kamar Aiken,6671,WR,16,BLT,121,0,2,119,0,0,0,0,0,70.9,18.7,55.8,0,0,1,1,1,0
Joe Morgan,6696,WR,5,NO,49,0,1,48,0,0,0,0,0,57.0,61.6,73.0,0,0,0,0,1,0
Jeff Maehl,6706,WR,8,PHI,35,0,0,35,0,0,0,0,0,56.4,,45.0,0,0,0,0,1,0
Isa Abdul-Quddus,6722,S,1,DET,1,0,1,0,0,0,0,0,0,61.3,,,0,0,0,0,0,0
Chris Matthews,6820,WR,3,SEA,11,0,0,11,0,0,0,0,0,55.6,,61.3,0,0,0,0,0,0
Byron Bell,6848,T,15,CAR,1008,0,598,410,1012,0,0,0,0,59.7,62.6,55.7,9,5,38,52,8,0
Chase Reynolds,6892,HB,2,SL,1,0,1,0,0,0,0,0,0,59.3,,,0,0,0,0,0,0
Matt Overton,6979,LS,1,IND,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Dominique Jones,6988,TE,1,DEN,4,0,0,4,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Patrick DiMarco,6997,FB,16,ATL,122,0,20,102,0,0,0,0,0,59.5,81.1,65.4,0,0,0,0,0,0
Jorvorskie Lane,7002,FB,9,TB,65,0,10,55,0,0,0,0,0,69.0,64.0,77.6,0,1,0,1,0,0
Marshall McFadden,7004,ST,1,SL,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Andrew Luck,7007,QB,16,IND,1045,719,0,326,0,0,0,0,0,77.5,,60.0,3,4,6,13,3,0
Robert Griffin III,7008,QB,9,WAS,437,281,1,155,0,0,0,0,0,47.6,61.3,60.0,4,2,1,7,3,0
Trent Richardson,7009,HB,15,IND,111,0,91,20,0,0,0,0,0,61.3,88.7,61.0,0,1,3,4,0,0
Matt Kalil,7010,T,16,MIN,1025,0,642,383,1048,0,0,0,0,65.6,65.2,69.0,12,7,36,55,12,2
Ryan Tannehill,7014,QB,16,MIA,1014,684,0,330,0,0,0,0,0,75.6,,60.0,2,1,2,5,2,0
Dontari Poe,7017,DI,3,KC,4,0,2,2,0,0,0,0,0,60.2,72.6,59.0,0,0,0,0,0,0
Michael Floyd,7019,WR,16,ARZ,307,0,3,304,0,0,0,0,0,69.4,77.4,91.2,0,0,0,0,3,0
Kendall Wright,7026,WR,14,TEN,180,0,0,180,0,0,0,0,0,70.8,,58.8,0,0,0,0,3,2
Brandon Weeden,7028,QB,5,DAL,88,47,0,41,0,0,0,0,0,50.1,,60.0,0,0,0,0,0,0
Riley Reiff,7029,T,15,DET,941,0,601,340,956,0,0,0,0,80.8,80.6,71.3,2,5,27,34,1,0
Kevin Zeitler,7032,G,12,CIN,739,0,415,324,0,0,0,757,0,88.0,83.4,82.7,1,2,6,9,1,0
A.J. Jenkins,7034,WR,9,KC,84,0,0,84,0,0,0,0,0,53.5,,59.7,0,0,0,0,0,0
Doug Martin,7035,HB,11,TB,81,0,71,10,0,0,0,0,0,58.7,38.9,60.0,2,5,6,13,1,1
Brian Quick,7037,WR,7,SL,137,0,0,137,0,0,0,0,0,72.6,,66.3,0,0,0,0,3,0
Coby Fleener,7038,TE,16,IND,288,0,40,248,4,0,0,0,4,72.7,40.0,57.3,0,1,3,4,2,0
Mitchell Schwartz,7041,T,16,CLV,1052,0,584,468,0,0,0,0,1078,72.6,75.4,67.8,7,6,22,35,6,0
Amini Silatolu,7044,G,7,CAR,404,0,262,142,0,413,0,0,0,55.8,72.5,54.1,6,1,7,14,4,0
Cordy Glenn,7045,T,16,BUF,1045,0,658,387,1066,0,0,0,0,79.9,84.9,71.1,8,4,18,30,6,0
Jonathan Martin,7046,T,15,SF,646,0,384,262,5,6,0,0,643,62.0,66.1,55.8,6,1,21,28,2,0
Alshon Jeffery,7048,WR,16,CHI,286,0,1,285,0,0,0,0,0,76.6,70.2,88.7,0,0,0,0,6,0
Ryan Broyles,7057,WR,5,DET,9,0,0,9,0,0,0,0,0,64.5,,61.8,0,0,0,0,0,0
Peter Konz,7058,C,6,ATL,182,0,120,62,0,7,172,1,0,56.5,77.5,50.7,0,0,4,4,1,0
Brock Osweiler,7059,QB,4,DEN,30,13,0,17,0,0,0,0,0,61.5,,60.0,0,0,0,0,1,0
Kelechi Osemele,7062,G,14,BLT,935,0,558,377,0,953,0,0,0,84.1,82.4,82.1,2,2,6,10,6,0
LaMichael James,7063,HB,3,MIA,1,0,0,1,0,0,0,0,0,62.5,,60.0,0,0,0,0,0,0
Rueben Randle,7065,WR,16,NYG,338,0,0,338,0,0,0,0,0,76.9,,65.0,0,0,0,0,2,0
Dwayne Allen,7066,TE,13,IND,321,0,74,247,15,0,0,0,15,73.0,84.9,73.4,0,0,1,1,1,0
Ronnie Hillman,7069,HB,8,DEN,50,0,40,10,0,0,0,0,0,51.8,64.8,79.6,0,0,3,3,0,0
DeVier Posey,7070,WR,1,HST,33,0,0,33,0,0,0,0,0,58.8,,48.4,0,0,0,0,1,0
T.J. Graham,7071,WR,12,NYJ,81,0,0,81,0,0,0,0,0,59.5,,77.3,0,0,0,0,0,0
Bryan Anger,7072,P,1,JAX,1,1,0,0,0,0,0,0,0,60.8,,,0,0,0,0,0,0
Josh LeRibeus,7073,G,4,WAS,100,0,65,35,0,102,0,1,0,69.2,33.2,81.3,0,2,1,3,1,0
Donald Stephenson,7076,T,8,KC,31,0,14,17,0,0,0,0,12,52.2,32.7,66.8,2,0,2,4,1,0
Russell Wilson,7077,QB,16,SEA,988,571,0,417,0,0,0,0,0,73.1,,60.0,10,7,7,24,7,0
Brandon Brooks,7078,G,15,HST,985,0,517,468,0,0,0,1005,0,85.3,83.1,82.3,0,2,16,18,5,0
Demario Davis,7079,LB,1,NYJ,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,4,0
Mohamed Sanu,7084,WR,16,CIN,421,5,1,415,0,0,0,0,0,67.6,70.6,70.2,1,0,0,1,2,0
Bernard Pierce,7085,HB,13,BLT,25,0,13,12,0,0,0,0,0,51.3,46.5,60.0,0,1,2,3,0,0
Sean Spence,7087,LB,2,PIT,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,1,0
Nick Foles,7089,QB,8,PHI,536,355,0,181,0,0,0,0,0,64.7,,60.0,1,5,1,7,0,0
Lamar Holmes,7091,T,4,ATL,226,0,144,82,0,0,0,0,231,59.5,68.0,51.3,0,1,10,11,1,0
T.Y. Hilton,7092,WR,15,IND,225,0,0,225,0,0,0,0,0,84.2,,67.3,0,0,0,0,0,0
Chris Givens,7096,WR,14,SL,66,0,0,66,0,0,0,0,0,56.2,,70.2,0,0,0,0,2,0
Lamar Miller,7097,HB,16,MIA,103,0,61,42,0,0,0,0,0,73.4,69.8,62.1,0,0,5,5,0,0
Gino Gradkowski,7098,C,3,BLT,10,0,2,8,0,1,6,1,0,59.7,74.0,58.4,0,0,0,0,0,0
Ben Jones,7099,G,16,HST,1050,0,554,496,0,1062,8,0,0,70.2,69.8,67.6,2,5,14,21,5,0
Travis Benjamin,7100,WR,16,CLV,178,0,0,178,0,0,0,0,0,68.8,,53.8,0,0,0,0,0,0
Kirk Cousins,7102,QB,6,WAS,351,228,0,123,0,0,0,0,0,58.1,,60.0,0,1,1,2,4,0
Robert Turbin,7106,HB,16,SEA,60,0,17,43,0,0,0,0,0,66.9,70.4,50.8,1,0,0,1,1,0
Ladarius Green,7110,TE,14,SD,158,0,18,140,0,0,0,0,0,78.5,74.9,66.0,0,0,1,1,0,0
Evan Rodriguez,7111,FB,1,TB,5,0,0,5,0,0,0,0,0,61.9,,61.8,0,0,0,0,0,0
Bobby Massie,7112,T,16,ARZ,1057,0,664,393,0,0,0,0,1089,71.4,69.8,70.2,7,8,27,42,6,1
Joe Looney,7117,G,13,SF,330,0,181,149,1,109,69,126,0,61.5,49.9,67.0,0,2,9,11,3,2
Jarius Wright,7118,WR,16,MIN,129,0,0,129,0,0,0,0,0,70.8,,63.8,0,0,0,0,0,0
James-Michael Johnson,7120,LB,1,KC,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Keshawn Martin,7121,WR,16,HST,124,0,0,124,0,0,0,0,0,56.1,,54.9,0,0,0,0,0,0
Nick Toon,7122,WR,7,NO,59,0,0,59,0,0,0,0,0,64.4,,68.4,0,0,0,0,0,0
Adrien Robinson,7127,TE,11,NYG,54,0,1,53,0,0,0,0,0,76.9,64.9,66.3,0,0,0,0,0,0
Rhett Ellison,7128,TE,16,MIN,367,0,81,286,0,0,0,0,0,72.1,48.4,79.1,2,1,5,8,1,0
Brandon Mosley,7131,G,4,NYG,12,0,1,11,2,0,0,3,7,56.5,71.0,54.8,0,0,0,0,1,0
Mike Daniels,7132,DI,2,GB,2,0,0,2,0,0,0,0,0,60.0,,60.0,0,0,0,0,3,0
Tahir Whitehead,7135,LB,1,DET,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,3,0
Taylor Thompson,7140,TE,3,TEN,32,0,0,32,0,0,0,0,0,64.4,,61.3,0,0,0,0,1,0
Senio Kelemete,7144,G,1,NO,6,0,4,2,0,6,0,0,0,57.9,77.4,57.8,0,0,0,0,0,0
Dennis Kelly,7146,G,3,PHI,201,0,137,64,0,125,0,78,0,65.5,65.5,62.3,0,1,10,11,1,0
Alfred Morris,7165,HB,16,WAS,109,0,69,40,0,0,0,0,0,62.8,73.8,53.3,3,2,4,9,0,0
Andrew Tiller,7169,G,1,SF,1,0,0,1,0,0,0,0,0,60.0,,59.7,0,0,0,0,0,0
Ryan Lindley,7174,QB,3,ARZ,163,104,1,58,0,0,0,0,0,39.3,61.3,60.0,0,0,0,0,0,0
James Hanna,7175,TE,16,DAL,273,0,33,240,0,0,0,0,0,71.0,46.5,70.5,2,1,2,5,1,0
Dan Herron,7179,HB,12,IND,43,0,32,11,0,0,0,0,0,68.7,38.4,60.4,1,1,3,5,0,0
Tom Compton,7181,T,16,WAS,650,0,399,251,47,0,0,0,602,63.3,60.5,63.7,6,8,22,36,3,1
J.R. Sweezy,7209,G,16,SEA,1054,0,571,483,0,0,0,1089,0,73.4,54.9,78.1,4,6,23,33,5,0
David Molk,7210,C,7,PHI,403,0,259,144,0,54,355,0,0,63.4,48.0,69.9,0,2,9,11,2,0
Rishard Matthews,7211,WR,14,MIA,99,0,1,98,0,0,0,0,0,64.9,67.8,72.1,0,0,0,0,1,0
Bryce Brown,7213,HB,7,BUF,16,0,16,0,0,0,0,0,0,65.5,66.8,,0,0,2,2,0,0
Junior Hemingway,7222,WR,13,KC,104,0,0,104,0,0,0,0,0,53.1,,51.5,0,0,0,0,0,0
Markus Kuhn,7223,DI,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Kelvin Beachum,7229,T,16,PIT,1110,0,689,421,1134,0,0,0,0,83.0,91.2,67.9,7,3,9,19,6,0
Edwin Baker,7231,HB,1,NO,2,0,0,2,0,0,0,0,0,69.4,,60.0,0,0,0,0,0,0
Bryce Harris,7245,T,13,NO,387,0,265,122,308,0,0,0,82,56.8,61.0,51.0,0,7,19,26,4,0
Johnny Hekker,7252,P,2,SL,2,2,0,0,0,0,0,0,0,71.4,,,0,0,0,0,0,0
Gerell Robinson,7267,TE,3,MIA,7,0,0,7,0,0,0,0,0,56.5,,60.4,0,0,0,0,0,0
Garrett Celek,7274,TE,3,SF,25,0,4,21,0,0,0,0,0,91.8,75.0,74.4,0,0,0,0,0,0
Chris Owusu,7276,WR,7,NYJ,45,0,0,45,0,0,0,0,0,70.1,,58.8,0,0,0,0,0,0
Garth Gerhart,7293,C,2,GB,25,0,5,20,0,25,0,0,0,55.3,77.7,53.7,0,0,1,1,0,0
Robert Golden,7303,S,2,PIT,1,1,0,0,0,0,0,0,0,73.5,,,0,0,0,0,0,0
Austin Davis,7305,QB,10,SL,542,337,0,205,0,0,0,0,0,60.2,,60.0,4,1,1,6,3,0
Cory Harkey,7306,FB,16,SL,254,0,33,221,0,0,0,0,0,69.1,41.9,70.0,0,1,2,3,3,0
Brian Tyms,7321,WR,11,NE,37,0,0,37,0,0,0,0,0,58.3,,71.7,0,0,0,0,1,0
Case Keenum,7323,QB,2,HST,160,91,1,68,0,0,0,0,0,54.7,61.3,61.2,2,1,1,4,0,0
Phillip Supernaw,7324,TE,4,BLT,20,0,6,14,0,0,0,0,0,69.4,29.2,56.5,0,1,0,1,0,0
Cole Beasley,7330,WR,16,DAL,106,0,0,106,0,0,0,0,0,68.8,,57.6,0,0,0,0,0,0
Lance Dunbar,7332,HB,16,DAL,20,0,15,5,0,0,0,0,0,69.5,41.6,60.0,1,0,1,2,0,0
Harland Gunn,7333,G,6,ATL,93,0,58,35,0,75,0,18,0,58.1,26.2,70.2,1,3,3,7,1,0
Saalim Hakim,7334,WR,5,NYJ,1,0,0,1,0,0,0,0,0,53.0,,60.0,0,0,0,0,0,0
Ron Leary,7338,G,15,DAL,992,0,507,485,0,1013,0,0,0,79.9,66.6,82.1,3,2,22,27,5,0
Griff Whalen,7351,WR,7,IND,19,0,0,19,0,0,0,0,0,71.0,,58.9,0,0,0,0,0,0
Joe Banyard,7361,HB,9,MIN,23,0,18,5,0,0,0,0,0,69.9,74.7,60.0,0,0,2,2,0,0
Jarrett Boykin,7363,WR,12,GB,88,0,0,88,0,0,0,0,0,44.5,,69.3,0,0,0,0,0,0
Julian Stanford,7372,LB,1,DET,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Trevor Robinson,7375,C,3,SD,169,0,124,45,0,0,172,0,0,60.4,63.9,61.3,1,2,3,6,1,0
Derrick Coleman,7377,FB,5,SEA,38,0,2,36,0,0,0,0,0,71.0,76.5,64.8,0,0,0,0,0,0
Jonas Gray,7393,HB,8,NE,30,0,23,7,0,0,0,0,0,74.7,80.9,60.0,0,0,0,0,0,0
Kelcie McCray,7396,S,1,KC,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Derek Carrier,7406,TE,10,SF,98,0,13,85,1,0,0,0,0,69.2,75.9,71.9,0,0,0,0,1,0
Rod Streater,7416,WR,3,OAK,26,0,0,26,0,0,0,0,0,62.7,,44.5,0,0,0,0,0,0
Matt Simms,7423,QB,1,NYJ,10,8,0,2,0,0,0,0,0,52.5,,60.0,0,0,0,0,0,0
Jermaine Kearse,7428,WR,15,SEA,333,1,3,329,0,0,0,0,0,65.2,71.0,58.5,1,0,1,2,2,0
Mike Remmers,7431,T,5,CAR,357,0,185,172,5,0,0,0,362,68.5,75.9,62.7,0,1,4,5,2,0
Brian Folkerts,7435,C,11,CAR,41,0,21,20,0,0,25,0,0,67.2,81.6,62.1,0,0,0,0,0,0
Travaris Cadet,7457,HB,15,NO,9,0,7,2,0,0,0,0,0,59.8,24.1,60.0,0,0,2,2,0,0
Brandon Bolden,7469,HB,11,NE,9,0,5,4,0,0,0,0,0,57.3,80.9,60.0,0,0,0,0,0,0
Josh Bellamy,7472,WR,2,CHI,3,0,0,3,0,0,0,0,0,54.3,,60.0,0,0,0,0,0,0
Julian Talley,7501,WR,1,NYG,7,0,0,7,0,0,0,0,0,59.5,,58.5,0,0,0,0,0,0
Bobby Rainey Jr.,7511,HB,12,TB,79,1,73,5,0,0,0,0,0,57.5,52.0,60.0,1,4,3,8,0,0
Phil Bates,7514,WR,1,CLV,3,0,0,3,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Brenton Bersin,7516,WR,15,CAR,53,0,0,53,0,0,0,0,0,71.2,,61.4,0,0,0,0,0,0
Nate Chandler,7521,T,11,CAR,691,0,442,249,4,0,0,0,699,58.5,57.9,56.4,7,2,21,30,1,0
Tauren Poole,7522,HB,1,CAR,1,0,1,0,0,0,0,0,0,28.6,73.0,,0,0,0,0,0,0
Chase Ford,7528,TE,11,MIN,103,0,5,98,0,0,0,0,0,72.1,81.6,72.2,0,0,0,0,1,0
Damaris Johnson,7530,WR,16,HST,216,0,0,216,0,0,0,0,0,55.1,,63.8,0,0,0,0,2,1
Chris Polk,7532,HB,9,PHI,19,0,8,11,0,0,0,0,0,64.6,83.9,60.0,0,0,0,0,0,0
Jeremy Stewart,7534,HB,4,DEN,2,0,1,1,0,0,0,0,0,48.7,73.4,60.0,0,0,0,0,0,0
DeAndre Presley,7548,WR,3,CAR,6,0,0,6,0,0,0,0,0,45.6,,59.7,0,0,0,0,1,1
Jamize Olawale,7572,FB,15,OAK,85,0,10,75,0,0,0,0,0,67.8,74.8,65.1,0,0,1,1,0,0
Ryan Quigley,7573,P,1,NYJ,1,1,0,0,0,0,0,0,0,73.7,,,0,0,0,0,0,0
Jonathan Grimes,7585,HB,11,HST,27,0,16,11,0,0,0,0,0,60.8,87.3,60.1,0,0,0,0,0,0
Brandon Bostick,7605,TE,7,GB,16,0,1,15,0,0,0,0,0,51.3,74.4,56.9,0,0,0,0,0,0
Josh Gordon,7618,WR,5,CLV,89,1,0,88,0,0,0,0,0,78.4,,82.7,0,0,0,0,2,0
Paul Cornick,7619,T,9,DEN,300,0,157,143,0,0,0,0,217,63.0,64.9,62.4,1,0,6,7,4,0
Larry Donnell,7638,TE,16,NYG,322,0,52,270,0,0,0,0,0,66.6,83.8,65.3,0,2,0,2,1,1
Will Johnson,7639,FB,16,PIT,154,0,23,131,0,0,0,0,0,73.2,65.8,72.8,0,0,1,1,0,0
David DeCastro,7640,G,16,PIT,1110,0,689,421,0,0,0,1134,0,79.2,81.3,73.7,3,2,23,28,3,0
Jeff Allen,7642,G,1,KC,39,0,30,9,0,0,0,0,40,50.1,42.6,54.6,0,0,4,4,0,0
Mike Adams,7643,T,6,PIT,364,0,229,135,0,0,0,0,357,56.6,63.7,47.2,2,2,14,18,2,0
Johnnie Troutman,7651,G,15,SD,773,0,474,299,0,0,0,790,0,60.2,63.9,57.2,5,1,20,26,3,1
Cyrus Gray,7655,HB,7,KC,5,0,3,2,0,0,0,0,0,59.8,19.0,60.0,0,0,1,1,0,0
Matt McCants,7657,T,11,OAK,112,0,46,66,12,0,0,0,19,43.9,39.0,50.8,0,1,5,6,0,0
Jeff Adams,7680,T,1,HST,2,0,2,0,0,0,0,0,0,61.2,74.5,,0,0,0,0,1,0
Austin Pasztor,7689,T,8,JAX,492,0,316,176,0,0,0,0,499,62.0,59.4,61.5,4,3,12,19,2,1
Mike Brown,7698,WR,5,JAX,14,0,1,13,1,0,0,0,0,48.6,62.5,58.7,0,0,0,0,0,0
Michael Harris,7730,T,9,MIN,363,0,214,149,0,0,0,53,317,65.0,62.2,56.7,5,2,11,18,1,1
Cooper Helfet,7737,TE,9,SEA,124,0,18,106,0,0,0,0,0,75.2,30.9,62.6,1,0,2,3,0,0
Kyle Knox,7743,LB,1,NO,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Will Tukuafu,7764,FB,9,SEA,125,0,9,116,0,0,0,0,0,57.1,84.6,56.5,0,0,0,0,0,0
Eric Fisher,7783,T,16,KC,1005,0,612,393,1030,0,0,0,0,67.2,66.3,69.8,7,11,24,42,9,0
Luke Joeckel,7784,T,16,JAX,982,0,655,327,995,0,0,0,0,66.8,63.1,63.9,8,7,29,44,5,1
Lane Johnson,7786,T,12,PHI,889,0,518,371,18,0,0,1,886,83.4,78.6,85.9,1,2,23,26,7,2
Jonathan Cooper,7788,G,7,ARZ,184,0,109,75,0,183,0,0,0,64.9,71.1,59.4,1,0,1,2,0,0
Tavon Austin,7789,WR,15,SL,149,0,0,149,0,0,0,0,0,59.9,,60.6,0,0,0,0,2,0
Chance Warmack,7791,G,16,TEN,965,0,625,340,0,0,0,986,0,81.0,77.6,80.9,2,2,25,29,8,0
D.J. Fluker,7792,T,16,SD,1020,0,659,361,0,0,0,0,1041,72.1,69.7,74.7,7,5,36,48,9,1
Sheldon Richardson,7794,DI,3,NYJ,1,0,0,1,0,0,0,0,0,67.7,,60.6,0,0,0,0,7,3
Kenny Vaccaro,7796,S,4,NO,6,0,0,6,0,0,0,0,0,60.0,,60.0,0,0,0,0,8,0
E.J. Manuel,7797,QB,5,BUF,253,153,1,99,0,0,0,0,0,54.3,62.2,60.0,0,0,1,1,1,0
Justin Pugh,7800,T,14,NYG,910,0,556,354,0,0,0,0,924,70.3,73.1,69.4,6,4,18,28,8,0
Kyle Long,7801,G,15,CHI,995,0,675,320,0,0,0,1023,0,76.0,85.0,70.3,0,2,13,15,7,1
Tyler Eifert,7802,TE,1,CIN,2,0,0,2,0,0,0,0,0,90.3,,68.3,0,0,0,0,0,0
DeAndre Hopkins,7808,WR,16,HST,481,0,3,478,0,0,0,0,0,84.0,83.2,72.5,0,0,0,0,3,0
Cordarrelle Patterson,7810,WR,16,MIN,171,0,0,171,0,0,0,0,0,67.2,,74.4,0,0,0,0,2,0
Travis Frederick,7812,C,16,DAL,1060,0,549,511,0,0,1082,0,0,86.6,79.9,84.8,1,2,11,14,6,0
Justin Hunter,7815,WR,12,TEN,194,0,0,194,0,0,0,0,0,62.9,,70.0,0,0,0,0,1,0
