year,player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles
2015,Chris Clark,4623,T,8,HST,0,0,0,0,0,32,62.1,,,,,,0,0,0,0,0
2015,Fernando Velasco,4641,C,5,CAR,0,0,0,0,0,37,61.6,,,,,,0,0,0,0,0
2015,Husain Abdullah,4652,S,11,KC,36,0,28,31,35,0,69.2,,,,,,1,0,2,0,0
2015,Leger Douzable,4654,DI,16,NYJ,45,0,0,0,38,77,56.6,,,,,,1,0,0,0,0
2015,Stephen Hauschka,4655,K,16,SEA,0,91,0,0,0,75,61,71.8,,,,76.8,0,0,1,0,0
2015,Erin Henderson,4656,LB,16,NYJ,26,65,44,81,12,0,67.2,,,,,,0,0,10,1,2
2015,Brian De La Puente,4679,C,3,WAS,0,0,0,0,0,6,60.6,,,,,,0,0,0,0,0
2015,David Hawthorne,4693,LB,11,NO,25,14,21,38,6,0,57.9,,,,,,0,0,1,2,0
2015,Dan Carpenter,4697,K,16,BUF,0,4,0,0,0,67,60.5,60,,,,40.7,0,0,1,0,0
2015,Matthew Mulligan,4701,TE,12,BUF,45,0,0,0,0,52,55.3,,,,,,0,0,0,0,0
2015,Marcel Reece,4702,FB,15,OAK,77,10,38,19,0,0,61.6,,57.4,,,,0,0,0,0,0
2015,Ropati Pitoitua,4707,DI,1,TEN,0,0,0,0,1,0,60,,,,,,0,0,0,0,0
2015,J.J. Jansen,4712,LS,16,CAR,0,0,0,73,0,97,29.8,,,,,,0,0,1,0,0
2015,Danny Lansanah,4713,LB,16,TB,57,7,6,48,57,0,76.7,,,,,,0,0,7,0,2
2015,Danny Amendola,4717,WR,14,NE,32,0,57,0,0,0,56.6,,62.1,,80.5,,0,0,0,0,0
2015,Mike Tolbert,4740,FB,16,CAR,70,31,0,7,0,0,59.1,,,,,,0,0,0,1,0
2015,Kyle Arrington,4742,CB,10,BLT,0,42,4,0,0,0,61.4,,,,,,0,0,0,0,0
2015,Wallace Gilberry,4763,ED,15,CIN,7,0,0,0,51,0,59.8,,,,,,0,0,0,0,0
2015,Connor Barth,4777,K,12,TB,0,64,0,0,0,54,60.8,66.7,,,,59.9,0,0,0,0,0
2015,Joe Reitz,4789,T,16,IND,0,0,0,0,0,63,63.5,,,,,,0,0,0,0,0
2015,Doug Legursky,4860,C,11,PIT,0,0,0,0,0,56,63.3,,,,,,0,0,0,0,0
2015,Jerrell Freeman,4888,LB,2,IND,0,0,0,0,9,0,60,,,,,,0,0,0,0,0
2015,Cameron Wake,4907,ED,2,MIA,0,0,2,0,0,0,60,,,,,,0,0,0,0,0
2015,Danny Woodhead,4914,HB,13,SD,52,0,1,20,0,0,64.9,,59.6,,,,0,0,1,0,0
2015,Tyson Jackson,4926,DI,16,ATL,0,0,0,0,63,39,57.3,,,,,,0,0,0,0,0
2015,Andre Smith,4929,T,8,CIN,0,0,0,0,0,35,62.7,,,,,,0,0,0,0,0
2015,Darrius Heyward-Bey,4930,WR,16,PIT,3,73,70,27,0,0,65.3,,,,,,1,0,3,0,1
2015,Eugene Monroe,4931,T,5,BLT,0,0,0,0,0,17,61.7,,,,,,0,0,0,0,0
2015,B.J. Raji,4932,DI,5,GB,0,0,0,0,6,22,61.5,,,,,,0,0,0,0,0
2015,Brian Orakpo,4936,ED,13,TEN,0,0,4,0,41,0,89.9,,,,,,0,0,0,0,0
2015,Malcolm Jenkins,4937,S,16,PHI,3,56,2,12,74,0,54.9,,,,,,0,0,5,0,2
2015,Brian Cushing,4938,LB,16,HST,0,0,9,0,62,0,59.1,,,,,,0,0,0,0,0
2015,Jeremy Maclin,4942,WR,4,KC,4,0,6,0,0,0,74.2,,,,61.4,,0,0,0,0,0
2015,Brandon Pettigrew,4943,TE,3,DET,0,0,0,1,0,7,60.5,,,,,,0,0,0,0,0
2015,Percy Harvin,4945,WR,4,BUF,21,0,0,0,0,0,76.5,,56.1,,,,0,0,0,0,0
2015,Michael Oher,4946,T,16,CAR,0,0,0,0,0,97,64,,,,,,0,0,0,0,0
2015,Clay Matthews,4949,LB,16,GB,0,0,0,1,62,0,61,,,,,,0,0,0,0,0
2015,Donald Brown,4950,HB,9,SD,0,22,3,25,0,0,64.8,,,,,,0,0,3,1,0
2015,Kenny Britt,4953,WR,3,SL,3,0,0,0,0,0,59.6,,,,,,0,0,0,0,0
2015,Ziggy Hood,4955,DI,1,CHI,0,0,1,0,0,0,60,,,,,,0,0,0,0,0
2015,Patrick Chung,4957,S,15,NE,24,83,60,12,55,0,54.4,,53,,60.1,,3,0,3,0,0
2015,Rey Maualuga,4961,LB,6,CIN,1,0,5,0,2,0,60.5,,,,,,0,0,0,0,0
2015,Darius Butler,4964,CB,9,IND,0,6,8,0,15,0,65.6,,,,,,0,0,0,0,0
2015,Jairus Byrd,4965,S,8,NO,2,0,9,0,0,0,59.6,,,,61.3,,0,0,0,0,0
2015,Connor Barwin,4969,ED,2,PHI,3,0,1,0,0,0,60.5,,,,,,0,0,0,0,0
2015,Mike Mitchell,4970,S,16,PIT,0,0,0,0,60,0,60.2,,,,,,0,0,0,0,0
2015,Max Unger,4972,C,7,NO,0,0,0,0,0,32,61.5,,,,,,0,0,0,0,0
2015,Andy Levitre,4974,G,11,ATL,0,0,0,0,0,41,62.4,,,,,,0,0,0,0,0
2015,William Moore,4978,S,1,ATL,0,0,2,0,0,0,60.1,,,,,,0,0,0,0,0
2015,Paul Kruger,4980,ED,7,CLV,0,0,9,0,0,0,61.6,,,,,,0,0,0,0,0
2015,Sebastian Vollmer,4981,T,12,NE,0,0,0,0,0,68,63.2,,,,,,0,0,0,0,0
2015,Sherrod Martin,4982,S,12,CHI,20,61,47,50,0,0,65.5,,,,,,0,0,3,0,0
2015,Michael Johnson,4993,ED,14,CIN,0,0,6,0,50,0,59,,,,,,0,0,0,0,0
2015,Terrance Knighton,4995,DI,15,WAS,0,0,0,0,21,69,62.3,,,,,,0,0,0,0,0
2015,DeAndre Levy,4999,LB,1,DET,0,0,0,0,2,0,60,,,,,,0,0,0,0,0
2015,Louis Vasquez,5001,G,13,DEN,0,0,0,1,0,58,64.2,,,,,,0,0,0,0,0
2015,Kraig Urbik,5002,G,16,BUF,0,0,0,0,0,67,63.3,,,,,,0,0,0,0,0
2015,Roy Miller,5004,DI,1,JAX,0,0,1,0,0,0,60,,,,,,0,0,0,0,0
2015,Brandon Tate,5006,WR,16,CIN,52,12,55,16,0,0,82,,65.2,,71.7,,0,0,1,0,0
2015,Lardarius Webb,5011,CB,8,BLT,0,0,12,0,0,0,60.5,,,,62.8,,0,0,0,0,0
2015,Jared Cook,5012,TE,4,SL,3,0,0,0,0,1,59.5,,,,,,0,0,0,0,0
2015,Chris Owens,5013,CB,4,NO,0,22,3,0,0,0,78.6,,,,,,0,0,3,2,0
2015,Jerraud Powers,5015,CB,13,ARZ,2,66,14,0,10,0,45.3,,,,,,0,0,2,0,2
2015,Rashad Johnson,5018,S,13,ARZ,4,67,10,44,40,0,40.5,,,,,,1,1,3,0,1
2015,Henry Melton,5028,DI,12,TB,0,0,11,0,25,0,59.3,,,,,,0,0,0,0,0
2015,T.J. Lang,5032,G,10,GB,0,0,0,0,0,36,62.4,,,,,,0,0,0,0,0
2015,Glover Quin,5035,S,16,DET,1,0,1,0,68,0,60.3,,,,,,0,0,0,0,0
2015,David Bruton,5037,S,13,DEN,40,49,61,71,50,0,59.5,,,,,,2,0,6,1,2
2015,Sammie Lee Hill,5038,DI,8,TEN,0,0,0,0,30,0,58.4,,,,,,0,0,0,0,0
2015,Louis Murphy Jr.,5048,WR,2,TB,1,1,0,0,0,0,60.1,,,,,,0,0,0,0,0
2015,Lawrence Sidbury,5049,ED,1,TB,0,6,5,0,1,0,51,,,,,,0,0,0,0,0
2015,Greg Toler,5055,CB,2,IND,0,0,8,0,9,0,60.2,,,,,,0,0,0,0,0
2015,Kevin Huber,5066,P,16,CIN,0,0,0,70,0,78,63.6,,,60.2,,,2,0,0,0,0
2015,Jasper Brinkley,5074,LB,15,NYG,70,13,0,25,29,0,64.9,,,,,,0,0,1,0,0
2015,James Casey,5076,TE,3,DEN,14,0,3,15,0,15,63,,,,,,0,0,0,0,0
2015,Garrett Reynolds,5080,G,16,SL,25,0,0,0,0,60,56.2,,,,,,0,0,0,0,0
2015,Jamon Meredith,5086,T,11,TEN,0,0,0,0,0,32,62.9,,,,,,0,0,0,0,0
2015,Thomas Morstead,5088,P,14,NO,0,23,0,59,0,35,62.7,73.8,,70.7,,,0,0,0,0,0
2015,Chris Clemons,5089,S,7,ARZ,30,43,26,1,9,0,66.1,,,,,,0,0,2,0,1
2015,Don Carey,5101,S,16,DET,87,76,61,77,73,0,66.7,,,,,,3,0,15,1,3
2015,Zach Miller,5104,TE,14,CHI,51,0,2,33,0,42,66.4,,,,,,0,0,0,0,0
2015,Andrew Gardner,5105,G,3,PHI,0,0,0,0,0,11,61.3,,,,,,0,0,0,0,0
2015,Bear Pascoe,5108,TE,3,DET,13,0,0,0,0,0,58,,,,,,0,0,0,0,0
2015,Cedric Peerman,5109,HB,16,CIN,52,89,73,70,0,0,77.5,,59.9,,,,0,0,14,0,1
2015,Brice McCain,5112,CB,7,MIA,0,1,15,0,21,0,65.6,,,,,,0,0,0,0,0
2015,Matt Slauson,5117,G,11,CHI,0,0,0,0,0,49,64,,,,,,0,0,0,0,0
2015,Brandon Myers,5126,TE,11,TB,46,0,6,1,0,56,60.3,,,,,,0,0,0,0,0
2015,Jason McCourty,5127,CB,2,TEN,0,0,0,0,8,0,60.4,,,,,,0,0,0,0,0
2015,John Phillips,5132,TE,16,SD,87,68,23,74,0,67,65.2,,,,,,0,0,3,0,0
2015,Vance Walker,5134,DI,13,DEN,0,0,10,1,22,33,60.2,,,,,,0,0,0,0,0
2015,Captain Munnerlyn,5140,CB,10,MIN,0,0,20,14,0,0,60.6,,,,,,0,0,0,0,0
2015,E.J. Biggers,5141,CB,16,PHI,31,58,89,50,76,0,67.6,,,,,,1,0,5,0,0
2015,Brad Jones,5142,ED,7,PHI,18,37,8,39,0,0,66.7,,,,,,0,0,3,2,0
2015,Pat McAfee,5146,P,16,IND,0,77,0,88,0,64,63.8,88.2,,91.9,,,1,0,1,0,1
2015,A.Q. Shipley,5150,C,1,ARZ,0,0,0,0,0,1,60,,,,,,0,0,0,0,0
2015,Jamarca Sanford,5155,S,16,NO,69,78,61,66,81,0,83.3,,,,,,1,0,9,0,1
2015,Julian Edelman,5156,WR,8,NE,17,0,14,0,0,0,64.3,,60,,71.9,,0,0,0,0,0
2015,David Johnson,5165,TE,15,SD,74,1,0,19,0,20,63.2,,,,,,0,0,1,0,0
2015,Ricky Jean Francois,5168,DI,16,WAS,0,0,16,0,69,0,58.8,,,,,,0,0,0,0,0
2015,Lance Louis,5170,G,11,IND,0,0,0,0,0,45,62.5,,,,,,0,0,0,0,0
2015,Clinton McDonald,5173,DI,5,TB,0,0,0,0,17,0,59.1,,,,,,0,0,0,0,0
2015,Rashad Jennings,5174,HB,16,NYG,9,0,54,0,2,0,86.8,,,,,,2,1,0,0,0
2015,Ryan Succop,5180,K,16,TEN,0,66,0,0,0,47,60.8,73.4,,,,63.2,0,0,0,0,0
2015,Tony Carter,5191,CB,3,NO,0,16,18,0,5,0,67.9,,,,,,0,0,0,0,0
2015,Britton Colquitt,5192,P,16,DEN,0,1,0,85,0,72,63.5,60,,68.8,,,0,0,0,0,0
2015,Desmond Bryant,5204,DI,8,CLV,0,0,6,0,23,0,59.4,,,,,,0,0,0,0,0
2015,Ramon Foster,5229,G,16,PIT,0,0,0,0,0,77,63.2,,,,,,0,0,0,0,0
2015,Steve McLendon,5232,DI,16,PIT,0,1,0,0,60,0,49.4,,,,,,1,0,0,0,0
2015,Dallas Reynolds,5241,C,16,NYG,74,0,0,0,0,78,64.7,,,,,,0,0,0,0,0
2015,Colt Anderson,5242,S,14,IND,65,68,70,73,58,0,60.7,,,,,,0,0,4,0,3
2015,Michael Bennett,5273,ED,7,SEA,0,0,7,0,15,0,60.2,,,,,,0,0,0,0,0
2015,Ramon Humber,5310,LB,14,NO,60,63,52,61,0,0,67,,,,,,0,0,5,0,0
2015,Dan Skuta,5349,LB,13,JAX,1,4,32,54,70,0,65.4,,,,,,1,0,2,0,2
2015,Jordan Norwood,5358,WR,5,DEN,7,0,14,0,0,0,60.1,,57.7,,77.5,,0,0,0,0,0
2015,Phillip Hunt,5371,ED,2,NO,0,1,4,0,0,0,61.7,,,,,,0,0,0,0,0
2015,Alex Boone,5372,G,12,SF,0,0,0,0,0,30,62.5,,,,,,0,0,0,0,0
2015,Evan Smith,5390,C,3,TB,0,0,0,0,0,11,61.3,,,,,,0,0,0,0,0
2015,Demar Dotson,5410,T,6,TB,0,0,0,0,18,23,59.3,,,,,,0,0,0,0,0
2015,Jonathan Casillas,5422,LB,15,NYG,39,33,29,70,57,0,68.2,,,,,,1,0,6,1,0
2015,Jermey Parnell,5426,T,15,JAX,0,0,0,0,0,67,63.6,,,,,,0,0,0,0,0
2015,Garrison Sanborn,5430,LS,16,BUF,0,0,0,83,0,67,29.1,,,,,,2,0,4,0,2
2015,Darrel Young,5438,FB,16,WAS,83,82,70,73,0,0,63,,,,,,1,0,3,0,1
2015,Antone Smith,5440,HB,5,CHI,5,26,19,1,0,0,45.8,,,,,,0,0,0,0,2
2015,Graham Gano,5443,K,16,CAR,0,102,0,0,0,97,61.1,83.4,,,,81.4,0,0,2,0,1
2015,Marcus Thigpen,5488,WR,9,BUF,34,1,42,0,0,0,60.4,,59.8,,53.5,,0,0,0,0,0
2015,Josh Mauga,5491,LB,13,KC,0,1,1,36,39,0,58.7,,,,,,0,0,1,0,1
2015,Tanner Purdum,5508,LS,16,NYJ,0,0,0,81,0,77,29.6,,,,,,0,0,1,0,1
2015,Tim Masthay,5510,P,16,GB,0,1,0,82,0,65,63.9,60,,48.9,,,0,0,1,0,0
2015,Nick Sundberg,5512,LS,16,WAS,0,0,0,73,0,71,28.5,,,,,,0,0,1,0,0
2015,Ndamukong Suh,5527,DI,11,MIA,0,0,6,0,43,0,57.6,,,,,,0,0,0,0,0
2015,Gerald McCoy,5528,DI,14,TB,0,0,9,0,63,0,59.3,,,,,,0,0,0,0,0
2015,Trent Williams,5529,T,9,WAS,0,0,0,0,0,40,62.8,,,,,,0,0,0,0,0
2015,Eric Berry,5530,S,3,KC,0,0,18,0,0,0,63.5,,,,,,0,0,0,0,0
2015,Russell Okung,5531,T,13,SEA,0,0,0,0,0,58,61.9,,,,,,0,0,0,0,0
2015,Joe Haden,5532,CB,4,CLV,0,0,15,0,11,0,57.6,,,,,,1,0,0,0,0
2015,Rolando McClain,5533,LB,6,DAL,0,0,10,0,5,0,61.1,,,,,,0,0,0,0,0
2015,C.J. Spiller,5534,HB,6,NO,29,0,0,0,0,0,59.8,,56.7,,,,0,0,0,0,0
2015,Tyson Alualu,5535,DI,16,JAX,42,0,8,0,84,1,70.5,,,,,,0,0,0,0,0
2015,Brandon Graham,5538,ED,16,PHI,0,0,1,2,76,0,61.5,,,,,,0,0,0,0,0
2015,Earl Thomas III,5539,S,12,SEA,0,57,0,0,1,0,63.5,,,,,,0,0,3,0,0
2015,Jason Pierre-Paul,5540,ED,5,NYG,0,0,1,0,15,0,58.9,,,,,,0,0,0,0,0
2015,Derrick Morgan,5541,ED,10,TEN,0,0,4,0,31,0,60.3,,,,,,0,0,0,0,0
2015,Mike Iupati,5542,G,12,ARZ,0,0,0,0,0,58,62.8,,,,,,0,0,0,0,0
2015,Sean Weatherspoon,5544,LB,12,ARZ,53,0,13,44,0,0,56,,,,,,1,0,0,0,1
2015,Kareem Jackson,5545,CB,6,HST,0,0,7,0,2,0,60.8,,,,,,0,0,0,0,0
2015,Demaryius Thomas,5547,WR,2,DEN,2,0,0,0,0,0,62,,,,,,0,0,0,0,0
2015,Bryan Bulaga,5548,T,9,GB,0,0,0,0,0,36,62,,,,,,0,0,0,0,0
2015,Dan Williams,5551,DI,16,OAK,0,0,8,0,78,0,50.4,,,,,,1,0,0,0,0
2015,Devin McCourty,5552,S,14,NE,8,61,36,0,48,0,61.9,,58.4,,,,1,0,2,0,0
2015,Jared Odrick,5553,ED,15,JAX,0,0,3,0,77,0,58.4,,,,,,0,0,0,0,0
2015,Kyle Wilson,5554,CB,15,NO,1,77,40,4,33,0,59.3,,,,,,1,0,0,0,1
2015,Jerry Hughes,5556,ED,10,BUF,0,0,13,0,5,0,61,,,,,,0,0,0,0,0
2015,Patrick Robinson,5557,CB,15,SD,5,9,60,3,65,0,62.9,,,,,,0,0,0,0,0
2015,Rodger Saffold,5558,G,4,SL,0,0,0,0,0,14,62.2,,,,,,0,0,0,0,0
2015,Dexter McCluster,5561,HB,11,TEN,22,0,48,0,0,0,61.4,,61,,68.5,,0,0,0,0,0
2015,Nate Allen,5562,S,5,OAK,0,4,2,0,17,0,60.1,,,,,,0,0,0,0,0
2015,T.J. Ward,5563,S,9,DEN,0,0,3,0,30,0,60.3,,,,,,0,0,0,0,0
2015,Koa Misi,5565,LB,5,MIA,2,0,5,0,0,0,61.2,,,,,,0,0,0,0,0
2015,Rob Gronkowski,5567,TE,7,NE,8,0,0,0,0,0,74.1,,59.9,,,,0,0,0,0,0
2015,Lamarr Houston,5569,ED,4,CHI,0,0,2,0,12,0,60.4,,,,,,0,0,0,0,0
2015,Zane Beadles,5570,G,16,JAX,0,0,0,0,0,69,62.1,,,,,,0,0,0,0,0
2015,Linval Joseph,5571,DI,11,MIN,0,0,3,0,37,0,58.7,,,,,,0,0,0,0,0
2015,Taylor Mays,5574,S,13,OAK,22,65,33,15,37,0,60.2,,,,,,0,0,2,0,0
2015,Toby Gerhart,5576,HB,6,JAX,21,12,8,17,0,0,55.1,,,,,,0,0,1,0,2
2015,Carlos Dunlap,5579,ED,15,CIN,0,0,5,0,54,0,90.9,,,,,,1,0,0,0,0
2015,Sean Lee,5580,LB,14,DAL,1,0,10,0,59,0,67.3,,,,,,0,0,0,0,0
2015,Mike Neal,5581,ED,16,GB,0,0,24,0,63,0,57.8,,,,,,0,0,0,0,0
2015,Golden Tate,5585,WR,13,DET,3,0,46,0,0,0,61.3,,62.9,,68.5,,0,0,0,0,0
2015,Vladimir Ducasse,5586,G,15,CHI,0,0,0,0,0,69,63,,,,,,0,0,0,0,0
2015,Charles Brown,5589,T,15,DAL,0,0,0,0,0,52,29.7,,,,,,1,0,0,0,0
2015,Jared Veldheer,5594,T,16,ARZ,0,0,0,0,0,89,55.3,,,,,,1,0,0,0,0
2015,Ed Dickson,5595,TE,16,CAR,70,0,0,72,0,97,62.9,,,,,,0,0,3,0,0
2015,Morgan Burnett,5596,S,11,GB,0,4,0,2,45,0,59.3,,,,,,0,0,0,0,0
2015,Alex Carrington,5597,ED,7,BUF,0,0,0,0,30,1,57.8,,,,,,0,0,0,0,0
2015,John Jerry,5598,G,16,NYG,0,0,0,0,0,78,59.1,,,,,,0,0,0,0,0
2015,Major Wright,5600,S,9,TB,30,27,16,6,19,0,47.2,,,,,,2,0,0,0,0
2015,Donald Butler,5603,LB,16,SD,55,7,39,13,77,0,66.3,,,,,,0,0,0,2,0
2015,J.D. Walton,5604,C,3,SD,0,0,0,0,0,9,60.8,,,,,,0,0,0,0,0
2015,Earl Mitchell,5605,DI,10,MIA,0,0,4,0,31,33,59.1,,,,,,0,0,0,0,0
2015,Emmanuel Sanders,5606,WR,11,DEN,1,0,52,0,0,0,61.4,,59.9,,54,,0,0,0,0,0
2015,Eric Decker,5611,WR,5,NYJ,5,0,6,0,0,0,61.6,,,,61.1,,0,0,0,0,0
2015,Andre Roberts,5612,WR,3,WAS,15,0,0,0,0,0,59.9,,74.1,,,,0,0,0,0,0
2015,NaVorro Bowman,5615,LB,3,SF,0,0,1,0,13,0,57.2,,,,,,0,0,0,0,0
2015,Shawn Lauvao,5616,G,2,WAS,0,0,0,0,0,7,61.4,,,,,,0,0,0,0,0
2015,Tony Moeaki,5617,TE,11,ATL,49,0,20,0,0,0,63.6,,,,,,1,0,0,0,0
2015,Jimmy Graham,5619,TE,4,SEA,1,0,0,0,0,14,60.9,,,,,,0,0,0,0,0
2015,Everson Griffen,5624,ED,14,MIN,0,0,6,0,50,0,71.2,,,,,,0,0,0,0,0
2015,Perry Riley,5627,LB,7,WAS,0,0,0,2,24,0,60.2,,,,,,0,0,0,0,0
2015,Alterraun Verner,5628,CB,15,TB,3,56,34,28,15,0,56.8,,,,,,1,0,3,0,1
2015,Marcus Easley,5631,WR,13,BUF,57,64,45,62,0,0,64.3,,,,,,2,0,9,1,5
2015,Darrell Stuckey,5634,S,14,SD,70,60,58,58,64,0,69.5,,,,,,1,0,8,1,3
2015,Walter Thurmond,5635,S,14,PHI,0,2,66,0,0,0,54.7,,,,,,0,0,0,0,0
2015,Joe Hawley,5641,C,2,TB,0,0,0,0,0,10,61.9,,,,,,0,0,0,0,0
2015,Garrett Graham,5642,TE,8,HST,0,0,0,1,0,29,61.1,,,,,,0,0,0,0,0
2015,Geno Atkins,5643,DI,4,CIN,0,0,5,0,0,0,61.8,,,,,,0,0,0,0,0
2015,Al Woods,5646,DI,14,TEN,0,0,3,0,46,28,59.2,,,,,,0,0,0,0,0
2015,Clay Harbor,5648,TE,15,JAX,78,48,51,75,0,0,67.9,,,,,,2,0,4,1,0
2015,Jason Fox,5651,T,15,MIA,0,0,0,0,0,51,62.7,,,,,,0,0,0,0,0
2015,Jacques McClendon,5652,G,3,MIA,0,0,0,0,0,12,61.1,,,,,,0,0,0,0,0
2015,O'Brien Schofield,5653,ED,12,ATL,7,0,2,41,22,0,63.8,,,,,,0,0,2,0,0
2015,Michael Hoomanawanui,5655,TE,13,NO,60,0,17,4,0,30,60.2,,,,,,0,0,0,0,0
2015,Kam Chancellor,5656,S,9,SEA,2,32,8,0,5,0,66.8,,,,,,0,0,1,1,0
2015,Kendrick Lewis,5659,S,11,BLT,0,29,2,10,3,0,44.6,,,,,,0,0,1,0,2
2015,Perrish Cox,5660,CB,9,TEN,1,5,25,0,17,0,60.6,,,,62.2,,0,0,0,0,0
2015,Sherrick McManis,5667,CB,15,CHI,45,70,46,60,58,0,78.1,,,,,,1,0,13,0,2
2015,Nolan Carroll,5668,CB,11,PHI,0,50,0,0,44,0,64.4,,,,,,0,0,1,0,0
2015,Cam Thomas,5669,DI,7,PIT,0,0,0,0,14,0,59,,,,,,0,0,0,0,0
2015,Chris Scott,5674,G,10,CAR,10,0,0,0,0,56,54.1,,,,,,1,0,0,0,0
2015,Andrew Quarless,5677,TE,1,GB,1,0,0,2,0,0,52.1,,,,,,0,0,0,0,0
2015,Riley Cooper,5682,WR,16,PHI,93,2,0,91,0,0,56.1,,59.9,,,,1,0,2,0,2
2015,Larry Asante,5683,S,16,OAK,79,55,30,85,12,0,56,,,,,,0,0,4,2,1
2015,Reshad Jones,5686,S,4,MIA,3,4,0,0,0,0,62.2,,59.2,,,,0,0,0,0,0
2015,Crezdon Butler,5687,CB,9,DET,0,33,23,9,2,0,53.6,,,,,,1,0,0,0,0
2015,Marshall Newhouse,5692,T,8,NYG,0,0,0,0,0,34,50.1,,,,,,1,0,0,0,0
2015,Anthony Dixon,5696,HB,16,BUF,74,81,52,82,0,0,47.8,,61.2,,,,2,0,7,0,3
2015,Greg Hardy,5698,ED,12,DAL,0,0,9,0,56,0,49.2,,,,,,1,0,0,0,0
2015,Arthur Moats,5701,ED,12,PIT,49,0,3,17,11,0,55.3,,,,,,0,0,0,0,2
2015,Sam Young,5702,T,16,JAX,0,0,0,0,0,69,62.1,,,,,,0,0,0,0,0
2015,Anthony McCoy,5708,TE,5,SEA,0,0,7,0,0,0,61.8,,,,,,0,0,0,0,0
2015,Eugene Sims,5712,ED,13,SL,0,0,15,3,53,0,60.8,,,,,,0,0,1,0,0
2015,James Starks,5716,HB,5,GB,21,0,2,0,0,0,60.2,,,,,,0,0,0,0,0
2015,Antonio Brown,5718,WR,14,PIT,1,0,54,0,0,0,61.3,,,,72.4,,1,0,0,0,0
2015,Joe Webb III,5722,WR,16,CAR,66,102,68,73,0,0,55.7,,61.1,,,,1,0,7,2,5
2015,Ted Larsen,5728,G,4,ARZ,0,0,0,0,0,24,63,,,,,,0,0,0,0,0
2015,Willie Young,5736,ED,9,CHI,0,0,5,0,31,0,58.5,,,,,,0,0,0,0,0
2015,Mickey Shuler,5737,TE,1,ATL,0,7,0,0,0,0,61.6,,,,,,0,0,0,0,0
2015,Dekoda Watson,5740,LB,3,NE,12,22,16,9,11,0,66.2,,,,,,1,0,2,0,0
2015,J'Marcus Webb,5741,G,16,OAK,0,0,0,0,0,65,64.4,,,,,,0,0,0,0,0
2015,Marc Mariani,5745,WR,16,CHI,57,0,74,0,0,0,52.6,,74,,50.1,,0,0,0,0,0
2015,Phillip Adams,5747,CB,12,ATL,44,24,23,10,7,0,63.1,,,,,,0,0,1,0,0
2015,George Selvie,5749,ED,11,NYG,0,0,1,0,54,24,59.6,,,,,,0,0,0,0,0
2015,C.J. Wilson,5753,DI,8,DET,5,0,1,0,16,6,63.5,,,,,,0,0,0,0,0
2015,Jim Dray,5756,TE,16,CLV,90,7,0,1,0,58,49.2,,,,,,0,0,0,0,0
2015,Sean Lissemore,5757,DI,10,SD,0,0,19,0,35,22,60.6,,,,,,0,0,0,0,0
2015,Ricardo Mathews,5761,DI,14,SD,0,0,10,0,56,7,58.7,,,,,,0,0,0,0,0
2015,Kavell Conner,5763,LB,10,SD,46,42,36,42,0,0,66.8,,,,,,0,0,7,0,2
2015,Doug Worthington,5765,DI,1,SL,0,0,0,0,1,0,60,,,,,,0,0,0,0,0
2015,Kurt Coleman,5767,S,14,CAR,4,0,2,59,0,0,66.8,,,,,,0,0,1,0,0
2015,Robert McClain,5771,CB,3,CAR,0,6,10,0,0,0,61.4,,,,61.2,,0,0,0,0,0
2015,Rafael Bush,5779,S,1,NO,0,0,0,0,1,0,60,,,,,,0,0,0,0,0
2015,Joique Bell,5797,HB,6,DET,23,0,0,0,0,0,72.9,,,,,,0,0,0,0,0
2015,Jon Weeks,5800,LS,16,HST,0,0,0,98,0,63,45.2,,,,,,0,0,6,0,1
2015,Sergio Brown,5803,S,15,JAX,41,73,56,0,77,0,65.9,,,,,,1,0,3,0,0
2015,Ross Ventrone,5805,S,6,PIT,25,30,23,26,0,0,61.8,,,,,,0,0,2,0,1
2015,Kyle Love,5806,DI,11,CAR,24,0,1,0,7,0,54.4,,,,,,0,0,0,0,0
2015,Vincent Rey,5811,LB,16,CIN,32,19,11,45,56,0,62.5,,,,,,0,0,2,1,1
2015,Mike Windt,5813,LS,16,SD,0,0,0,74,0,67,36.7,,,,,,1,0,3,0,1
2015,Jermelle Cudjo,5814,DI,1,DET,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2015,Darian Stewart,5820,S,15,DEN,2,40,3,5,10,0,74.3,,,,,,0,0,4,0,0
2015,Cassius Vaughn,5845,CB,2,SD,6,4,2,2,0,0,60.8,,57.7,,,,0,0,0,0,0
2015,Austin Howard,5847,T,12,OAK,0,0,0,0,0,53,63.2,,,,,,0,0,0,0,0
2015,Lemuel Jeanpierre,5853,C,10,SEA,39,0,0,0,0,45,73.7,,,,,,0,0,0,0,0
2015,Jeff Cumberland,5861,TE,15,NYJ,74,32,36,57,0,69,52.3,,,,,,2,0,2,0,1
2015,Marlon Moore,5887,WR,13,CLV,51,42,36,35,0,0,81.3,,65.7,,,,2,0,2,0,1
2015,Tramaine Brock Sr.,5903,CB,15,SF,0,1,17,0,72,0,62.1,,,,,,0,0,0,0,0
