player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Charles Woodson,330,S,16,OAK,1114,5,377,732,90.1,60.1,54.0,53.3,92.1,0,0,0,0,0,67,9,13,10,1,19,12,146,12.2,66,40,0,5,4,47.1,0,0
Julius Peppers,1010,ED,16,GB,698,435,218,45,62.0,48.5,51.7,71.2,52.3,54,11,8,35,0,19,7,4,23,2,4,4,35,8.8,32,14,1,0,0,142.7,3,1
Dwight Freeney,1019,ED,11,ARZ,259,222,28,9,78.6,56.1,76.2,78.9,46.2,36,8,4,24,0,0,1,1,8,3,1,1,41,41.0,42,41,0,0,0,118.8,0,0
James Harrison,1251,ED,15,PIT,611,293,212,106,85.5,69.9,68.8,83.4,79.3,45,5,11,29,2,24,7,5,22,2,12,8,45,5.6,39,15,0,1,1,38.5,3,0
Terence Newman,1321,CB,16,MIN,962,2,355,605,67.5,74.8,67.1,68.3,64.2,2,0,0,2,0,50,9,6,12,0,93,56,734,13.1,233,72,4,3,9,86.0,5,0
Kevin Williams,1325,DI,16,NO,553,275,278,0,68.4,69.5,51.7,63.7,55.7,21,0,2,19,2,22,7,4,18,2,0,0,0,,0,,0,0,0,0.0,2,0
Terrell Suggs,1326,ED,1,BLT,48,27,14,7,62.5,44.8,,64.3,75.1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Calvin Pace,1334,ED,16,NYJ,521,228,220,73,63.3,62.3,56.5,60.2,62.5,17,3,4,10,1,13,0,3,11,2,11,7,61,8.7,33,14,0,0,1,78.2,1,0
Charles Tillman,1351,CB,12,CAR,712,6,222,484,62.8,86.3,74.6,68.4,58.1,1,0,1,0,0,44,9,4,10,2,67,35,504,14.4,133,48,1,2,5,69.5,2,0
Rashean Mathis,1355,CB,7,DET,434,2,184,248,63.6,64.7,68.8,54.7,62.5,0,0,0,0,0,30,2,4,13,0,40,32,413,12.9,173,50,1,1,2,107.6,1,0
Cory Redding,1381,DI,12,ARZ,180,115,64,1,62.7,58.3,26.5,55.2,68.1,5,0,0,5,1,3,4,2,3,0,0,0,0,,0,,0,1,0,0.0,2,1
Robert Mathis,1447,ED,15,IND,548,330,172,46,67.9,49.9,56.3,65.1,87.2,35,7,8,20,0,10,2,3,16,1,3,2,43,21.5,39,40,0,0,0,109.7,3,0
Chris Clemons,1585,ED,16,JAX,663,469,179,15,42.8,40.5,29.4,52.6,52.7,34,3,8,23,1,11,3,6,12,1,3,2,24,12.0,22,14,0,0,0,91.0,5,0
Colin Cole,1589,DI,2,CAR,49,34,15,0,60.1,61.7,67.3,56.8,,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cullen Jenkins,1637,DI,16,NYG,738,505,220,13,57.5,47.7,53.8,64.7,64.0,35,3,8,24,1,17,5,4,14,0,2,1,18,18.0,9,18,0,0,0,81.3,3,0
DeAngelo Hall,1729,CB,11,WAS,428,1,121,306,58.8,62.9,80.7,60.0,59.4,0,0,0,0,0,45,8,4,10,1,28,18,229,12.7,30,40,3,0,1,125.4,2,0
Vince Wilfork,1742,DI,16,HST,562,282,280,0,75.9,82.8,67.8,54.7,60.0,11,0,1,10,0,16,6,1,16,1,0,0,0,,0,,0,0,0,0.0,1,0
Jason Babin,1748,ED,2,BLT,29,24,2,3,28.1,61.2,27.7,53.5,40.1,2,0,1,1,0,0,0,1,0,0,1,1,16,16.0,19,16,0,0,0,118.8,3,0
Karlos Dansby,1754,LB,16,CLV,1035,80,444,511,74.8,60.3,78.2,63.9,83.6,10,0,5,5,1,94,10,7,50,2,47,35,313,8.9,257,27,0,3,0,65.3,2,1
Daryl Smith,1760,LB,16,BLT,979,69,401,509,60.7,66.3,50.1,58.0,54.7,10,3,1,6,0,85,21,18,46,0,53,43,429,10.0,218,35,1,1,2,98.8,0,0
Dwan Edwards,1772,DI,12,CAR,376,282,89,5,51.8,47.2,73.5,50.4,67.0,15,1,2,12,1,7,2,0,7,0,1,0,0,,0,,0,0,0,39.6,0,0
Randy Starks,1792,DI,15,CLV,470,277,190,3,63.6,69.9,51.2,60.6,49.6,19,1,4,14,1,22,4,4,20,0,0,0,0,,0,,0,0,0,0.0,3,1
Will Allen,1832,S,13,PIT,813,37,282,494,68.2,76.8,45.7,79.9,60.2,11,4,0,7,0,65,11,16,32,2,49,35,473,13.5,247,75,7,1,4,132.9,1,0
Jared Allen,1847,ED,15,CAR,654,396,233,25,61.0,58.0,67.9,59.9,63.3,38,3,20,15,3,20,5,3,15,0,6,3,19,6.3,20,9,0,1,0,17.4,2,0
Antonio Smith,1856,DI,16,DEN,361,277,84,0,57.9,54.1,52.5,60.1,60.0,26,3,5,18,2,6,0,2,9,0,0,0,0,,0,,0,0,0,0.0,1,1
Mike Adams,1972,S,13,IND,828,10,341,477,62.0,74.9,72.2,91.4,53.0,3,1,0,2,0,54,6,10,12,3,35,28,464,16.6,253,80,2,5,1,98.2,1,0
Malcom Floyd,2044,WR,1,SD,1,0,0,1,60.0,,,,60.0,,,,,,,,,,,,,,,,,,,,,0,0
Adam Jones,2223,CB,14,CIN,855,0,265,590,78.7,75.3,59.6,83.1,78.5,1,1,0,0,0,55,5,10,21,1,75,43,416,9.7,174,24,1,3,3,60.8,3,1
Antrel Rolle,2225,S,7,CHI,389,2,153,234,68.6,71.3,74.1,57.7,65.3,1,0,0,1,0,33,2,4,14,0,15,13,113,8.7,42,35,0,0,1,98.1,0,0
DeMarcus Ware,2228,ED,11,DEN,401,239,132,30,71.1,62.1,65.1,84.8,51.5,43,7,9,27,0,12,4,2,13,1,4,4,20,5.0,10,12,0,0,0,87.5,7,2
Thomas Davis Sr.,2231,LB,16,CAR,1002,109,324,569,74.5,52.8,71.1,71.6,82.5,24,6,6,12,0,77,17,12,49,4,82,61,495,8.1,298,29,5,4,2,89.2,1,0
Derrick Johnson,2232,LB,16,KC,1068,77,357,634,84.7,84.2,66.5,56.8,80.9,18,4,3,11,0,97,17,17,59,1,63,43,338,7.9,279,19,0,2,7,68.1,3,0
Jonathan Babineaux,2276,DI,16,ATL,546,387,143,16,70.9,67.5,40.0,60.3,67.8,28,2,8,18,1,24,1,4,21,1,1,0,0,,0,,0,1,0,0.0,0,0
Justin Tuck,2291,DI,5,OAK,244,166,77,1,70.0,69.2,60.7,60.3,65.2,9,1,5,3,3,10,3,2,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Canty,2349,DI,9,BLT,281,159,121,1,72.0,70.2,75.5,62.1,63.1,12,1,3,8,1,13,1,1,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Trent Cole,2363,ED,14,IND,529,289,196,44,70.0,68.2,50.3,69.6,67.6,33,3,6,24,2,18,8,4,18,2,7,5,40,8.0,45,14,0,0,0,85.4,4,1
C.J. Mosley,2408,DI,11,MIA,217,126,90,1,51.4,50.6,71.8,57.5,60.0,7,0,3,4,0,6,0,0,5,0,0,0,0,,0,,0,0,0,0.0,2,0
Jay Ratliff,2441,DI,2,CHI,78,47,31,0,60.0,67.0,71.4,50.2,,2,0,1,1,0,4,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Lorenzo Alexander,2476,ED,4,OAK,45,5,30,10,76.1,63.0,39.1,72.2,76.5,2,0,0,2,0,3,0,1,3,0,2,2,10,5.0,9,7,0,0,0,87.5,0,0
Brandon Browner,2512,CB,16,NO,1023,8,389,626,27.4,60.7,44.4,49.0,27.5,0,0,0,0,0,65,7,14,13,0,87,55,935,17.0,375,90,7,1,8,121.6,22,2
Ahmad Brooks,2945,ED,14,SF,742,308,313,121,50.5,61.6,36.2,51.1,60.9,36,7,3,26,0,27,7,11,27,0,9,9,71,7.9,67,17,0,0,1,99.5,10,1
Mario Williams,2946,ED,15,BUF,883,548,307,28,53.1,62.9,41.2,47.1,54.8,36,5,6,25,1,13,2,4,14,0,3,3,21,7.0,21,14,0,0,0,95.8,1,0
A.J. Hawk,2950,LB,16,CIN,284,11,146,127,59.5,62.2,63.9,66.1,54.8,2,1,0,1,0,20,4,3,9,0,16,12,105,8.8,80,18,1,0,1,112.8,0,0
Donte Whitner,2953,S,14,CLV,854,15,360,479,71.6,70.5,73.8,56.4,70.4,2,1,0,1,0,69,10,10,20,1,32,18,228,12.7,105,40,2,0,4,99.5,0,0
Haloti Ngata,2957,DI,14,DET,600,383,212,5,69.1,64.3,51.5,68.5,56.8,33,4,4,25,3,17,5,3,17,0,0,0,0,,0,,0,0,0,0.0,1,0
Chad Greenway,2962,LB,16,MIN,634,31,294,309,53.4,45.7,75.0,58.7,62.7,7,3,2,2,0,52,9,6,30,0,35,30,250,8.3,168,26,0,1,0,84.5,2,1
Antonio Cromartie,2964,CB,15,NYJ,903,0,299,604,53.7,56.8,28.0,,52.2,0,0,0,0,0,25,4,8,7,0,83,42,790,18.8,336,54,7,0,9,112.0,4,1
Tamba Hali,2965,ED,15,KC,842,499,266,77,82.4,69.7,69.3,82.6,58.6,72,7,10,55,1,29,11,4,22,2,10,8,127,15.9,67,30,0,0,0,118.8,1,1
Manny Lawson,2967,LB,16,BUF,704,123,291,290,65.2,58.7,51.6,51.0,76.0,8,1,3,4,3,38,5,7,28,0,22,20,96,4.8,74,11,0,1,1,65.9,2,0
Johnathan Joseph,2969,CB,16,HST,876,0,320,556,80.0,53.0,54.1,,82.7,0,0,0,0,0,51,6,9,14,1,90,50,487,9.7,164,53,2,1,17,73.7,2,0
DeMeco Ryans,2978,LB,14,PHI,599,44,302,253,52.0,54.3,51.8,53.3,54.6,4,0,1,3,0,42,14,11,21,1,30,23,278,12.1,146,39,3,1,4,124.0,2,0
D'Qwell Jackson,2979,LB,16,IND,1090,134,444,512,58.2,61.0,66.6,45.4,60.1,15,2,1,12,0,108,29,20,61,1,59,39,476,12.2,241,34,2,1,7,95.0,2,0
Roman Harper,2988,S,16,CAR,951,16,308,627,60.5,60.1,78.1,55.1,61.9,5,0,1,4,0,58,6,5,22,0,37,22,347,15.8,135,54,3,0,6,117.7,3,0
Tim Jennings,3007,CB,5,TB,275,0,123,152,45.4,79.0,61.0,,38.9,0,0,0,0,0,13,2,2,3,0,24,15,186,12.4,66,59,3,0,1,126.0,4,2
Darryl Tapp,3008,ED,16,DET,411,215,194,2,69.2,69.3,60.2,57.9,65.1,15,2,4,9,0,17,4,2,13,2,0,0,0,,0,,0,0,0,0.0,0,0
James Anderson,3033,LB,3,NO,108,10,46,52,30.5,39.9,72.3,64.0,35.0,1,0,1,0,0,14,3,1,5,0,8,8,67,8.4,36,13,1,0,0,141.1,0,0
Frostee Rucker,3036,DI,13,ARZ,512,310,200,2,58.8,52.9,59.7,61.1,64.1,27,3,10,14,0,18,4,5,20,1,0,0,0,,0,,0,0,0,0.0,1,0
Jason Hatcher,3037,DI,15,WAS,540,370,170,0,68.7,55.6,56.0,75.5,60.6,50,2,12,36,1,14,3,6,9,0,0,0,0,,0,,0,0,0,0.0,2,0
Will Blackmon,3060,CB,15,WAS,789,2,282,505,61.2,62.4,65.2,74.9,59.3,1,1,0,0,0,40,5,8,7,3,74,41,590,14.4,254,43,6,2,5,97.2,4,1
Stephen Tulloch,3061,LB,16,DET,726,35,351,340,58.8,73.9,68.4,63.6,44.0,6,1,3,2,0,92,19,12,54,1,58,48,481,10.0,355,43,5,0,1,130.0,1,0
Domata Peko Sr.,3068,DI,16,CIN,540,278,262,0,60.7,56.9,77.0,62.4,65.8,10,5,1,4,1,17,4,0,17,0,0,0,0,,0,,0,0,0,0.0,2,0
Barry Cofield,3069,DI,3,NYG,24,7,17,0,51.7,49.2,,64.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Elvis Dumervil,3071,ED,16,BLT,792,464,292,36,71.5,59.1,70.6,74.7,78.4,64,7,15,42,2,30,9,3,28,1,1,1,20,20.0,28,20,0,0,0,118.8,5,0
Kyle Williams,3079,DI,6,BUF,341,222,104,15,60.5,64.1,29.5,59.9,59.5,13,1,5,7,0,6,4,4,4,0,0,0,0,,0,,0,0,0,0.0,2,0
Rob Ninkovich,3080,ED,16,NE,894,474,299,121,63.2,61.6,66.4,56.3,67.4,43,7,11,25,5,36,7,4,27,1,16,11,77,7.0,69,16,1,0,1,100.3,0,0
Jeremy Mincey,3136,ED,14,DAL,381,219,158,4,63.4,67.1,56.6,56.9,60.8,17,0,3,14,0,12,4,5,10,0,1,0,0,,0,,0,0,0,39.6,1,0
Kedric Golston,3141,DI,15,WAS,198,93,105,0,50.5,53.6,71.3,59.3,57.6,4,0,1,3,0,2,3,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Antoine Bethea,3152,S,7,SF,439,10,163,266,58.3,79.9,82.0,91.1,49.3,4,1,2,1,0,33,7,3,9,0,16,12,186,15.5,57,35,3,0,2,152.6,2,0
Cortland Finnegan,3160,CB,5,CAR,214,10,47,157,65.7,50.2,88.6,72.1,67.7,4,0,1,3,0,19,0,0,10,0,24,16,164,10.3,101,40,0,0,0,86.1,2,1
Stephen Bowen,3242,DI,15,NYJ,139,74,65,0,72.2,73.8,44.8,60.9,59.7,6,0,0,6,0,2,3,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Tom Johnson,3378,DI,16,MIN,746,492,251,3,55.6,47.5,69.9,64.9,59.2,54,6,13,35,0,25,4,1,26,0,1,1,10,10.0,8,10,0,0,0,108.3,3,0
Tony McDaniel,3423,DI,14,TB,295,121,174,0,59.1,62.1,76.1,57.4,,6,2,1,3,1,17,5,0,17,0,0,0,0,,0,,0,0,0,0.0,2,0
Tramon Williams,3558,CB,15,CLV,968,3,417,548,64.3,68.9,71.7,64.8,62.7,1,0,1,0,0,60,6,7,8,0,89,50,808,16.2,206,75,3,1,9,93.3,7,0
Brent Grimes,3589,CB,15,MIA,970,2,435,533,67.6,72.9,45.7,87.8,63.9,1,0,0,1,1,49,3,9,9,0,82,55,810,14.7,201,63,6,4,9,103.2,3,1
Calvin Johnson,3618,WR,1,DET,2,0,0,2,60.4,,,,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Darrelle Revis,3630,CB,14,NYJ,889,1,305,583,68.5,79.0,72.2,59.0,66.3,0,0,0,0,0,36,4,3,8,0,86,40,583,14.6,194,61,3,5,5,56.5,3,0
Lawrence Timmons,3631,LB,16,PIT,1057,114,381,562,43.0,47.5,44.2,75.6,36.7,18,5,3,10,2,84,22,21,46,1,84,58,612,10.6,320,38,3,1,2,96.9,3,0
Leon Hall,3634,CB,14,CIN,667,22,161,484,76.2,82.5,66.0,58.7,73.8,2,0,0,2,0,49,7,7,19,0,69,54,513,9.5,257,29,2,2,4,95.2,0,0
Michael Griffin,3635,S,15,TEN,943,39,417,487,57.5,65.7,71.8,54.9,54.5,5,2,0,3,0,81,23,13,35,0,38,28,358,12.8,162,57,3,1,2,118.1,2,0
Reggie Nelson,3637,S,16,CIN,1056,47,334,675,70.6,66.0,59.6,46.5,73.8,5,0,1,4,0,58,9,8,18,0,32,16,283,17.7,85,50,2,8,6,61.8,0,0
Brandon Meriweather,3640,S,13,NYG,839,9,327,503,50.9,48.8,57.9,71.9,51.3,2,0,0,2,2,47,10,16,10,1,29,17,380,22.4,128,76,4,2,3,113.9,1,0
Jon Beason,3641,LB,5,NYG,160,9,91,60,35.0,46.3,62.2,47.4,38.7,0,0,0,0,0,13,3,1,4,0,3,3,25,8.3,11,12,0,0,0,101.4,0,0
Alan Branch,3649,DI,16,NE,434,220,214,0,65.4,60.5,70.0,67.5,60.2,12,1,1,10,2,24,4,1,19,2,0,0,0,,0,,0,0,0,0.0,1,0
Paul Posluszny,3650,LB,14,JAX,984,62,380,542,59.8,55.3,71.9,64.2,61.8,13,1,7,5,0,107,20,13,59,0,57,46,512,11.1,307,38,2,3,2,93.9,0,0
Eric Weddle,3653,S,13,SD,752,40,304,408,75.6,61.1,66.5,69.6,78.4,7,1,2,4,1,58,14,10,19,0,27,21,184,8.8,126,29,2,0,6,119.8,0,0
Lamarr Woodley,3662,ED,10,ARZ,278,105,129,44,51.7,52.2,28.7,54.6,56.2,8,1,1,6,0,9,2,4,9,0,6,6,43,7.2,37,12,0,0,0,96.5,1,0
David Harris,3663,LB,16,NYJ,974,138,338,498,68.8,65.1,71.2,67.1,65.5,20,5,3,12,1,76,23,10,44,2,60,46,323,7.0,270,25,2,0,3,99.5,1,0
Justin Durant,3664,LB,13,ATL,653,27,252,374,58.5,54.9,57.4,60.1,59.8,2,0,0,2,0,65,13,14,33,0,66,56,466,8.3,292,36,0,0,3,96.1,0,0
Josh Wilson,3671,CB,8,DET,276,10,96,170,52.3,70.7,64.6,71.4,45.8,4,2,0,2,0,27,2,3,11,0,28,23,290,12.6,160,26,0,0,0,109.8,2,1
Charles Johnson,3699,ED,9,CAR,388,262,111,15,67.9,70.8,77.5,63.2,64.8,21,1,4,16,1,7,2,0,6,0,1,1,4,4.0,5,4,0,0,0,83.3,1,0
Brandon Mebane,3701,DI,15,SEA,492,248,234,10,58.0,55.1,38.7,67.8,52.9,19,3,1,15,0,11,8,3,12,0,0,0,0,,0,,0,0,0,0.0,3,1
Brian Robison,3718,ED,16,MIN,898,557,325,16,66.3,53.9,54.9,66.6,67.0,58,5,5,48,4,28,2,7,25,0,1,1,3,3.0,4,3,0,0,0,79.2,1,0
Paul Soliai,3724,DI,14,ATL,357,149,205,3,65.9,62.1,57.1,73.8,55.5,12,0,6,6,0,20,6,3,18,0,0,0,0,,0,,0,0,0,0.0,2,0
Dashon Goldson,3742,S,15,WAS,970,13,371,586,57.2,51.5,58.3,62.8,59.4,1,0,1,0,0,83,11,19,32,1,39,31,293,9.5,130,38,2,1,1,104.4,2,0
Tarell Brown,3763,CB,3,NE,162,0,50,112,58.8,59.1,72.6,,60.8,0,0,0,0,0,13,0,1,6,0,16,11,86,7.8,23,21,0,0,0,81.8,0,0
Corey Graham,3784,S,16,BUF,979,40,367,572,63.4,89.9,91.7,64.1,50.5,12,1,7,4,0,89,15,3,32,0,48,35,547,15.6,183,77,6,2,1,132.6,4,0
William Gay,3786,CB,16,PIT,1068,32,370,666,71.1,72.8,56.1,55.9,70.2,4,1,1,2,0,54,4,12,23,0,80,52,563,10.8,255,43,0,2,6,75.2,3,1
Trumaine McBride,3837,CB,15,NYG,341,23,75,243,48.0,50.8,29.6,55.1,48.0,2,0,0,2,0,25,1,9,6,1,44,32,348,10.9,171,37,3,3,1,90.0,3,0
Alan Ball,3853,CB,15,CHI,249,5,84,160,59.6,75.4,65.8,52.0,55.9,0,0,0,0,0,15,2,2,6,0,23,16,236,14.8,85,34,3,0,3,142.4,2,0
Craig Dahl,3920,S,14,NYG,431,26,124,281,54.0,58.7,47.2,54.8,53.3,3,1,0,2,0,35,5,7,10,0,25,15,181,12.1,45,28,2,0,2,108.9,0,0
Mike Devito,3928,DI,13,KC,293,171,122,0,78.5,84.6,76.5,58.7,,12,3,0,9,0,15,4,2,15,0,0,0,0,,0,,0,0,0,0.0,0,0
Jason Trusnik,4083,LB,2,MIN,33,0,22,11,39.7,40.9,41.1,,53.4,0,0,0,0,0,3,0,2,2,0,1,1,9,9.0,1,9,0,0,0,104.2,0,0
James Ihedigbo,4147,S,15,DET,593,27,268,298,63.2,79.6,60.2,84.9,53.8,5,1,1,3,0,46,11,13,21,3,27,21,200,9.5,131,26,2,1,1,106.8,4,1
Chris Long,4316,ED,12,SL,483,315,168,0,54.5,53.8,61.1,53.4,59.6,18,4,0,14,0,10,3,2,8,1,1,1,14,14.0,11,14,0,0,0,118.8,0,0
Glenn Dorsey,4319,DI,10,SF,351,182,169,0,57.3,64.1,76.4,47.0,60.0,7,0,3,4,0,16,7,1,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Jerod Mayo,4324,LB,15,NE,396,46,177,173,61.1,52.1,65.6,54.1,69.3,9,1,2,6,0,36,6,6,21,0,12,8,86,10.8,45,20,0,0,0,87.5,0,0
Leodis McKelvin,4325,CB,9,BUF,391,4,147,240,59.6,60.5,45.0,54.4,59.0,0,0,0,0,0,27,2,6,6,0,53,25,327,13.1,122,46,2,2,4,64.0,1,1
Dominique Rodgers-Cromartie,4330,CB,15,NYG,898,2,343,553,76.6,65.7,45.2,56.3,76.9,0,0,0,0,0,51,4,8,16,1,84,50,533,10.7,199,37,1,3,9,67.2,3,0
Aqib Talib,4334,CB,15,DEN,980,1,352,627,71.9,72.4,69.5,59.7,72.0,0,0,0,0,0,39,4,4,10,0,81,51,630,12.4,222,80,3,3,4,83.9,8,1
Mike Jenkins,4339,CB,12,TB,331,1,131,199,51.4,56.3,51.9,66.0,49.5,1,0,0,1,0,15,2,5,3,0,33,21,281,13.4,99,29,2,0,1,110.8,2,2
Kenny Phillips,4345,S,3,NO,153,0,78,75,45.3,54.4,54.3,,46.9,0,0,0,0,0,8,2,3,2,0,1,1,15,15.0,0,15,1,0,0,158.3,0,0
Brandon Flowers,4349,CB,11,SD,602,4,218,380,38.1,50.2,50.0,67.0,36.5,1,1,0,0,0,31,6,7,10,0,65,44,612,13.9,276,72,5,0,2,123.4,6,1
Curtis Lofton,4351,LB,16,OAK,574,28,269,277,41.1,56.8,55.0,45.6,35.5,4,0,1,3,0,51,15,12,22,0,34,30,305,10.2,162,32,5,0,0,143.6,1,0
Tracy Porter,4354,CB,14,CHI,848,3,325,520,56.6,73.5,47.8,53.0,53.8,2,0,0,2,0,34,2,5,6,1,77,40,616,15.4,199,50,6,1,9,99.3,4,0
Calais Campbell,4364,DI,16,ARZ,818,539,278,1,85.0,87.6,70.6,67.8,72.7,46,6,13,27,2,41,13,2,37,0,1,0,0,,0,,0,0,0,39.6,3,0
Jason Jones,4368,ED,15,DET,547,342,202,3,62.3,61.4,61.0,63.5,67.3,40,5,6,29,0,23,3,4,20,1,2,2,20,10.0,3,19,1,0,1,147.9,7,0
Kendall Langford,4380,DI,16,IND,849,528,320,1,65.9,64.8,72.5,60.9,63.3,43,7,11,25,4,23,9,3,25,0,0,0,0,,0,,0,0,0,0.0,0,0
Charles Godfrey,4381,S,5,ATL,144,0,38,106,46.1,45.2,87.1,,50.0,0,0,0,0,0,9,4,0,3,1,12,9,104,11.6,43,22,1,0,1,128.5,0,0
Pat Sims,4391,DI,8,CIN,180,95,85,0,59.8,54.9,74.1,68.5,60.0,8,0,3,5,0,10,4,0,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Andre Fluellen,4401,DI,4,DET,112,49,63,0,65.7,64.9,71.3,59.4,,3,0,0,3,0,5,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Cliff Avril,4406,ED,16,SEA,794,511,263,20,76.7,64.2,45.4,78.0,67.9,70,11,16,43,5,30,6,13,31,2,5,5,28,5.6,25,19,0,0,0,90.0,4,1
Philip Wheeler,4407,LB,9,ATL,143,14,71,58,60.7,70.6,66.8,88.2,49.0,3,1,1,1,0,19,5,2,12,1,7,6,42,7.0,8,19,1,0,0,131.3,2,0
Tyvon Branch,4414,S,14,KC,432,4,97,331,65.3,78.5,85.2,64.3,60.9,1,1,0,0,0,31,5,2,14,0,32,18,198,11.0,91,52,2,1,2,82.6,0,0
William Hayes,4417,ED,16,SL,585,343,242,0,81.9,83.3,76.2,77.6,67.3,47,7,9,31,0,35,8,1,34,2,0,0,0,,0,,0,0,0,0.0,7,0
Dwight Lowery,4427,S,16,IND,1087,22,428,637,62.3,64.0,44.7,71.5,60.9,6,1,1,4,1,63,8,9,21,0,43,32,327,10.2,150,37,0,4,3,57.0,2,0
Quintin Demps,4431,S,14,HST,763,17,271,475,67.4,62.3,68.9,63.0,68.4,3,1,0,2,0,42,11,8,8,1,25,14,180,12.9,35,40,2,1,4,88.8,2,0
Red Bryant,4435,DI,6,ARZ,104,49,55,0,62.9,71.0,70.7,52.8,,1,0,0,1,0,4,0,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Brandon Carr,4454,CB,16,DAL,1058,1,457,600,59.3,68.7,68.1,80.8,56.0,2,0,2,0,0,69,7,8,16,0,84,58,688,11.9,244,71,6,0,5,117.6,5,0
Zackary Bowman,4456,CB,6,MIA,72,0,32,40,56.7,56.5,77.9,,56.7,0,0,0,0,0,2,0,0,0,0,5,3,30,10.0,10,12,0,1,1,37.5,2,0
Letroy Guion,4466,DI,13,GB,330,150,180,0,64.5,66.4,76.9,58.3,60.0,12,0,2,10,0,13,8,0,11,0,0,0,0,,0,,0,0,0,0.0,2,0
Matthew Slater,4467,WR,1,NE,1,0,1,0,60.0,60.0,58.1,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Kroy Biermann,4468,ED,16,ATL,516,224,272,20,68.7,77.9,67.7,57.5,44.1,17,2,6,9,0,36,11,4,24,1,8,8,76,9.5,37,24,1,0,0,145.8,2,1
Erik Walden,4481,ED,15,IND,789,358,308,123,59.3,66.1,71.8,61.5,57.3,39,3,12,24,1,31,7,4,23,1,10,7,66,9.4,38,19,1,0,1,121.2,6,0
Nick Hayden,4495,DI,16,DAL,581,270,307,4,54.7,56.3,60.7,54.2,53.7,6,0,1,5,2,33,8,2,20,0,0,0,0,,0,,0,0,0,0.0,0,0
Ahtyba Rubin,4504,DI,16,SEA,474,232,242,0,64.2,60.6,60.9,56.9,73.0,13,1,2,10,0,31,6,3,25,0,0,0,0,,0,,0,1,0,0.0,3,0
Joe Mays,4514,LB,2,SD,18,1,14,3,90.3,79.7,66.3,64.4,62.7,1,0,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Cary Williams,4543,CB,10,SEA,619,1,245,373,56.9,74.0,80.5,97.8,47.2,1,1,0,0,0,35,6,2,10,1,39,25,369,14.8,105,36,3,0,3,120.6,3,0
Wesley Woodyard,4583,LB,16,TEN,504,43,270,191,89.8,87.2,89.0,79.6,74.7,11,5,2,4,0,69,13,4,51,1,21,15,127,8.5,95,25,0,0,0,86.8,1,0
JoLonn Dunbar,4588,LB,3,NO,47,0,32,15,61.2,64.2,65.1,,54.9,0,0,0,0,0,9,3,1,6,0,6,6,111,18.5,103,78,2,0,0,158.3,0,0
Husain Abdullah,4652,S,11,KC,435,39,91,305,75.4,73.8,81.8,60.8,74.2,4,0,2,2,0,22,5,2,11,0,20,13,136,10.5,86,52,2,0,1,117.9,1,0
Leger Douzable,4654,DI,16,NYJ,290,192,95,3,52.3,58.5,63.7,50.9,68.4,14,1,6,7,0,13,5,1,9,0,1,0,0,,0,,0,0,0,39.6,1,0
Erin Henderson,4656,LB,12,NYJ,229,48,86,95,63.1,86.7,84.3,51.7,44.4,4,0,0,4,0,26,6,2,15,0,9,8,74,9.3,64,17,0,0,1,100.9,0,0
David Hawthorne,4693,LB,9,NO,222,11,118,93,36.0,61.5,56.4,57.4,28.6,1,0,1,0,0,25,4,6,13,1,15,12,130,10.8,62,21,1,0,0,125.0,0,0
Ropati Pitoitua,4707,DI,5,TEN,30,10,19,1,71.3,71.0,70.9,61.9,60.0,1,0,0,1,0,3,1,0,2,1,0,0,0,,0,,0,0,0,0.0,0,0
Danny Lansanah,4713,LB,16,TB,374,9,226,139,64.2,74.3,39.1,85.7,44.1,4,1,0,3,1,33,12,11,21,0,24,17,133,7.8,74,22,1,0,3,98.1,0,0
Kyle Arrington,4742,CB,15,BLT,335,13,80,242,53.9,61.2,70.2,80.7,50.5,4,0,2,2,0,23,4,2,6,1,38,30,355,11.8,137,70,2,0,1,123.1,3,2
