player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Ben Jacobs,6817,LB,2,CAR,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Chris Matthews,6820,WR,5,BLT,23,0,0,23,0,0,0,0,0,53.9,,58.3,0,0,0,0,0,0
Byron Bell,6848,G,5,DAL,243,0,144,99,245,0,0,0,0,40.0,27.9,51.9,4,2,14,20,5,2
Terrelle Pryor Sr.,6944,WR,9,WAS,131,0,0,131,0,0,0,0,0,57.9,,57.4,0,0,0,0,1,0
Matt Overton,6979,LS,2,JAX,2,0,0,2,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Patrick DiMarco,6997,FB,16,BUF,203,0,16,187,0,0,0,0,0,62.7,83.2,67.3,0,0,0,0,0,0
Matt Kalil,7010,T,16,CAR,1064,0,600,464,1054,0,0,0,0,62.4,69.9,54.3,6,8,30,44,10,3
Dontari Poe,7017,DI,4,ATL,6,0,0,6,0,0,0,0,0,63.5,,64.1,0,0,0,0,2,1
Michael Floyd,7019,WR,11,MIN,64,0,0,64,0,0,0,0,0,60.9,,58.2,0,0,0,0,1,0
Kendall Wright,7026,WR,16,CHI,145,0,0,145,0,0,0,0,0,73.2,,69.5,0,0,0,0,1,0
Riley Reiff,7029,T,15,MIN,1007,0,560,447,1004,0,0,0,0,64.1,69.9,59.8,3,6,28,37,7,2
Kevin Zeitler,7032,G,16,CLV,1068,0,731,337,0,0,0,1085,0,73.2,81.8,62.9,2,7,20,29,3,0
Doug Martin,7035,HB,11,TB,44,0,39,5,0,0,0,0,0,53.3,75.4,60.0,0,1,0,1,0,0
Brian Quick,7037,WR,8,WAS,23,0,0,23,0,0,0,0,0,76.5,,59.8,0,0,0,0,0,0
Coby Fleener,7038,TE,11,NO,69,0,2,67,0,0,0,0,5,63.2,80.5,58.2,0,0,0,0,1,0
Mitchell Schwartz,7041,T,16,KC,1027,0,648,379,0,0,0,0,1061,72.2,73.7,65.2,3,3,26,32,4,0
Amini Silatolu,7044,G,10,CAR,247,0,128,119,4,0,0,234,0,50.2,35.6,54.2,2,2,11,15,2,1
Cordy Glenn,7045,T,5,BUF,275,0,157,118,282,0,0,0,0,67.4,73.5,59.7,2,0,9,11,2,1
Alshon Jeffery,7048,WR,16,PHI,344,0,0,344,0,0,0,0,0,74.3,,65.3,0,0,0,0,7,2
Brock Osweiler,7059,QB,6,DEN,348,206,0,142,0,0,0,0,0,47.3,,60.0,1,2,2,5,1,0
Kelechi Osemele,7062,G,16,OAK,1006,0,634,372,0,1030,0,0,0,76.1,81.3,69.2,2,3,12,17,4,0
Dwayne Allen,7066,TE,16,NE,306,0,48,258,1,0,0,0,0,55.5,57.6,75.4,0,0,3,3,2,0
Josh LeRibeus,7073,G,15,NO,206,0,74,132,0,69,0,54,0,62.0,82.2,57.8,0,1,0,1,1,1
Donald Stephenson,7076,T,7,DEN,302,0,170,132,2,0,0,0,295,53.6,49.4,54.1,3,3,13,19,2,1
Russell Wilson,7077,QB,16,SEA,1020,713,0,307,0,0,0,0,0,78.8,,60.0,9,11,24,44,7,0
Brandon Brooks,7078,G,16,PHI,1076,0,648,428,0,0,0,1102,0,85.0,87.3,77.1,0,3,14,17,2,0
Demario Davis,7079,LB,1,NYJ,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,1,0
Mohamed Sanu,7084,WR,15,ATL,285,1,3,281,0,0,0,0,0,76.8,69.9,65.6,0,0,0,0,2,0
Nick Foles,7089,QB,7,PHI,198,113,0,85,0,0,0,0,0,50.1,,60.0,1,2,1,4,1,0
T.Y. Hilton,7092,WR,16,IND,342,0,0,342,0,0,0,0,0,68.9,,61.1,0,0,0,0,5,1
Tony Bergstrom,7095,G,7,WAS,225,0,131,94,0,3,189,38,0,52.3,77.3,45.2,0,1,4,5,2,1
Lamar Miller,7097,HB,16,HST,143,0,120,23,0,0,0,0,0,68.9,66.9,43.3,2,1,7,10,0,0
Ben Jones,7099,C,16,TEN,1022,0,588,434,0,0,1042,0,0,69.4,67.8,70.0,1,2,15,18,7,1
Travis Benjamin,7100,WR,16,LAC,153,0,0,153,0,0,0,0,0,66.7,,46.8,0,0,0,0,0,0
Kirk Cousins,7102,QB,16,WAS,983,626,0,357,0,0,0,0,0,70.0,,60.0,6,0,7,13,6,0
Robert Turbin,7106,HB,6,IND,27,0,21,6,0,0,0,0,0,70.6,69.4,71.2,1,1,1,3,0,0
Bobby Massie,7112,T,15,CHI,912,0,526,386,0,0,0,0,937,64.9,66.6,59.6,5,7,26,38,4,0
Kyle Wilber,7113,LB,2,DAL,2,0,1,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Orson Charles,7116,TE,5,KC,34,0,4,30,0,0,0,0,0,62.9,72.2,53.5,0,0,0,0,0,0
Joe Looney,7117,G,8,DAL,94,0,47,47,0,38,0,47,0,64.2,53.6,64.6,0,0,5,5,0,0
Jarius Wright,7118,WR,16,MIN,80,0,0,80,0,0,0,0,0,71.2,,57.7,0,0,0,0,1,0
Rhett Ellison,7128,TE,16,NYG,327,0,59,268,1,0,0,1,0,74.7,68.7,70.6,0,0,0,0,0,0
Senio Kelemete,7144,G,15,NO,633,0,351,282,0,438,0,163,34,60.4,77.3,50.7,1,2,7,10,4,1
Dennis Kelly,7146,T,16,TEN,179,0,84,95,89,0,0,0,6,53.9,42.2,59.0,1,1,6,8,0,0
Marvin Jones Jr.,7158,WR,16,DET,329,0,1,328,0,0,0,0,0,76.3,65.0,67.6,0,0,0,0,5,2
Alfred Morris,7165,HB,14,DAL,19,0,12,7,0,0,0,0,0,64.5,41.2,59.7,0,0,2,2,1,0
James Hanna,7175,TE,16,DAL,202,0,25,177,0,0,0,0,0,69.2,80.3,65.2,0,0,0,0,2,0
Tom Compton,7181,G,9,CHI,342,0,210,132,0,91,0,257,0,57.7,57.9,59.7,0,4,10,14,1,0
Brad Nortman,7192,P,3,JAX,4,2,0,2,0,0,0,0,0,70.1,,59.5,0,0,0,0,0,0
J.R. Sweezy,7209,G,14,TB,903,0,589,314,0,0,0,926,0,59.3,70.1,52.8,3,3,25,31,6,0
Rishard Matthews,7211,WR,14,TEN,265,0,0,265,0,0,0,0,1,74.4,,70.8,0,0,0,0,0,0
Kelvin Beachum,7229,T,16,NYJ,1034,0,617,417,1057,0,0,0,0,69.3,80.5,51.9,4,4,21,29,6,3
Peyton Thompson,7235,S,3,JAX,2,0,0,2,0,0,0,0,0,57.9,,59.5,0,0,0,0,0,0
Bryce Harris,7245,T,1,NO,2,0,1,1,0,0,0,0,0,60.0,70.2,60.0,0,0,0,0,0,0
Johnny Hekker,7252,P,3,LA,3,3,0,0,0,0,0,0,0,55.1,,,0,0,0,0,0,0
Garrett Celek,7274,TE,16,SF,341,0,82,259,0,0,0,0,0,73.0,55.3,68.9,1,4,4,9,4,0
Michael Thomas,7279,S,1,MIA,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
L.J. Fort,7292,LB,1,PIT,1,0,1,0,0,0,0,0,0,60.0,61.5,,0,0,0,0,1,1
Steven Johnson,7298,LB,2,BLT,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Robert Golden,7303,S,1,PIT,1,1,0,0,0,0,0,0,0,76.6,,,0,0,0,0,0,0
Austin Davis,7305,QB,3,SEA,4,0,0,4,0,0,0,0,0,60.2,,60.0,0,0,0,0,0,0
Case Keenum,7323,QB,15,MIN,994,567,0,427,0,0,0,0,0,82.3,,60.3,6,7,12,25,4,0
Phillip Supernaw,7324,TE,14,TEN,172,0,16,156,0,0,0,0,3,49.0,60.2,50.5,0,0,2,2,2,0
Cole Beasley,7330,WR,15,DAL,161,0,0,161,0,0,0,0,0,59.9,,58.2,0,0,0,0,0,0
Lance Dunbar,7332,HB,3,LA,11,0,5,6,0,0,0,0,0,59.5,83.0,60.0,0,0,0,0,0,0
Ron Leary,7338,G,11,DEN,712,0,452,260,0,0,0,725,0,72.6,75.1,68.9,2,3,9,14,6,0
Griff Whalen,7351,WR,2,BLT,35,0,0,35,0,0,0,0,0,55.6,,57.4,0,0,0,0,0,0
Julian Stanford,7372,LB,1,NYJ,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Johnson Bademosi,7374,CB,1,NE,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Derrick Coleman,7377,FB,16,ATL,165,0,28,137,0,0,0,0,0,45.0,53.3,52.2,0,0,3,3,1,0
Derek Carrier,7406,TE,14,LA,147,0,9,138,0,0,0,0,0,62.1,83.6,58.7,0,0,0,0,0,0
Beau Brinkley,7418,LS,1,TEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jermaine Kearse,7428,WR,16,NYJ,313,0,2,311,0,0,0,0,0,69.7,72.2,64.7,0,0,0,0,2,0
Mike Remmers,7431,T,11,MIN,674,0,369,305,0,0,0,77,611,71.3,71.1,68.5,0,5,15,20,5,0
Travaris Cadet,7457,HB,8,BUF,18,0,11,7,0,0,0,0,0,63.3,76.8,59.3,0,1,0,1,0,0
Brandon Bolden,7469,HB,4,NE,14,0,10,4,0,0,0,0,0,57.2,64.0,60.0,0,0,2,2,0,0
Josh Bellamy,7472,WR,15,CHI,154,0,0,154,0,0,0,0,0,63.8,,82.1,0,0,0,0,4,1
Brittan Golden,7481,WR,9,ARZ,9,0,0,9,0,0,0,0,0,47.9,,36.4,0,0,0,0,0,0
Bobby Rainey Jr.,7511,HB,4,BLT,6,0,3,3,0,0,0,0,0,65.8,77.9,60.0,0,0,0,0,0,0
Deonte Thompson,7513,WR,16,BUF,242,0,0,242,0,0,0,0,0,65.7,,84.5,0,0,0,0,5,1
Sean McGrath,7515,TE,15,LAC,174,0,32,142,1,0,0,0,1,72.6,75.5,69.9,0,0,1,1,1,0
Brenton Bersin,7516,WR,8,CAR,80,0,0,80,0,0,0,0,0,70.7,,57.1,0,0,0,0,1,0
Emmanuel Lamur,7561,LB,1,MIN,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Jamize Olawale,7572,FB,11,OAK,35,0,19,16,0,0,0,1,0,65.2,87.7,57.4,0,0,0,0,0,0
Ryan Quigley,7573,P,1,MIN,1,1,0,0,0,0,0,0,0,60.8,,,0,0,0,0,0,0
Josh Gordon,7618,WR,5,CLV,79,0,0,79,0,0,0,0,0,76.3,,66.0,0,0,0,0,1,0
Andrew DePaola,7633,TE,1,CHI,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Ty Nsekhe,7636,T,11,WAS,305,0,184,121,211,53,0,0,45,60.3,61.4,60.7,5,4,10,19,4,2
David DeCastro,7640,G,15,PIT,1047,0,636,411,0,0,0,1068,0,90.0,89.5,85.5,0,1,14,15,7,1
Jeff Allen,7642,G,12,HST,728,0,447,281,202,0,0,543,0,50.2,54.7,53.4,3,6,21,30,9,1
Bradley Sowell,7693,G,9,CHI,297,0,212,85,0,220,0,9,79,45.4,49.7,52.7,3,2,9,14,5,1
Don Barclay,7703,G,3,DET,126,0,85,41,0,27,0,102,0,29.7,28.9,40.9,0,0,6,6,3,0
Greg Van Roten,7746,C,2,CAR,10,0,3,7,0,0,9,0,0,62.9,29.4,65.5,0,0,0,0,0,0
Josh Harris,7748,LS,1,ATL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Eric Fisher,7783,T,15,KC,961,0,607,354,990,0,0,0,0,69.0,75.4,59.7,4,4,34,42,5,0
Luke Joeckel,7784,G,11,SEA,702,0,454,248,0,712,0,0,0,58.7,57.1,58.0,5,4,19,28,2,1
Lane Johnson,7786,T,15,PHI,963,0,591,372,14,0,0,0,972,74.4,77.8,72.3,3,4,13,20,10,0
Jonathan Cooper,7788,G,13,DAL,835,0,464,371,0,841,0,0,0,68.6,64.8,66.1,2,7,11,20,5,2
Tavon Austin,7789,WR,16,LA,87,0,0,87,0,0,0,0,0,63.1,,68.9,0,0,0,0,0,0
Chance Warmack,7791,G,10,PHI,316,0,178,138,0,269,0,55,0,61.6,60.5,59.4,1,1,9,11,2,0
D.J. Fluker,7792,G,7,NYG,446,0,270,176,0,0,0,462,0,59.4,46.9,67.2,2,5,13,20,5,2
Kenny Vaccaro,7796,S,4,NO,7,0,0,7,0,0,0,0,0,60.0,,60.0,0,0,0,0,9,1
E.J. Manuel,7797,QB,2,OAK,75,49,0,26,0,0,0,0,0,67.4,,60.0,0,0,0,0,1,0
Justin Pugh,7800,T,8,NYG,436,0,281,155,0,132,0,0,318,64.0,60.0,65.2,3,1,20,24,1,0
Kyle Long,7801,G,9,CHI,447,0,222,225,0,0,0,461,0,71.4,69.6,72.1,2,1,9,12,5,2
Tyler Eifert,7802,TE,2,CIN,43,0,4,39,0,0,0,0,0,65.4,75.8,63.4,0,0,0,0,1,0
DeAndre Hopkins,7808,WR,15,HST,390,0,0,390,0,0,0,0,0,90.2,,65.1,0,0,0,0,6,1
Cordarrelle Patterson,7810,WR,16,OAK,128,0,1,127,0,0,0,0,0,65.5,62.4,49.9,0,0,0,0,1,0
Travis Frederick,7812,C,16,DAL,1065,0,609,456,0,0,1079,0,0,86.2,82.6,84.6,0,3,9,12,4,0
Justin Hunter,7815,WR,7,PIT,15,0,0,15,0,0,0,0,0,56.2,,55.4,0,0,0,0,0,0
Zach Ertz,7816,TE,14,PHI,334,0,37,297,5,0,0,0,11,77.7,59.3,50.1,1,0,1,2,4,0
Giovani Bernard,7818,HB,16,CIN,105,0,95,10,0,0,0,0,0,67.3,81.8,60.3,1,0,4,5,3,0
Geno Smith,7820,QB,2,NYG,65,43,0,22,0,0,0,0,0,70.9,,60.0,0,0,2,2,1,0
Robert Woods,7822,WR,12,LA,267,0,4,263,0,0,0,0,0,79.1,81.1,89.5,0,0,0,0,3,0
Menelik Watson,7823,T,7,DEN,448,0,267,181,0,0,0,0,458,47.4,53.4,47.1,9,3,14,26,4,2
Gavin Escobar,7828,TE,2,BLT,11,0,0,11,3,0,0,0,2,62.6,,78.4,0,0,0,0,0,0
Le'Veon Bell,7829,HB,15,PIT,76,0,63,13,0,0,0,0,0,71.0,77.9,57.3,0,0,7,7,2,0
Vance McDonald,7836,TE,10,PIT,149,0,14,135,0,0,0,0,0,76.8,77.7,84.4,0,0,0,0,1,0
Eddie Lacy,7842,HB,9,SEA,20,0,16,4,0,0,0,0,0,62.6,70.0,59.5,0,0,1,1,0,0
Travis Kelce,7844,TE,15,KC,334,1,32,301,5,0,0,0,0,82.5,49.7,62.5,2,1,2,5,5,0
Larry Warford,7846,G,14,NO,825,0,491,334,0,0,0,838,0,69.7,80.0,63.7,1,5,13,19,4,2
Brian Winters,7853,G,13,NYJ,807,0,485,322,0,0,0,824,0,56.6,59.3,58.0,5,4,21,30,8,1
Mike Glennon,7854,QB,4,CHI,261,159,0,102,0,0,0,0,0,61.4,,60.3,1,1,0,2,0,0
Terrance Williams,7855,WR,16,DAL,224,0,0,224,0,0,0,0,0,65.3,,70.0,0,0,0,0,2,0
Terron Armstead,7856,T,10,NO,541,0,300,241,548,0,0,0,0,75.8,81.6,65.6,4,4,4,12,1,0
Keenan Allen,7857,WR,16,LAC,312,0,2,310,0,0,0,0,0,89.3,67.4,78.6,0,0,0,0,7,2
Marquise Goodwin,7859,WR,16,SF,256,0,0,256,0,0,0,0,0,77.0,,73.2,0,0,0,0,5,1
Markus Wheaton,7860,WR,11,CHI,62,0,0,62,0,0,0,0,0,49.9,,38.6,0,0,0,0,1,0
Jordan Reed,7866,TE,6,WAS,87,0,19,68,0,0,0,0,0,64.9,36.2,65.8,2,1,0,3,2,1
Brandon Williams,7876,TE,14,IND,209,0,38,171,4,0,0,0,2,57.8,59.2,54.7,0,0,1,1,3,2
Dion Sims,7888,TE,14,CHI,387,0,49,338,1,0,0,0,0,56.8,77.5,54.6,2,0,1,3,0,0
Brian Schwenke,7889,G,4,TEN,147,0,91,56,0,147,0,0,0,60.4,66.4,55.6,1,0,4,5,0,0
David Bakhtiari,7891,T,12,GB,754,0,487,267,764,0,0,0,0,87.1,94.6,67.5,1,2,9,12,2,0
Landry Jones,7897,QB,3,PIT,62,32,0,30,0,0,0,0,0,49.4,,60.0,1,0,1,2,0,0
Earl Watford,7898,G,10,ARZ,611,0,377,234,0,81,0,542,0,50.9,51.5,49.4,4,5,12,21,3,0
J.C. Tretter,7904,C,16,CLV,1068,0,731,337,0,0,1085,0,0,68.7,80.4,60.0,1,3,21,25,2,0
Kyle Juszczyk,7912,FB,14,SF,235,0,25,210,0,0,0,0,0,70.4,39.3,75.1,1,0,2,3,3,0
Levine Toilolo,7915,TE,15,ATL,307,0,66,241,1,0,0,0,0,69.6,63.7,70.7,0,1,4,5,2,0
Oday Aboushi,7923,G,8,SEA,558,0,385,173,0,0,0,570,0,51.3,65.7,45.0,1,4,14,19,7,2
Kenny Stills,7926,WR,16,MIA,290,0,0,290,0,0,0,0,0,59.9,,36.6,0,0,0,0,9,1
Chris Thompson,7936,HB,10,WAS,48,0,39,9,0,0,0,0,0,74.2,63.1,60.3,1,0,3,4,0,0
Luke Willson,7940,TE,16,SEA,226,0,50,176,0,0,0,0,0,60.1,53.8,63.8,1,2,2,5,5,0
Tavarres King,7943,WR,8,NYG,129,0,0,129,0,0,0,0,0,62.3,,48.4,0,0,0,0,1,0
Jordan Mills,7945,T,16,BUF,1024,0,586,438,0,0,0,0,1040,61.4,71.4,50.9,6,4,20,30,6,2
Mike Gillislee,7946,HB,9,NE,18,0,10,8,0,0,0,0,0,71.9,58.2,60.0,0,0,0,0,0,0
Rick Wagner,7950,T,13,DET,792,0,510,282,0,0,0,0,799,75.2,78.0,64.9,5,0,25,30,2,0
Vinston Painter,7955,T,1,ARZ,3,0,0,3,0,0,0,3,0,60.0,,59.9,0,0,0,0,0,0
David Quessenberry,7957,G,2,HST,28,0,6,22,0,0,0,0,0,54.5,76.3,52.8,0,0,0,0,0,0
Latavius Murray,7962,HB,16,MIN,65,0,39,26,0,0,0,0,0,65.7,66.5,61.2,0,0,3,3,1,0
Kenjon Barner,7963,HB,12,PHI,10,0,10,0,0,0,0,0,0,59.4,25.7,,0,2,1,3,0,0
Andre Ellington,7968,HB,12,HST,26,0,16,10,0,0,0,0,0,61.7,71.8,55.1,0,0,1,1,1,1
Rex Burkhead,7971,HB,10,NE,18,0,13,5,0,0,0,0,0,67.7,76.8,60.0,0,0,0,0,0,0
Nate Palmer,7974,LB,1,TEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Cobi Hamilton,7978,WR,3,HST,25,0,0,25,0,0,0,0,0,56.5,,57.3,0,0,0,0,0,0
Theo Riddick,7980,HB,16,DET,90,0,85,5,0,0,0,0,0,71.0,78.8,59.0,1,1,4,6,0,0
Ryan Griffin,7982,TE,7,HST,212,0,47,165,0,0,0,0,0,58.9,64.4,58.2,1,2,5,8,4,1
Ryan Jensen,7985,C,16,BLT,1085,0,625,460,0,0,1109,0,0,71.4,66.7,71.1,3,1,8,12,4,2
Brice Butler,7991,WR,13,DAL,102,0,0,102,0,0,0,0,0,65.9,,65.3,0,0,0,0,1,0
Tommy Bohanon,7997,FB,16,JAX,213,0,13,200,0,0,0,0,0,66.7,40.2,69.3,1,0,1,2,1,0
Nick Williams,8005,WR,1,ATL,5,0,0,5,0,0,0,0,0,65.3,,59.5,0,0,0,0,0,0
Kerwynn Williams,8013,HB,16,ARZ,34,0,26,8,0,0,0,0,0,63.6,43.2,60.0,1,1,2,4,0,0
David Bass,8016,ED,1,NYJ,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,2,0
Kemal Ishmael,8026,LB,1,ATL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
T.J. Johnson,8034,G,8,CIN,236,0,146,90,0,0,0,238,0,53.5,68.5,48.5,2,1,6,9,1,0
Chris Hubbard,8051,T,15,PIT,779,0,459,320,29,0,29,0,715,67.5,69.1,62.8,3,5,24,32,3,0
Daren Bates,8077,LB,1,TEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
John Wetzel,8088,T,13,ARZ,916,0,609,307,442,0,0,0,493,59.7,48.1,69.5,6,9,46,61,1,0
Emmett Cleary,8090,G,3,DET,60,0,44,16,6,0,0,55,0,49.6,43.3,60.9,1,2,1,4,1,0
C.J. Anderson,8101,HB,16,DEN,106,0,93,13,0,0,0,0,0,78.2,88.0,60.0,0,1,2,3,1,0
Rontez Miles,8102,S,1,NYJ,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Jaron Brown,8128,WR,16,ARZ,252,0,3,249,0,0,0,0,0,59.4,42.1,66.3,0,0,0,0,2,0
Paul Worrilow,8141,LB,2,DET,1,0,0,1,0,0,0,1,0,60.0,,60.0,0,0,0,0,0,0
Lerentee McCray,8159,ED,2,JAX,2,0,1,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Tim Lelito,8189,G,1,DET,28,0,26,2,0,0,0,28,0,38.2,12.7,59.4,0,0,5,5,0,0
Josh Hill,8200,TE,16,NO,363,0,53,310,2,0,0,0,0,57.1,80.7,69.0,0,0,1,1,3,0
Matt Tobin,8211,T,12,SEA,81,0,33,48,32,0,0,0,0,56.8,47.4,63.3,1,1,0,2,1,0
Josh Kline,8230,G,16,TEN,1021,0,587,434,0,7,0,1034,0,67.7,81.0,58.2,1,0,18,19,2,0
Ryan Allen,8242,P,1,NE,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Russell Shepard,8254,WR,15,CAR,177,0,0,177,0,0,0,0,0,47.2,,58.7,0,0,0,0,4,0
Brad Wing,8256,P,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jordan Devey,8268,G,3,KC,147,0,88,59,0,0,68,77,0,56.2,58.6,53.7,2,0,2,4,1,0
Patrick Omameh,8277,G,13,JAX,859,0,447,412,14,860,0,0,0,61.9,68.1,58.8,3,0,15,18,3,1
Benny Cunningham,8283,HB,14,CHI,40,0,39,1,0,0,0,0,0,62.8,52.6,60.0,2,1,3,6,0,0
MarQueis Gray,8286,TE,16,MIA,97,1,11,85,0,0,0,0,0,40.4,51.5,44.4,0,0,0,0,0,0
Adam Thielen,8288,WR,16,MIN,437,0,2,435,0,0,0,0,0,82.5,66.8,83.6,0,0,1,1,4,0
Tress Way,8358,P,1,WAS,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Lane Taylor,8365,G,15,GB,939,0,628,311,117,837,0,0,0,68.2,76.4,58.4,3,2,24,29,0,0
Jeff Heath,8396,S,2,DAL,2,0,1,1,0,0,0,0,0,60.1,,60.0,0,0,0,0,1,0
Zach Line,8420,FB,12,NO,122,0,19,103,0,0,0,0,0,70.4,81.5,74.7,0,0,1,1,0,0
Tyler Bray,8440,QB,1,KC,3,1,0,2,0,0,0,0,0,24.2,,60.0,0,0,0,0,0,0
Steven Terrell,8450,S,1,KC,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Cody Davis,8458,S,1,LA,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
LaAdrian Waddle,8460,T,11,NE,334,0,193,141,24,0,0,0,317,59.3,56.6,60.2,0,7,10,17,1,0
Brynden Trawick,8471,S,1,TEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Kevin McDermott,8476,LS,1,MIN,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Ryan Schraeder,8496,T,14,ATL,832,0,485,347,0,0,0,0,845,72.0,73.8,66.3,3,4,10,17,3,0
Jack Doyle,8520,TE,15,IND,432,0,60,372,3,0,0,0,0,70.8,61.8,66.7,1,0,6,7,1,0
Demetrius Harris,8524,TE,16,KC,251,0,40,211,3,0,0,0,2,54.6,63.2,61.2,0,0,2,2,3,0
Fozzy Whittaker,8547,HB,12,CAR,16,0,3,13,0,0,0,0,0,62.6,77.2,60.0,0,0,0,0,0,0
Darren Fells,8549,TE,16,DET,374,0,110,264,0,0,0,0,0,69.0,74.8,62.0,0,2,2,4,2,0
Ifeanyi Momah,8557,TE,9,ARZ,30,0,0,30,0,0,0,0,0,48.8,,47.8,0,0,0,0,0,0
James Winchester,8580,LS,1,KC,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Greg Robinson,8637,T,6,DET,395,0,257,138,398,0,0,0,0,54.6,53.4,53.2,3,3,18,24,5,3
Blake Bortles,8638,QB,16,JAX,1071,607,0,464,0,0,0,0,0,70.1,,60.0,7,3,9,19,3,0
Sammy Watkins,8639,WR,15,LA,298,0,2,296,0,0,0,0,0,71.5,74.7,79.6,0,0,0,0,1,0
Jake Matthews,8641,T,16,ATL,1024,0,599,425,1045,0,0,0,0,80.1,79.6,73.4,3,9,29,41,4,0
Mike Evans,8642,WR,15,TB,253,0,0,253,0,0,0,0,0,79.3,,77.0,0,0,0,0,6,2
Eric Ebron,8645,TE,16,DET,122,0,3,119,0,0,0,0,0,69.7,70.5,57.4,0,0,0,0,1,0
Taylor Lewan,8646,T,16,TEN,935,0,527,408,918,3,0,0,0,74.6,84.6,63.0,4,4,14,22,10,4
Odell Beckham Jr.,8647,WR,4,NYG,59,0,0,59,0,0,0,0,0,69.1,,46.4,0,0,0,0,3,0
Zack Martin,8651,G,16,DAL,1018,0,581,437,0,0,0,1032,0,89.0,87.2,82.2,1,1,9,11,0,0
Ja'Wuan James,8654,T,8,MIA,494,0,308,186,2,0,0,0,506,69.0,77.8,63.0,2,1,9,12,4,0
Brandin Cooks,8655,WR,16,NE,386,0,0,386,0,0,0,0,0,70.9,,55.6,0,0,0,0,6,1
Kelvin Benjamin,8663,WR,14,BUF,217,0,0,217,0,0,0,0,0,71.2,,55.9,0,0,0,0,1,0
Teddy Bridgewater,8667,QB,1,MIN,6,2,0,4,0,0,0,0,0,63.8,,60.0,0,0,0,0,0,0
Xavier Su'a-Filo,8668,G,16,HST,1075,0,648,427,0,1100,0,0,0,53.5,56.7,51.0,8,9,27,44,4,0
Joel Bitonio,8670,G,16,CLV,1068,0,731,337,0,1085,0,0,0,75.4,87.8,62.0,6,7,11,24,0,0
Derek Carr,8671,QB,15,OAK,916,586,0,330,0,0,0,0,0,68.9,,60.0,2,1,3,6,2,0
Austin Seferian-Jenkins,8673,TE,13,NYJ,256,0,37,219,0,0,0,0,0,60.8,71.2,59.6,0,0,0,0,9,0
Marqise Lee,8674,WR,14,JAX,290,1,0,289,0,0,0,0,0,77.4,,76.2,0,0,0,0,5,0
Jordan Matthews,8677,WR,10,BUF,182,0,1,181,0,0,0,0,0,52.7,64.9,56.9,0,0,0,0,4,1
Weston Richburg,8678,C,4,NYG,241,0,173,68,0,0,247,0,0,72.7,74.6,73.8,0,2,1,3,1,0
Cyrus Kouandjio,8679,T,2,DEN,72,0,42,30,0,0,0,0,72,71.6,66.6,72.5,0,0,1,1,0,0
Paul Richardson Jr.,8680,WR,16,SEA,222,0,0,222,0,0,0,0,0,66.9,,60.8,0,0,0,0,0,0
Troy Niklas,8687,TE,15,ARZ,267,0,45,222,0,0,0,0,0,59.1,56.0,52.4,1,3,0,4,3,0
Davante Adams,8688,WR,14,GB,240,0,0,240,0,0,0,0,0,80.5,,67.8,0,0,0,0,0,0
Jeremy Hill,8690,HB,7,CIN,9,0,7,2,0,0,0,0,0,57.6,81.4,60.0,0,0,0,0,0,0
