year,player,player_id,position,player_game_count,team_name,pass_snaps,pass_rush_snaps,pass_rush_percent,sacks,hits,hurries,pressures,prp,lhs_pass_rush_snaps,lhs_pass_rush_percent,lhs_sacks,lhs_hits,lhs_hurries,lhs_pressures,lhs_prp,rhs_pass_rush_snaps,rhs_pass_rush_percent,rhs_sacks,rhs_hits,rhs_hurries,rhs_pressures,rhs_prp
2016,Max Bullough,8919,LB,13,HST,105,17,16.2,0,0,3,3,8.8,12,80,0,0,2,2,8.3,3,20,0,0,0,0,0
2016,Trent Murphy,8682,ED,16,WAS,403,369,91.6,10,15,30,55,8.8,160,43.4,5,9,11,25,9.4,209,56.6,5,6,19,30,8.4
2016,Geno Atkins,5643,DI,16,CIN,497,496,99.8,10,13,54,77,8.8,235,54.3,3,8,28,39,8.9,198,45.7,5,4,19,28,8.3
2016,William Gay,3786,CB,16,PIT,559,34,6.1,1,0,4,5,8.8,19,55.9,1,0,2,3,10.5,15,44.1,0,0,2,2,6.7
2016,Aaron Donald,8648,DI,16,LA,510,503,98.6,8,21,52,81,8.8,235,51.4,4,6,24,34,8.1,222,48.6,4,12,24,40,9.9
2016,Danielle Hunter,9521,ED,16,MIN,398,385,96.7,13,8,34,55,8.8,319,82.9,12,8,31,51,9.9,66,17.1,1,0,3,4,3.8
2016,Jerraud Powers,5015,CB,13,BLT,330,17,5.2,1,0,1,2,8.8,9,52.9,0,0,1,1,5.6,8,47.1,1,0,0,1,12.5
2016,Brian Orakpo,4936,ED,16,TEN,557,418,75,11,7,44,62,8.7,23,5.7,0,1,5,6,13,384,94.3,10,6,38,54,8.3
2016,Chris Landrum,10992,ED,9,SD,54,46,85.2,1,3,3,7,8.7,22,48.9,0,1,1,2,4.5,23,51.1,1,2,2,5,13
2016,Cam Johnson,7221,ED,12,CLV,126,75,59.5,3,2,5,10,8.7,26,34.7,1,0,3,4,9.6,49,65.3,2,2,2,6,8.2
2016,Calvin Pryor,8653,S,15,NYJ,483,46,9.5,0,0,8,8,8.7,27,65.9,0,0,3,3,5.6,14,34.1,0,0,3,3,10.7
2016,Melvin Ingram III,7024,ED,16,SD,564,450,79.8,8,10,52,70,8.7,153,34.4,4,3,25,32,11.8,292,65.6,4,7,27,38,7.2
2016,Lorenzo Alexander,2476,ED,16,BUF,437,361,82.6,13,13,23,49,8.6,64,17.9,3,2,7,12,11.7,294,82.1,10,11,16,37,8
2016,Maurice Alexander,8745,S,14,LA,552,35,6.3,1,0,4,5,8.6,16,45.7,1,0,1,2,9.4,19,54.3,0,0,3,3,7.9
2016,Robert Ayers,4941,ED,12,TB,359,352,98.1,7,18,28,53,8.5,39,11.2,0,2,6,8,10.3,310,88.8,7,16,22,45,8.4
2016,Dean Lowry,10771,DI,13,GB,89,89,100,2,0,11,13,8.4,54,60.7,1,0,7,8,8.3,35,39.3,1,0,4,5,8.6
2016,Whitney Mercilus,7031,ED,15,HST,506,430,85,8,14,42,64,8.4,146,37.9,3,5,19,27,10.3,239,62.1,5,8,19,32,7.7
2016,Shane Ray,9456,ED,16,DEN,353,327,92.6,10,13,22,45,8.4,70,21.4,1,4,5,10,7.9,257,78.6,9,9,17,35,8.6
2016,L.J. Fort,7292,LB,4,PIT,22,6,27.3,0,1,0,1,8.3,5,83.3,0,1,0,1,10,1,16.7,0,0,0,0,0
2016,Rey Maualuga,4961,LB,14,CIN,136,6,4.4,0,0,1,1,8.3,2,33.3,0,0,0,0,0,4,66.7,0,0,1,1,12.5
2016,Shaq Thompson,9458,LB,14,CAR,297,36,12.1,0,2,4,6,8.3,22,64.7,0,1,2,3,6.8,12,35.3,0,1,2,3,12.5
2016,Justin Houston,6222,ED,5,KC,158,133,84.2,5,2,10,17,8.3,127,95.5,4,2,10,16,7.9,6,4.5,1,0,0,1,16.7
2016,Chris Conte,6245,S,14,TB,417,6,1.4,0,0,1,1,8.3,3,60,0,0,1,1,16.7,2,40,0,0,0,0,0
2016,Mason Foster,6236,LB,16,WAS,392,48,12.2,1,2,4,7,8.3,20,43.5,0,1,3,4,10,26,56.5,1,1,1,3,7.7
2016,Jimmie Ward,8665,CB,11,SF,355,12,3.4,1,0,0,1,8.3,8,66.7,0,0,0,0,0,4,33.3,1,0,0,1,25
2016,Michael Mauti,7995,ED,6,NO,27,12,44.4,1,0,0,1,8.3,7,63.6,1,0,0,1,14.3,4,36.4,0,0,0,0,0
2016,Will Parks,10853,S,15,DEN,200,6,3,0,0,1,1,8.3,5,83.3,0,0,0,0,0,1,16.7,0,0,1,1,50
2016,Kelcie McCray,7396,S,6,SEA,191,6,3.1,0,0,1,1,8.3,4,66.7,0,0,1,1,12.5,2,33.3,0,0,0,0,0
2016,Frank Clark,9496,ED,15,SEA,404,398,98.5,11,7,36,54,8.2,79,20,2,0,7,9,7,316,80,8,7,28,43,8.1
2016,Leonard Floyd,10643,ED,12,CHI,310,243,78.4,6,2,26,34,8.2,77,31.8,2,0,8,10,7.8,165,68.2,4,2,18,24,8.5
2016,Su'a Cravens,10687,LB,11,WAS,217,55,25.3,1,1,6,8,8.2,30,57.7,1,0,3,4,8.3,22,42.3,0,1,2,3,6.8
2016,DeMarcus Ware,2228,ED,10,DEN,199,189,95,5,3,18,26,8.2,18,9.5,0,2,2,4,11.1,171,90.5,5,1,16,22,7.9
2016,Eric Kendricks,9478,LB,15,MIN,514,68,13.2,2,1,6,9,8.1,30,48.4,1,1,3,5,10,32,51.6,1,0,3,4,7.8
2016,Benardrick McKinney,9476,LB,16,HST,531,155,29.2,5,7,8,20,8.1,84,56.8,0,4,3,7,4.2,64,43.2,4,3,5,12,12.5
2016,Arik Armstead,9450,DI,8,SF,170,167,98.2,3,0,21,24,8.1,138,86.8,3,0,16,19,8,21,13.2,0,0,3,3,7.1
2016,Jamie Collins Sr.,7833,LB,15,CLV,568,124,21.8,3,5,9,17,8.1,46,39.3,1,2,4,7,8.7,71,60.7,2,3,5,10,8.5
2016,Vic Beasley Jr.,9441,ED,16,ATL,480,445,92.7,16,4,36,56,8.1,425,95.5,15,4,32,51,7.8,20,4.5,1,0,4,5,15
2016,Aaron Lynch,8785,ED,7,SF,114,88,77.2,2,2,8,12,8,28,31.8,0,0,2,2,3.6,60,68.2,2,2,6,10,10
2016,Damien Wilson,9560,LB,12,DAL,170,25,14.7,1,1,1,3,8,10,41.7,1,0,1,2,15,14,58.3,0,0,0,0,0
2016,Malcolm Smith,6394,LB,15,OAK,516,44,8.5,0,2,5,7,8,26,65,0,2,4,6,11.5,14,35,0,0,1,1,3.6
2016,Tank Carradine,7821,ED,11,SF,101,76,75.2,0,2,10,12,7.9,39,51.3,0,2,7,9,11.5,37,48.7,0,0,3,3,4.1
2016,Julian Stanford,7372,LB,7,NYJ,158,19,12,0,0,3,3,7.9,12,63.2,0,0,1,1,4.2,7,36.8,0,0,2,2,14.3
2016,Anthony Barr,8644,LB,16,MIN,597,114,19.1,1,4,12,17,7.9,52,46.8,1,2,4,7,7.7,59,53.2,0,2,8,10,8.5
2016,Olivier Vernon,7074,ED,16,NYG,633,612,96.7,10,15,61,86,7.8,187,30.6,2,3,18,23,6.7,425,69.4,8,12,43,63,8.4
2016,Spencer Paysinger,6419,LB,13,MIA,212,32,15.1,0,2,3,5,7.8,19,59.4,0,0,1,1,2.6,13,40.6,0,2,2,4,15.4
2016,C.J. Wilson,5753,DI,6,CHI,52,51,98.1,1,3,3,7,7.8,13,39.4,1,1,0,2,11.5,20,60.6,0,2,2,4,10
2016,Markus Golden,9491,ED,16,ARZ,465,421,90.5,13,11,29,53,7.8,341,81.6,8,10,24,42,7.3,77,18.4,4,1,5,10,9.1
2016,Kenny Vaccaro,7796,S,11,NO,437,65,14.9,0,6,4,10,7.7,26,40,0,3,2,5,9.6,39,60,0,3,2,5,6.4
2016,Vinny Curry,7061,ED,16,PHI,284,281,98.9,3,8,29,40,7.7,169,60.1,0,5,22,27,8,112,39.9,3,3,7,13,7.1
2016,Kerry Hyder,9045,ED,16,DET,400,385,96.3,8,8,35,51,7.7,292,76.6,5,7,27,39,7.5,89,23.4,3,1,7,11,7.9
2016,Jordan Jenkins,10717,ED,14,NYJ,236,149,63.1,3,1,16,20,7.7,69,46.3,0,0,10,10,7.2,80,53.7,3,1,6,10,8.1
2016,Corey Graham,3784,S,16,BUF,562,26,4.6,1,0,2,3,7.7,12,46.2,1,0,1,2,12.5,14,53.8,0,0,1,1,3.6
2016,Brock Coyle,8929,LB,5,SEA,54,13,24.1,1,0,0,1,7.7,7,53.8,1,0,0,1,14.3,6,46.2,0,0,0,0,0
2016,Nick Perry,7033,ED,14,GB,390,372,95.4,11,3,32,46,7.7,214,57.5,5,2,22,29,7.9,158,42.5,6,1,10,17,7.3
2016,Charles Johnson,3699,ED,13,CAR,344,315,91.6,4,9,31,44,7.6,306,97.1,3,8,31,42,7.4,9,2.9,1,1,0,2,16.7
2016,John Simon,7911,ED,11,HST,286,184,64.3,4,4,16,24,7.6,125,68.3,2,2,11,15,6.8,58,31.7,2,2,5,9,9.5
2016,Dwight Freeney,1019,ED,15,ATL,332,331,99.7,4,6,36,46,7.6,4,1.2,0,0,1,1,12.5,327,98.8,4,6,35,45,7.5
2016,Nate Orchard,9484,ED,3,CLV,41,33,80.5,0,3,2,5,7.6,19,57.6,0,0,0,0,0,14,42.4,0,3,2,5,17.9
2016,Brandon Marshall,7648,LB,11,DEN,297,33,11.1,0,0,5,5,7.6,12,38.7,0,0,0,0,0,19,61.3,0,0,5,5,13.2
2016,Kareem Martin,8719,DI,7,ARZ,21,20,95.2,1,0,1,2,7.5,12,66.7,0,0,1,1,4.2,6,33.3,0,0,0,0,0
2016,Cameron Jordan,6176,ED,16,NO,585,585,100,9,16,54,79,7.5,529,90.7,8,16,48,72,7.6,54,9.3,1,0,6,7,7.4
2016,Ra'Shede Hageman,8672,DI,12,ATL,135,134,99.3,2,3,13,18,7.5,59,44,1,2,8,11,10.2,75,56,1,1,5,7,5.3
2016,Kyler Fackrell,10722,ED,13,GB,107,93,86.9,2,1,9,12,7.5,53,57,1,1,5,7,7.5,40,43,1,0,4,5,7.5
2016,Chandler Jones,7027,ED,16,ARZ,559,521,93.2,12,10,44,66,7.5,89,17.1,1,1,8,10,6.2,430,82.9,11,9,36,56,7.8
2016,Michael Bennett,5273,ED,11,SEA,317,314,99.1,5,12,25,42,7.5,182,58.1,2,8,13,23,6.9,131,41.9,3,4,12,19,8.4
2016,Bruce Irvin,7021,ED,16,OAK,528,416,78.8,7,17,31,55,7.5,144,34.6,4,3,11,18,7.6,272,65.4,3,14,20,37,7.4
2016,Dee Ford,8658,ED,15,KC,479,422,88.1,11,7,34,52,7.5,325,77,9,7,30,46,8.5,97,23,2,0,4,6,4.1
2016,Chris Long,4316,ED,16,NE,455,413,90.8,5,6,46,57,7.5,123,29.9,1,1,16,18,7.7,289,70.1,4,5,30,39,7.4
2016,Carlos Dunlap,5579,ED,16,CIN,530,510,96.2,9,17,42,68,7.5,478,93.7,8,15,39,62,7.3,32,6.3,1,2,3,6,10.9
2016,Chris Smith,8794,ED,6,JAX,36,34,94.4,1,0,3,4,7.4,24,70.6,1,0,1,2,6.3,10,29.4,0,0,2,2,10
2016,Dekoda Watson,5740,ED,7,DEN,28,27,96.4,1,0,2,3,7.4,4,14.8,1,0,0,1,25,23,85.2,0,0,2,2,4.3
2016,Shaquil Barrett,9000,ED,16,DEN,204,143,70.1,2,2,15,19,7.3,87,60.8,1,0,12,13,8,56,39.2,1,2,3,6,6.3
2016,Everson Griffen,5624,ED,16,MIN,538,523,97.2,8,13,47,68,7.3,6,1.1,0,0,0,0,0,517,98.9,8,13,47,68,7.4
2016,William Hayes,4417,ED,14,LA,304,302,99.3,5,7,27,39,7.3,301,100,5,7,27,39,7.3,0,0,0,0,0,0,
2016,Elvis Dumervil,3071,ED,8,BLT,193,193,100,3,5,17,25,7.3,184,95.3,3,5,17,25,7.6,9,4.7,0,0,0,0,0
2016,Darryl Tapp,3008,ED,15,NO,145,143,98.6,1,9,10,20,7.3,62,43.7,0,3,5,8,6.5,80,56.3,1,6,5,12,8.1
2016,Kwon Alexander,9557,LB,16,TB,588,48,8.2,1,0,5,6,7.3,21,51.2,0,0,2,2,4.8,20,48.8,1,0,2,3,10
2016,Jabaal Sheard,6189,ED,15,NE,371,313,84.4,6,6,27,39,7.2,269,85.9,5,6,25,36,7.6,44,14.1,1,0,2,3,4.5
2016,Lamarr Houston,5569,ED,2,CHI,19,14,73.7,0,1,1,2,7.1,9,64.3,0,1,1,2,11.1,5,35.7,0,0,0,0,0
2016,Malik Jackson,7647,DI,16,JAX,441,430,97.5,6,11,38,55,7.1,161,37.6,3,5,14,22,7.8,267,62.4,3,6,24,33,6.7
2016,Craig Mager,9516,CB,10,SD,254,7,2.8,0,0,1,1,7.1,3,42.9,0,0,1,1,16.7,4,57.1,0,0,0,0,0
2016,DeShawn Williams,9891,DI,4,CIN,42,42,100,0,2,4,6,7.1,21,53.8,0,0,3,3,7.1,18,46.2,0,2,1,3,8.3
2016,Andrew Sendejo,6118,S,14,MIN,522,14,2.7,0,0,2,2,7.1,10,71.4,0,0,1,1,5,4,28.6,0,0,1,1,12.5
2016,Justin Durant,3664,LB,13,DAL,188,14,7.4,0,1,1,2,7.1,5,38.5,0,0,1,1,10,8,61.5,0,1,0,1,6.3
2016,Anthony Levine,6013,S,10,BLT,66,7,10.6,0,1,0,1,7.1,4,57.1,0,0,0,0,0,3,42.9,0,1,0,1,16.7
2016,Sterling Moore,6871,CB,13,NO,497,28,5.6,0,0,4,4,7.1,14,50,0,0,2,2,7.1,14,50,0,0,2,2,7.1
2016,Tyrone Holmes,10815,ED,11,CLV,86,77,89.5,1,0,9,10,7.1,14,18.2,0,0,2,2,7.1,63,81.8,1,0,7,8,7.1
2016,Tramon Williams,3558,CB,12,CLV,360,7,1.9,0,1,0,1,7.1,3,42.9,0,0,0,0,0,4,57.1,0,1,0,1,12.5
2016,Edwin Jackson,9800,LB,10,IND,271,21,7.7,0,0,3,3,7.1,10,50,0,0,2,2,10,10,50,0,0,1,1,5
2016,Lynden Trail,10026,ED,2,WAS,7,7,100,0,0,1,1,7.1,3,42.9,0,0,0,0,0,4,57.1,0,0,1,1,12.5
2016,Dadi Nicolas,10837,ED,5,KC,23,21,91.3,0,0,3,3,7.1,18,85.7,0,0,1,1,2.8,3,14.3,0,0,2,2,33.3
2016,Anthony Brown,10823,CB,15,DAL,483,14,2.9,0,0,2,2,7.1,5,35.7,0,0,1,1,10,9,64.3,0,0,1,1,5.6
2016,Fletcher Cox,7018,DI,16,PHI,464,458,98.7,7,5,45,57,7,411,91.5,7,4,40,51,7.1,38,8.5,0,1,4,5,6.6
2016,Trent Cole,2363,ED,7,IND,139,135,97.1,2,4,11,17,7,41,30.4,0,1,3,4,4.9,94,69.6,2,3,8,13,8
2016,Matthew Judon,10780,ED,14,BLT,179,171,95.5,4,6,10,20,7,103,60.2,4,3,5,12,7.8,68,39.8,0,3,5,8,5.9
2016,Cory James,10828,LB,10,OAK,202,29,14.4,0,0,4,4,6.9,16,64,0,0,1,1,3.1,9,36,0,0,2,2,11.1
2016,Derrick Johnson,2232,LB,13,KC,490,36,7.3,1,1,2,4,6.9,19,54.3,1,1,2,4,13.2,16,45.7,0,0,0,0,0
2016,Cornelius Washington,7969,DI,15,CHI,224,224,100,2,3,24,29,6.9,30,13.4,1,0,2,3,6.7,194,86.6,1,3,22,26,7
2016,Eddie Goldman,9472,DI,6,CHI,82,81,98.8,3,1,4,8,6.8,27,37,2,0,2,4,11.1,46,63,1,1,2,4,5.4
2016,Jonathan Casillas,5422,LB,16,NYG,459,73,15.9,1,1,7,9,6.8,44,62,0,1,6,7,8,27,38,1,0,1,2,5.6
2016,Calais Campbell,4364,DI,16,ARZ,482,481,99.8,9,15,32,56,6.8,54,11.7,0,2,4,6,5.6,406,88.3,9,12,27,48,7
2016,Reshad Jones,5686,S,6,MIA,229,22,9.6,0,0,3,3,6.8,14,63.6,0,0,3,3,10.7,8,36.4,0,0,0,0,0
2016,Jason Pierre-Paul,5540,ED,12,NYG,482,463,96.1,9,10,35,54,6.8,273,59.7,8,6,19,33,7.5,184,40.3,1,4,16,21,6
2016,NaVorro Bowman,5615,LB,4,SF,139,22,15.8,1,0,1,2,6.8,13,61.9,1,0,0,1,7.7,8,38.1,0,0,1,1,6.3
2016,Neville Hewitt,9836,LB,14,MIA,144,15,10.4,1,0,0,1,6.7,9,60,0,0,0,0,0,6,40,1,0,0,1,16.7
2016,Willie Young,5736,ED,16,CHI,395,366,92.7,8,1,32,41,6.7,264,72.1,7,1,25,33,7.6,102,27.9,1,0,7,8,4.4
2016,Jordan Hicks,9517,LB,16,PHI,576,45,7.8,1,2,2,5,6.7,18,51.4,1,0,1,2,8.3,17,48.6,0,2,0,2,5.9
2016,Nick Bellore,6515,LB,12,SF,333,45,13.5,2,0,2,4,6.7,22,53.7,1,0,1,2,6.8,19,46.3,0,0,1,1,2.6
2016,Rob Ninkovich,3080,ED,12,NE,286,194,67.8,4,2,16,22,6.7,146,75.3,4,1,14,19,7.9,48,24.7,0,1,2,3,3.1
2016,Clay Matthews,4949,ED,12,GB,301,273,90.7,5,4,22,31,6.6,71,26.3,1,2,7,10,7.7,199,73.7,4,2,14,20,6
2016,Jerry Hughes,5556,ED,16,BUF,485,423,87.2,6,5,39,50,6.6,365,86.3,6,4,32,42,6.6,58,13.7,0,1,7,8,6.9
2016,Ryan Carrethers,8800,DI,4,SD,23,23,100,0,1,2,3,6.5,9,42.9,0,0,1,1,5.6,12,57.1,0,0,1,1,4.2
2016,Brooks Reed,6194,ED,15,ATL,237,231,97.5,3,5,19,27,6.5,147,63.9,2,3,13,18,6.8,83,36.1,1,2,6,9,6
2016,Chris Jones,10671,DI,16,KC,342,341,99.7,2,8,32,42,6.5,203,60.1,2,4,24,30,7.9,135,39.9,0,4,8,12,4.4
2016,Tamba Hali,2965,ED,16,KC,392,365,93.1,4,5,34,43,6.4,58,15.9,1,1,4,6,6,307,84.1,3,4,30,37,6.5
2016,Leonard Williams,9439,DI,16,NYJ,496,496,100,8,11,36,55,6.4,298,65.2,6,9,18,33,6.5,159,34.8,2,2,11,15,5.3
2016,Karl Klug,6294,DI,14,TEN,259,257,99.2,2,4,25,31,6.4,10,4,0,0,1,1,5,241,96,2,3,24,29,6.4
2016,Erik Walden,4481,ED,16,IND,433,327,75.5,11,6,14,31,6.4,203,62.1,5,5,8,18,5.7,124,37.9,6,1,6,13,7.7
2016,J.J. Watt,6163,DI,3,HST,88,88,100,2,3,4,9,6.3,71,80.7,2,3,4,9,7.7,17,19.3,0,0,0,0,0
2016,A.J. Klein,7930,LB,12,CAR,189,16,8.5,1,0,0,1,6.3,5,41.7,0,0,0,0,0,7,58.3,1,0,0,1,14.3
2016,Kedric Golston,3141,DI,2,WAS,9,8,88.9,0,1,0,1,6.3,2,25,0,0,0,0,0,6,75,0,1,0,1,8.3
2016,Jurrell Casey,6229,DI,15,TEN,455,443,97.4,5,10,36,51,6.3,133,30.8,0,3,10,13,4.9,299,69.2,4,7,25,36,6.7
2016,Armonty Bryant,7999,ED,5,DET,80,79,98.8,4,0,2,6,6.3,14,18.7,1,0,0,1,7.1,61,81.3,3,0,2,5,6.6
2016,Bryce Callahan,10000,CB,11,CHI,296,8,2.7,0,1,0,1,6.3,5,62.5,0,0,0,0,0,3,37.5,0,1,0,1,16.7
2016,Vincent Rey,5811,LB,16,CIN,336,32,9.5,0,0,4,4,6.3,11,40.7,0,0,2,2,9.1,16,59.3,0,0,1,1,3.1
2016,Donte Whitner,2953,S,11,WAS,333,8,2.4,0,0,1,1,6.3,4,50,0,0,1,1,12.5,4,50,0,0,0,0,0
2016,Erin Henderson,4656,LB,5,NYJ,87,24,27.6,0,1,2,3,6.3,7,33.3,0,1,1,2,14.3,14,66.7,0,0,0,0,0
2016,Kamalei Correa,10676,ED,5,BLT,19,8,42.1,0,0,1,1,6.3,5,62.5,0,0,1,1,10,3,37.5,0,0,0,0,0
2016,Devon Kennard,8809,LB,16,NYG,290,161,55.5,2,3,13,18,6.2,81,51.6,1,2,6,9,6.2,76,48.4,1,1,7,9,6.6
2016,Jadeveon Clowney,8636,ED,14,HST,446,445,99.8,6,11,32,49,6.2,150,33.9,1,6,12,19,6.7,293,66.1,5,5,20,30,6
2016,Arthur Moats,5701,ED,13,PIT,244,185,75.8,3,2,15,20,6.2,147,80.8,3,2,14,19,7.5,35,19.2,0,0,1,1,1.4
2016,Terrell Suggs,1326,ED,15,BLT,439,427,97.3,8,11,26,45,6.2,95,22.2,2,2,8,12,7.4,332,77.8,6,9,18,33,5.9
2016,Yannick Ngakoue,10703,ED,16,JAX,469,443,94.5,8,6,33,47,6.2,101,22.8,2,2,8,12,6.9,342,77.2,6,4,25,35,6
2016,Andre Branch,7042,ED,16,MIA,456,426,93.4,7,7,32,46,6.2,9,2.1,0,0,0,0,0,415,97.9,7,7,32,46,6.4
2016,Derek Wolfe,7040,DI,14,DEN,369,369,100,8,9,21,38,6.2,321,87.9,6,7,19,32,5.9,44,12.1,2,1,2,5,8
2016,Mike Daniels,7132,DI,16,GB,389,383,98.5,4,6,33,43,6.1,220,57.6,1,4,20,25,5.9,162,42.4,3,2,13,18,6.5
2016,Ezekiel Ansah,8094,ED,12,DET,309,301,97.4,2,12,21,35,6.1,42,14,0,0,4,4,4.8,259,86,2,12,17,31,6.4
2016,David Irving,10063,DI,15,DAL,345,342,99.1,5,8,24,37,6.1,253,77.1,4,8,20,32,7.1,75,22.9,0,0,4,4,2.7
2016,Wallace Gilberry,4763,ED,9,CIN,190,189,99.5,3,3,14,20,6.1,88,46.6,0,2,10,12,6.8,101,53.4,3,1,4,8,5.4
2016,Sio Moore,7847,LB,8,ARZ,243,33,13.6,0,1,3,4,6.1,18,54.5,0,1,2,3,8.3,15,45.5,0,0,1,1,3.3
2016,Dan McCullers,8849,DI,16,PIT,84,82,97.6,1,1,7,9,6.1,44,66.7,0,0,3,3,3.4,22,33.3,0,0,3,3,6.8
2016,Cassius Marsh,8743,ED,16,SEA,266,255,95.9,3,4,21,28,6.1,62,24.4,0,1,4,5,4,192,75.6,3,3,17,23,6.8
2016,Trey Flowers,9534,ED,16,NE,380,352,92.6,7,9,19,35,6,63,24.8,3,3,5,11,11.1,191,75.2,4,2,5,11,3.9
2016,Craig Robertson,7003,LB,15,NO,591,91,15.4,1,7,2,10,6,36,43.9,0,4,1,5,6.9,46,56.1,1,3,0,4,5.4
2016,Joe Schobert,10733,ED,13,CLV,116,67,57.8,1,2,4,7,6,48,71.6,1,2,2,5,6.3,19,28.4,0,0,2,2,5.3
2016,Julius Peppers,1010,ED,16,GB,396,377,95.2,8,5,24,37,6,176,47.2,7,2,10,19,7.4,197,52.8,1,3,13,17,4.6
2016,Noah Spence,10673,ED,16,TB,386,383,99.2,6,6,28,40,6,220,57.4,3,3,18,24,6.1,163,42.6,3,3,10,16,5.8
2016,Josh Martin,8138,ED,5,NYJ,20,17,85,1,0,0,1,5.9,14,82.4,1,0,0,1,7.1,3,17.6,0,0,0,0,0
2016,Nick Fairley,6165,DI,16,NO,459,457,99.6,7,10,30,47,5.9,235,57.7,3,7,15,25,6,172,42.3,4,3,13,20,7
2016,David Harris,3663,LB,15,NYJ,509,110,21.6,1,1,10,12,5.9,58,56.9,1,0,4,5,5.2,44,43.1,0,1,6,7,8
2016,Ethan Westbrooks,8976,ED,16,LA,304,304,100,2,8,24,34,5.9,291,95.7,2,8,23,33,6,13,4.3,0,0,1,1,3.8
2016,Houston Bates,10167,ED,8,WAS,18,17,94.4,0,0,2,2,5.9,10,62.5,0,0,1,1,5,6,37.5,0,0,1,1,8.3
2016,Brian Robison,3718,ED,16,MIN,499,479,96,8,6,35,49,5.9,375,78.9,8,5,29,42,6.7,100,21.1,0,1,6,7,3.5
2016,Dante Fowler Jr.,9436,ED,16,JAX,386,367,95.1,4,8,27,39,5.9,276,75.4,4,7,22,33,6.7,90,24.6,0,1,5,6,3.3
2016,Lorenzo Mauldin,9515,ED,11,NYJ,257,226,87.9,3,11,9,23,5.8,46,20.7,0,5,0,5,5.4,176,79.3,3,6,9,18,6
2016,C.J. Mosley,8652,LB,14,BLT,527,69,13.1,0,3,5,8,5.8,27,45.8,0,2,4,6,11.1,32,54.2,0,1,1,2,3.1
2016,Dan Williams,5551,DI,16,OAK,183,181,98.9,1,3,16,20,5.8,64,44.1,0,0,3,3,2.3,81,55.9,1,3,5,9,6.2
2016,Shea McClellin,7025,ED,14,NE,227,104,45.8,1,2,8,11,5.8,18,17.5,1,0,2,3,11.1,85,82.5,0,2,6,8,4.7
2016,Ahmad Brooks,2945,ED,16,SF,461,361,78.3,4,3,31,38,5.8,334,93,4,3,29,36,6,25,7,0,0,2,2,4
2016,Jeremiah Attaochu,8685,ED,8,SD,131,121,92.4,2,3,7,12,5.8,85,70.2,2,1,5,8,5.9,36,29.8,0,2,2,4,5.6
2016,Gerald McCoy,5528,DI,15,TB,491,490,99.8,8,7,34,49,5.8,352,73,5,4,28,37,6,130,27,3,3,5,11,5.4
2016,Lerentee McCray,8159,ED,11,BUF,95,86,90.5,0,0,10,10,5.8,29,33.7,0,0,5,5,8.6,57,66.3,0,0,5,5,4.4
2016,Emmanuel Ogbah,10666,ED,16,CLV,491,460,93.7,6,10,30,46,5.7,173,38.2,5,3,11,19,6.9,280,61.8,1,7,19,27,5
2016,Bud Dupree,9455,ED,6,PIT,186,140,75.3,4,1,7,12,5.7,125,89.3,3,1,7,11,5.6,15,10.7,1,0,0,1,6.7
2016,Corey Nelson,8876,LB,15,DEN,295,44,14.9,0,1,4,5,5.7,19,48.7,0,0,1,1,2.6,20,51.3,0,1,3,4,10
2016,Avery Williamson,8786,LB,16,TEN,571,123,21.5,1,3,9,13,5.7,55,46.2,1,2,6,9,9.1,64,53.8,0,1,3,4,3.1
2016,Brent Urban,8769,DI,16,BLT,72,72,100,2,0,4,6,5.6,24,33.3,1,0,3,4,10.4,48,66.7,1,0,1,2,3.1
2016,Brandon Mebane,3701,DI,10,SD,162,162,100,2,2,12,16,5.6,72,49.7,1,0,5,6,4.9,73,50.3,1,2,7,10,7.5
2016,Kawann Short,7825,DI,16,CAR,509,502,98.6,7,11,31,49,5.6,102,20.4,1,2,6,9,4.9,397,79.6,6,9,25,40,5.8
2016,Caraun Reid,8793,DI,7,SD,81,81,100,1,1,6,8,5.6,28,34.6,0,0,2,2,3.6,53,65.4,1,1,4,6,6.6
2016,Elandon Roberts,10848,LB,11,NE,133,18,13.5,0,1,1,2,5.6,9,60,0,0,1,1,5.6,6,40,0,0,0,0,0
2016,John Timu,10011,LB,5,CHI,98,9,9.2,0,0,1,1,5.6,4,44.4,0,0,1,1,12.5,5,55.6,0,0,0,0,0
2016,Akiem Hicks,7090,DI,16,CHI,516,511,99,8,9,32,49,5.6,468,95.3,7,8,28,43,5.3,23,4.7,0,0,3,3,6.5
2016,Ndamukong Suh,5527,DI,16,MIA,562,559,99.5,6,10,41,57,5.6,521,95.6,6,9,40,55,5.9,24,4.4,0,1,1,2,4.2
2016,Datone Jones,7807,ED,15,GB,332,309,93.1,1,9,23,33,5.5,212,70,1,8,16,25,6.1,91,30,0,1,6,7,3.8
2016,Tom Johnson,3378,DI,14,MIN,338,338,100,2,13,20,35,5.5,170,52,2,5,7,14,4.7,157,48,0,7,12,19,6.1
2016,DeForest Buckner,10641,DI,15,SF,499,494,99,6,14,28,48,5.5,43,8.8,1,0,2,3,4.7,443,91.2,5,14,26,45,5.6
2016,Karlos Dansby,1754,LB,16,CIN,457,55,12,0,2,4,6,5.5,19,35.8,0,1,3,4,10.5,34,64.2,0,1,1,2,2.9
