year,player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
2018,Albert Wilson,8943,WR,7,MIA,36,26,72.2,391,4,82.5,82.7,77.8,78.8,61.6,15,345,13.3,75,11,1,3,0,9,109.8,1,0
2018,Ty Montgomery,9527,HB,13,BLT,36,25,69.4,235,0,68.5,71,75.5,28.2,62.3,9.4,220,8.8,43,8,1,1,0,4,75.6,0,0
2018,James O'Shaughnessy,9606,TE,14,JAX,35,24,68.6,214,0,60.1,53.5,73.5,75.3,49.1,8.9,119,5,17,10,1,2,0,5,60.9,5,0
2018,Vernon Davis,2951,TE,14,WAS,35,25,71.4,367,2,61,73.1,64.1,75.7,66.7,14.7,173,6.9,53,16,2,1,0,8,112.4,5,0
2018,Blake Jarwin,12320,TE,16,DAL,35,27,77.1,307,3,68.8,67,56.1,76.1,55,11.4,113,4.2,39,16,3,2,0,3,107.7,2,0
2018,Matt LaCosse,9840,TE,13,DEN,34,24,70.6,250,1,57.1,59.8,74.2,76,63.4,10.4,148,6.2,44,11,1,1,0,1,89.1,0,0
2018,Lamar Miller,7097,HB,14,HST,34,25,73.5,163,1,75.1,49.7,75.5,81.8,78.5,6.5,176,7,16,8,1,2,1,3,68.6,2,0
2018,Equanimeous St. Brown,47967,WR,11,GB,34,21,61.8,328,0,64.3,63.8,84.1,75,,15.6,116,5.5,54,13,0,0,0,1,93.8,2,1
2018,Kareem Hunt,11841,HB,11,KC,33,26,78.8,378,7,81.6,69.3,55.9,90.6,69.8,14.5,346,13.3,67,17,3,0,0,10,154,2,0
2018,Jamaal Williams,11889,HB,16,GB,33,27,81.8,210,0,67.9,63.6,86.9,90,76.6,7.8,230,8.5,26,11,0,0,0,4,93.2,0,0
2018,Allen Hurns,8931,WR,16,DAL,33,20,60.6,295,2,64.6,65,70.5,24.8,65.7,14.8,80,4,49,11,1,0,1,3,110,1,0
2018,Paul Richardson Jr.,8680,WR,7,WAS,33,20,60.6,262,2,64.7,64.1,83.6,74.8,,13.1,52,2.6,46,12,0,0,0,2,105.9,0,0
2018,Jason Croom,12145,TE,15,BUF,33,22,66.7,259,2,52.1,54,60.5,18.1,61.3,11.8,138,6.3,26,10,2,2,2,4,85.3,2,0
2018,Rhett Ellison,7128,TE,14,NYG,32,25,78.1,272,1,64.4,56.3,64.1,75.7,62.6,10.9,130,5.2,29,13,2,0,0,2,112.5,1,0
2018,Wendell Smallwood,10787,HB,15,PHI,32,28,87.5,230,2,56.5,52.2,57,66.9,47.5,8.2,237,8.5,36,9,3,0,1,2,117.4,0,0
2018,Jack Doyle,8520,TE,6,IND,32,26,81.3,245,2,72.5,66.7,74.9,26.2,74.4,9.4,115,4.4,20,14,0,1,1,0,106.4,3,0
2018,Charles Clay,6326,TE,13,BUF,32,21,65.6,184,0,56.6,55.2,61.5,25.3,73.8,8.8,69,3.3,21,11,2,2,1,1,54.7,2,0
2018,Aldrick Robinson,6330,WR,14,MIN,32,17,53.1,231,5,61.8,61.4,54.3,74.2,,13.6,40,2.4,40,12,2,1,0,1,103,1,0
2018,Aaron Jones,11937,HB,12,GB,32,26,81.3,206,1,81.1,62.6,64.1,73.4,87.6,7.9,225,8.7,24,12,2,0,0,7,103.9,2,0
2018,D.J. Chark Jr.,47702,WR,11,JAX,31,14,45.2,174,0,52.4,51.6,28.1,25.9,72.4,12.4,38,2.7,38,6,5,1,1,1,49.7,0,0
2018,Matt Breida,12271,HB,13,SF,31,27,87.1,261,2,75.8,90.1,86.5,76,49,9.7,231,8.6,26,12,0,0,0,4,123.3,0,0
2018,Nick Boyle,9604,TE,16,BLT,31,23,74.2,213,0,67.8,60.8,52.9,75.5,68.5,9.3,144,6.3,25,10,3,1,0,3,79.1,4,0
2018,Jakeem Grant,10820,WR,10,MIA,31,21,67.7,268,2,70.5,71,71.3,84.9,,12.8,142,6.8,52,13,1,1,0,2,102.6,3,1
2018,Mike Gesicki,47153,TE,16,MIA,31,22,71,202,0,50.2,54,84.5,25,42.4,9.2,101,4.6,27,9,0,1,1,3,74.9,1,1
2018,Ito Smith,45932,HB,13,ATL,30,27,90,152,0,69,68.9,76.1,67,55.6,5.6,163,6,20,9,0,0,0,4,87.8,2,2
2018,Elijah McGuire,11943,HB,8,NYJ,30,19,63.3,193,1,55.3,50.9,29.2,44,63.4,10.2,174,9.2,20,10,5,0,0,9,92.8,0,0
2018,Marcell Ateman,23670,WR,7,OAK,30,15,50,154,1,53.5,54.2,51.2,73,,10.3,34,2.3,32,7,2,0,0,0,76.3,2,0
2018,Geoff Swaim,9679,TE,9,DAL,30,26,86.7,242,1,55.8,56.8,86.1,75.7,31.8,9.3,165,6.3,43,11,0,0,0,2,111.4,2,0
2018,Demarcus Robinson,10760,WR,16,KC,30,22,73.3,288,4,58.6,60.4,60.5,75.5,,13.1,113,5.1,89,12,2,1,0,4,128.9,4,0
2018,Deonte Thompson,7513,WR,13,BUF,30,17,56.7,161,0,68.9,65.5,55.9,76.9,,9.5,36,2.1,15,10,2,2,0,0,43.9,0,0
2018,Jonnu Smith,11855,TE,13,TEN,29,20,69,258,3,55.1,54.2,46.4,24.3,53.9,12.9,183,9.2,61,9,3,2,1,4,102.4,2,0
2018,Jaylen Samuels,47297,HB,11,PIT,29,26,89.7,199,3,68.9,73,86.1,85.3,58.6,7.7,221,8.5,23,10,0,0,0,6,129.7,0,0
2018,Ted Ginn Jr.,3625,WR,5,NO,29,17,58.6,209,2,67.2,68.2,56.9,25.6,,12.3,48,2.8,42,10,2,1,1,1,89.6,2,0
2018,Tyler Higbee,10744,TE,16,LA,29,24,82.8,292,2,71.4,66.4,74.2,25.9,71.7,12.2,138,5.8,36,15,1,0,1,4,131.6,1,0
2018,Isaiah McKenzie,11927,WR,8,BUF,29,18,62.1,179,0,67,66.4,70.5,50.6,,9.9,73,4.1,23,10,1,1,0,5,65.2,0,0
2018,Alex Erickson,11107,WR,15,CIN,28,20,71.4,167,0,59.1,57.2,72.3,89.3,65.7,8.4,66,3.3,28,8,1,0,0,0,86.5,1,1
2018,Torrey Smith,6210,WR,11,CAR,28,17,60.7,190,2,58.4,61.3,55.9,73.9,,11.2,46,2.7,35,12,2,0,0,2,104.8,3,1
2018,Nick Chubb,45783,HB,15,CLV,28,20,71.4,149,2,87.4,54.2,48,90.7,51.7,7.5,181,9.1,24,5,3,0,0,5,107.6,1,0
2018,Cody Core,10833,WR,14,CIN,28,13,46.4,160,1,53.9,54.4,36,72.7,,12.3,32,2.5,30,7,3,1,0,1,61.6,0,0
2018,Geronimo Allison,11141,WR,5,GB,28,20,71.4,303,2,61.4,62.2,46.6,24.5,,15.2,113,5.7,64,11,3,0,1,1,130.5,1,0
2018,Cordarrelle Patterson,7810,WR,15,NE,27,21,77.8,247,3,72.6,73.6,72.1,60.6,,11.8,166,7.9,55,11,1,0,0,2,141.8,2,0
2018,Virgil Green,6356,TE,16,LAC,27,19,70.4,210,1,58.4,50,35.5,74.4,79.2,11.1,104,5.5,26,10,4,0,0,2,105.5,4,0
2018,Peyton Barber,10927,HB,16,TB,27,20,74.1,92,1,66.8,49.1,59.2,81.4,59.7,4.6,68,3.4,10,4,2,0,0,2,90.4,1,0
2018,Terrelle Pryor Sr.,6944,WR,8,BUF,27,16,59.3,252,2,56.6,58.2,39.8,73.8,,15.8,59,3.7,44,11,2,2,0,1,84.2,1,0
2018,Trent Sherfield,48021,WR,8,ARZ,27,19,70.4,210,1,58.1,56.2,69.6,74.1,66.2,11.1,37,1.9,21,11,1,2,0,1,74.6,1,0
2018,Jordan Howard,10784,HB,16,CHI,26,20,76.9,145,0,68.8,64.2,83.6,73.1,85.5,7.3,142,7.1,18,7,0,0,0,1,89.4,0,0
2018,Isaiah Crowell,9295,HB,13,NYJ,26,21,80.8,152,0,71.3,61.1,60.5,90.2,44,7.2,176,8.4,21,7,2,0,0,6,91,1,0
2018,Jordan Matthews,8677,WR,14,PHI,26,20,76.9,300,2,65.4,65.2,71.3,74.6,,15,78,3.9,56,14,1,0,0,2,139.9,2,0
2018,Trenton Cannon,66446,HB,11,NYJ,26,17,65.4,144,0,55.1,50.3,30,82.6,36.2,8.5,124,7.3,35,4,4,1,0,2,63.6,0,0
2018,Martavis Bryant,8753,WR,8,OAK,26,19,73.1,266,0,63.7,62,58.1,25.4,,14,132,6.9,47,10,2,2,1,5,73.6,2,1
2018,Leonard Fournette,11759,HB,8,JAX,25,22,88,185,1,70.9,77.8,72.1,90.1,37.4,8.4,220,10,31,10,1,0,0,2,110.8,0,0
2018,Demetrius Harris,8524,TE,15,KC,25,12,48,164,3,61.1,56.1,33.8,73.1,76.4,13.7,77,6.4,35,9,3,1,0,1,92.3,4,1
2018,Latavius Murray,7962,HB,16,MIN,25,22,88,141,0,76,60.2,84.9,90.2,71.7,6.4,121,5.5,16,7,0,1,0,4,73.5,0,0
2018,T.J. Jones,8824,WR,15,DET,25,19,76,190,2,50.4,50.7,83.6,79.9,,10,44,2.3,26,10,0,2,0,2,90.4,2,1
2018,Bennie Fowler,8914,WR,10,NYG,25,16,64,199,1,58.2,57.3,66.7,23,,12.4,77,4.8,26,11,1,2,1,6,68.6,1,0
2018,Corey Clement,12253,HB,11,PHI,25,22,88,192,0,58.6,71.9,84.5,44.7,66.3,8.7,270,12.3,23,10,0,0,0,6,98.7,1,0
2018,Josh Bellamy,7472,WR,15,CHI,25,14,56,117,1,57.9,58.6,65.9,73,69.4,8.4,43,3.1,20,8,1,2,0,1,48.3,4,1
2018,Breshad Perriman,9459,WR,10,CLV,25,16,64,340,2,70.9,76,82.7,75.4,,21.3,76,4.8,66,13,0,0,0,2,134.2,3,1
2018,Mark Ingram II,6180,HB,12,NO,25,21,84,170,1,81,55.3,71.5,44.5,71.9,8.1,153,7.3,28,5,1,1,1,3,91.7,0,0
2018,Chris Moore,10741,WR,16,BLT,25,19,76,196,1,60,59.6,83.6,82.9,,10.3,71,3.7,30,8,0,0,0,1,111.4,1,0
2018,Adrian Peterson,3623,HB,16,WAS,25,20,80,208,1,76.8,64.3,70.5,62.4,38.7,10.4,207,10.4,52,9,1,0,1,11,114.7,0,0
2018,Jordan Akins,47050,TE,16,HST,24,17,70.8,225,0,63.8,62,82.2,73.6,30.6,13.2,125,7.4,28,11,0,0,0,3,100.2,2,0
2018,Damien Williams,9205,HB,12,KC,24,23,95.8,160,2,79.6,72.6,85.7,54.7,72.7,7,218,9.5,32,9,0,0,0,1,122.2,0,0
2018,Levine Toilolo,7915,TE,16,DET,24,21,87.5,263,1,66.1,69.3,84.5,74.9,87,12.5,116,5.5,39,16,0,0,0,2,126.2,1,0
2018,Marlon Mack,11898,HB,12,IND,24,17,70.8,103,1,68.8,32.3,43.3,66.9,37.2,6.1,117,6.9,29,3,3,1,1,0,75.5,0,0
2018,Alfred Blue,8816,HB,16,HST,24,20,83.3,154,0,63.7,53.1,71.3,90.2,68.3,7.7,110,5.5,28,4,1,0,0,3,93.4,0,0
2018,Lance Kendricks,6199,TE,16,GB,24,19,79.2,170,1,59.6,50.6,44.9,74.1,61.5,8.9,113,5.9,22,9,3,0,0,0,110.1,0,0
2018,DeAndre Carter,9859,WR,11,HST,24,22,91.7,216,0,64,63.6,84.5,24.7,,9.8,162,7.4,50,10,0,0,1,1,104.2,0,0
2018,Andre Holmes,6489,WR,14,DEN,23,13,56.5,162,0,54.2,52.2,33.5,72.3,,12.5,50,3.8,24,8,3,2,0,3,42.3,0,0
2018,Chase Edmonds,45851,HB,16,ARZ,23,20,87,103,0,60.5,65,59.2,31.8,49.7,5.2,126,6.3,13,5,1,0,0,6,85.3,1,0
2018,Travis Benjamin,7100,WR,12,LAC,23,12,52.2,186,1,61.4,61.6,45.7,78.3,,15.5,62,5.2,46,9,2,2,0,2,57.5,0,0
2018,Jordan Thomas,42062,TE,16,HST,23,20,87,215,4,53.5,72.5,71.3,74.6,55.1,10.8,100,5,39,12,1,0,0,2,145.2,1,0
2018,Doug Martin,7035,HB,16,OAK,23,18,78.3,116,0,67.3,63,68.7,48.3,87.8,6.4,100,5.6,23,6,1,0,0,4,87.7,0,0
2018,Michael Floyd,7019,WR,13,WAS,23,10,43.5,100,1,50,49.7,29.9,71.5,,10,28,2.8,20,5,2,1,0,0,52.8,2,1
2018,Josh Hill,8200,TE,16,NO,23,16,69.6,185,1,55.3,55.4,52.8,73.3,59.2,11.6,169,10.6,23,11,2,0,0,5,108.1,6,1
2018,Brandon Marshall,3064,WR,7,NO,22,11,50,136,1,54.9,54.9,31.6,71.9,,12.4,20,1.8,27,7,3,1,0,0,65.7,1,0
2018,Chris Carson,12004,HB,14,SEA,22,20,90.9,163,0,84.6,70.7,71.3,61.6,60.7,8.2,169,8.5,27,7,1,0,0,5,97.5,0,0
2018,Jordan Leggett,11905,TE,15,NYJ,22,14,63.6,114,1,65.7,60.7,64.4,72.7,63.8,8.1,49,3.5,16,7,1,0,0,0,91.9,1,0
2018,Spencer Ware,7975,HB,13,KC,22,20,90.9,224,0,70.3,68.9,58.3,84.4,78.3,11.2,250,12.5,31,10,2,0,0,6,109.1,0,0
2018,Darren Sproles,2347,HB,6,PHI,22,15,68.2,160,2,65.3,63.9,53.1,84.4,37.7,10.7,133,8.9,37,6,2,0,0,6,119.5,0,0
2018,Andy Jones,11123,WR,8,DET,22,11,50,80,1,61.2,58,43.8,71.5,55.1,7.3,29,2.6,15,6,2,0,0,2,74.1,1,0
2018,Wayne Gallman,11895,HB,15,NYG,21,14,66.7,89,0,58.1,36.4,49.8,27.9,88.3,6.4,83,5.9,21,5,2,0,2,3,75.3,0,0
2018,Hayden Hurst,47294,TE,12,BLT,21,13,61.9,163,1,66.4,69.1,80,72.9,52.9,12.5,73,5.6,32,8,0,0,0,2,101.9,0,0
2018,Luke Stocker,6256,TE,16,TEN,21,15,71.4,165,2,76.1,77.8,81.7,73.8,77.9,11,68,4.5,31,10,0,0,0,1,126.1,0,0
2018,Keith Kirkwood,48017,WR,8,NO,21,13,61.9,209,2,66.1,67.5,63.2,72.3,65.7,16.1,48,3.7,42,10,1,1,0,2,107,1,0
2018,Kapri Bibbs,8906,HB,9,GB,21,16,76.2,115,1,58.6,49.8,66.7,47.7,43.8,7.2,108,6.8,23,4,1,2,1,1,64.7,0,0
2018,Justin Hardy,9540,WR,16,ATL,20,14,70,133,2,60.5,58.4,64.4,83.3,,9.5,74,5.3,19,8,1,1,0,1,100.6,1,0
2018,Anthony Firkser,51837,TE,12,TEN,20,19,95,225,1,69.6,70.4,83.2,74.1,81.5,11.8,100,5.3,28,12,0,0,0,1,130.2,1,0
2018,Damion Ratley,48182,WR,5,CLV,20,13,65,144,0,55.9,56.5,47.7,72.3,,11.1,52,4,27,5,2,1,0,1,65.4,1,0
2018,Chris Ivory,6007,HB,13,BUF,20,13,65,205,0,74.1,64.5,37.9,65.5,41.8,15.8,205,15.8,55,7,3,0,0,2,99,0,0
2018,Royce Freeman,45747,HB,14,DEN,19,14,73.7,72,0,63,43.5,39.8,72.3,74,5.1,59,4.2,9,2,3,0,0,0,79.3,0,0
2018,Marshawn Lynch,3628,HB,6,OAK,19,15,78.9,84,0,74.1,49.8,29.8,87.5,83.2,5.6,95,6.3,17,6,4,0,0,2,85.1,0,0
2018,Dan Arnold,51842,TE,10,NO,19,12,63.2,150,1,74.5,74.7,79.4,20.9,62.4,12.5,28,2.3,25,8,1,1,1,0,83.2,0,0
2018,J.J. Nelson,9592,WR,12,ARZ,19,7,36.8,64,0,48.9,48.9,32.2,72.4,,9.1,23,3.3,17,4,1,2,0,1,7.2,0,0
2018,Rex Burkhead,7971,HB,8,NE,19,14,73.7,131,1,61,72.5,80.6,28.6,64.4,9.4,121,8.6,25,4,0,1,1,2,87.8,0,0
2018,Marvin Hall,11440,WR,16,ATL,19,10,52.6,149,1,55.9,56.8,78,82.8,,14.9,57,5.7,47,5,1,0,0,0,96.2,2,1
2018,Luke Willson,7940,TE,14,DET,19,13,68.4,87,0,54.6,43.8,47.7,73.8,71.3,6.7,62,4.8,13,5,2,2,0,2,38.6,0,0
2018,Derrick Henry,10679,HB,16,TEN,18,15,83.3,99,0,86.7,48.4,66.7,82.4,83.7,6.6,113,7.5,21,4,0,0,1,4,89.6,1,0
2018,Jaron Brown,8128,WR,16,SEA,18,14,77.8,166,5,66,64.2,80.6,72.7,77.5,11.9,47,3.4,45,9,0,1,0,0,121.5,2,0
2018,Russell Shepard,8254,WR,10,NYG,18,10,55.6,188,2,61.4,63.2,58.5,71.1,,18.8,15,1.5,49,7,1,2,0,0,89.4,2,0
2018,Tyler Eifert,7802,TE,4,CIN,18,15,83.3,179,1,72,71.2,65.6,73,53.2,11.9,52,3.5,29,10,1,1,0,1,103.5,0,0
2018,Michael Roberts,11882,TE,8,DET,18,9,50,100,3,55.6,58.9,56.7,70.6,71.1,11.1,24,2.7,29,5,1,2,0,0,66.9,1,0
2018,Andre Roberts,5612,WR,13,NYJ,18,10,55.6,79,1,58.1,56.1,41.1,36.3,,7.9,17,1.7,20,4,2,2,0,3,45.6,0,0
2018,Austin Seferian-Jenkins,8673,TE,5,JAX,17,11,64.7,90,1,69.1,62.7,62.1,71.9,63.2,8.2,30,2.7,21,6,1,1,0,0,73.2,0,0
2018,James Develin,6142,FB,16,NE,17,12,70.6,61,0,56.8,55.2,79.4,75.3,75.1,5.1,39,3.3,11,3,0,1,0,0,51.3,1,0
2018,Bilal Powell,6278,HB,7,NYJ,17,11,64.7,110,1,65.7,64.6,80,61.2,50.1,10,84,7.6,28,3,0,1,0,2,78.1,0,0
2018,Brandon Powell,48036,WR,5,DET,17,11,64.7,129,0,63,64.5,78.7,75.8,,11.7,117,10.6,41,6,0,0,0,2,87.6,0,0
2018,Marcus Murphy,9663,HB,10,BUF,17,11,64.7,26,0,54.5,42.8,45.7,86.1,10.3,2.4,41,3.7,8,2,2,1,0,3,44,0,0
2018,Justin Jackson,29539,HB,9,LAC,17,15,88.2,135,0,77.2,77.6,81.1,83.7,26.1,9,150,10,19,5,0,0,0,5,99.8,1,0
2018,Alex Collins,10805,HB,10,BLT,17,15,88.2,105,1,61.4,63.2,67.7,30.2,39.7,7,96,6.4,24,6,1,0,0,7,112,0,0
2018,Logan Thomas,8755,TE,12,BUF,16,12,75,77,0,51.7,53.6,63.2,73.4,25.4,6.4,32,2.7,24,3,1,0,0,1,84.6,1,0
2018,Maxx Williams,9488,TE,12,BLT,16,16,100,143,1,70,67.5,81.7,74.6,71.5,8.9,96,6,25,7,0,0,0,1,124.7,4,1
2018,Brandon LaFell,5602,WR,6,OAK,16,12,75,135,2,64.5,65.2,79.4,72.5,65.8,11.3,54,4.5,24,9,0,0,0,1,139.3,0,0
2018,Jordan Wilkins,26618,HB,13,IND,16,16,100,85,0,64,38.9,81.7,30,80.3,5.3,112,7,17,2,0,0,2,1,88.8,0,0
2018,Dalton Schultz,47304,TE,11,DAL,16,12,75,116,0,65.1,59.2,80,72.3,74.9,9.7,68,5.7,17,6,0,0,0,2,94.8,0,0
2018,Cody Latimer,8691,WR,6,NYG,16,11,68.8,190,1,70.2,69.8,79.4,75.3,,17.3,26,2.4,39,6,0,0,0,0,129.7,1,0
2018,Frank Gore,2282,HB,14,MIA,16,12,75,124,1,80.7,74.9,81.1,75.4,53.1,10.3,119,9.9,24,8,0,0,0,6,117.7,1,0
2018,Deontay Burnett,47477,WR,5,NYJ,15,10,66.7,143,0,74,73,58.9,71.1,61.8,14.3,24,2.4,29,8,1,1,0,1,69.6,0,0
2018,Jeff Wilson Jr.,29413,HB,6,SF,15,12,80,98,0,55.1,56.2,61.8,24.9,83.7,8.2,95,7.9,24,5,1,1,0,2,66.1,1,0
2018,Carlos Hyde,8692,HB,14,JAX,15,10,66.7,33,0,52.2,41.4,47.7,62.1,33.1,3.3,58,5.8,9,0,2,0,0,0,70.1,0,0
2018,Darius Jennings,10038,WR,16,TEN,15,11,73.3,101,0,55.5,54.6,60.2,82.1,65.7,9.2,39,3.5,36,2,1,1,0,0,63.5,1,0
2018,C.J. Ham,11347,FB,13,MIN,14,11,78.6,85,0,50.9,52.7,43.5,74.6,84.1,7.7,85,7.7,17,4,1,0,0,5,92,0,0
2018,LeGarrette Blount,5863,HB,16,DET,14,10,71.4,67,0,45.8,30.6,41.1,58.7,80.7,6.7,89,8.9,23,4,2,0,1,3,81.5,0,0
2018,Niles Paul,6307,TE,5,JAX,13,10,76.9,98,0,55.2,56.3,58.9,72.6,27.1,9.8,28,2.8,22,5,2,0,0,0,97.6,0,0
2018,Austin Carr,12215,WR,14,NO,13,9,69.2,97,2,55,55.5,77.3,70.6,61.4,10.8,24,2.7,25,5,0,0,0,0,130.4,0,0
2018,Eric Tomlinson,9786,TE,15,NYJ,13,8,61.5,72,0,49.9,52.3,41.4,72,57.4,9,89,11.1,24,3,2,1,0,4,44.4,4,1
2018,Eli Rogers,9878,WR,3,PIT,13,12,92.3,79,0,61.6,63.3,80,22,,6.6,40,3.3,17,4,0,0,1,1,92,0,0
2018,Justin Hunter,7815,WR,4,PIT,13,3,23.1,21,0,53.1,53.1,42.1,67,,7,3,1,12,2,1,0,0,0,39.6,1,1
2018,Josh Adams,45662,HB,12,PHI,13,7,53.8,58,0,67.3,42.6,32.2,69.7,46.4,8.3,69,9.9,13,3,2,0,0,0,65.5,0,0
2018,Scott Simonson,8954,TE,15,NYG,13,9,69.2,86,1,57.1,62.8,77.3,71.6,44.2,9.6,33,3.7,24,6,0,1,0,0,80.9,4,1
2018,Ed Dickson,5595,TE,10,SEA,13,12,92.3,143,3,62.4,65.7,80.3,72.2,50.5,11.9,79,6.6,42,7,0,0,0,3,152.1,0,0
2018,Richie James Jr.,28991,WR,10,SF,13,9,69.2,130,1,57.8,58.6,58.5,84.7,,14.4,102,11.3,53,4,1,2,0,3,87.5,1,1
2018,Mo Alie-Cox,12078,TE,9,IND,13,7,53.8,133,2,73.3,78.1,35.7,70.1,78,19,48,6.9,34,6,2,1,0,1,97.1,2,0
2018,Jermaine Gresham,5546,TE,13,ARZ,12,9,75,94,0,49.7,52.7,56.7,19.2,79.8,10.4,75,8.3,26,6,1,0,1,2,97.2,5,1
2018,Rashaad Penny,27414,HB,11,SEA,12,9,75,75,0,63.5,45.3,38.7,87.8,70.8,8.3,75,8.3,24,3,2,1,0,1,55.9,0,0
2018,Darren Fells,8549,TE,16,CLV,12,11,91.7,117,3,65,69.5,79.4,71.9,72,10.6,65,5.9,49,6,0,0,0,2,146.9,2,1
2018,Tavon Austin,7789,WR,7,DAL,12,8,66.7,140,2,72.7,72.1,78,80.3,,17.5,38,4.8,64,5,0,1,0,3,111.1,0,0
2018,Will Dissly,30762,TE,4,SEA,12,8,66.7,156,2,72.7,77.2,76.5,70.1,75.2,19.5,96,12,66,5,0,0,0,3,149.3,0,0
2018,Auden Tate,48192,WR,5,CIN,12,4,33.3,35,0,53.5,56.5,41.6,67,,8.8,3,0.8,15,2,1,0,0,0,42.4,1,0
2018,Rod Smith,9996,HB,15,DAL,11,9,81.8,60,0,57.9,59.8,77.3,82.5,60,6.7,62,6.9,14,1,0,0,0,2,89.4,2,1
2018,Jake Butt,11900,TE,3,DEN,11,8,72.7,85,0,67.1,68.3,76.5,70.1,50.6,10.6,42,5.3,22,4,0,2,0,1,55.3,0,0
2018,Derek Carrier,7406,TE,16,OAK,11,7,63.6,67,1,59.1,52.9,76.5,70.1,58.9,9.6,20,2.9,23,3,0,1,0,0,72.9,1,0
2018,MyCole Pruitt,9576,TE,13,TEN,11,9,81.8,102,1,80.6,82.4,77.3,70.6,79.6,11.3,28,3.1,27,6,0,0,0,0,135.6,1,0
2018,Kalen Ballage,45741,HB,8,MIA,11,9,81.8,56,0,57.4,66.3,60.2,82.2,25.3,6.2,73,8.1,31,2,1,1,0,1,50,0,0
2018,Lee Smith,6311,TE,15,OAK,11,10,90.9,73,3,78.4,77.5,78,71.1,72.7,7.3,57,5.7,30,5,0,0,0,0,133.9,3,0
2018,Sony Michel,27589,HB,13,NE,11,7,63.6,50,0,76.1,53.4,52.1,90.9,58.5,7.1,53,7.6,13,3,1,0,0,0,74.1,1,0
2018,Cameron Batson,47669,WR,10,TEN,11,8,72.7,82,0,62.3,64.1,77.3,73.7,,10.3,55,6.9,26,6,0,1,0,1,55.9,2,0
2018,Joshua Perkins,11051,TE,7,PHI,11,5,45.5,67,0,61.6,56.8,29.2,68,75.4,13.4,17,3.4,30,4,2,1,0,0,27.5,0,0
2018,Cameron Meredith,10008,WR,6,NO,10,9,90,114,1,57,56.3,77.3,19.2,,12.7,37,4.1,46,4,0,0,1,0,147.5,0,0
2018,Alfred Morris,7165,HB,10,SF,10,8,80,73,0,60.4,64.5,76.5,54.5,68.1,9.1,63,7.9,16,5,0,1,0,2,57.5,2,0
2018,Brice Butler,7991,WR,8,MIA,10,6,60,60,1,56.9,60.7,75.6,69.5,,10,2,0.3,23,4,0,0,0,1,110.4,3,1
2018,Zach Line,8420,FB,15,NO,10,5,50,14,2,61,33.5,27.5,74.9,55.8,2.8,10,2,5,2,3,0,0,0,95.8,1,0
2018,Erik Swoope,9303,TE,7,IND,10,8,80,87,3,72.1,74.2,76.5,70.1,72.5,10.9,14,1.8,26,5,0,0,0,0,142.5,0,0
2018,Nick O'Leary,9627,TE,12,MIA,10,8,80,86,1,63.2,59.2,76.5,70.1,61.6,10.8,67,8.4,19,6,0,0,0,1,135.8,0,0
2018,Zach Zenner,9761,HB,8,DET,10,7,70,56,0,72.4,45.5,32.6,84.5,68.6,8,66,9.4,30,3,2,0,0,1,83.7,0,0
2018,Corey Grant,9827,HB,5,JAX,10,9,90,67,0,67.9,86.7,77.3,77,73.7,7.4,82,9.1,16,5,0,0,0,4,94.6,0,0
2018,Jake Kumerow,9883,WR,5,GB,10,8,80,103,1,58.9,58.5,76.5,70.1,,12.9,25,3.1,49,4,0,0,0,1,142.9,0,0
2018,Trey Quinn,38276,WR,3,WAS,10,9,90,75,1,57.3,58.7,78,76.4,,8.3,20,2.2,15,5,0,1,0,0,91.7,0,0
2018,Russell Gage,44771,WR,8,ATL,10,6,60,63,0,58.3,58.8,29.8,68.8,,10.5,21,3.5,22,2,2,0,0,0,78.3,2,0
2018,Taquan Mizzell Sr.,45675,HB,8,CHI,10,8,80,78,1,64,77.7,76.5,78.2,33.1,9.8,40,5,26,4,0,0,0,0,132.5,0,0
2018,Dontrell Hilliard,45691,HB,8,CLV,10,9,90,105,0,55.8,72.7,77.3,77.8,80,11.7,96,10.7,24,4,0,0,0,4,110.4,0,0
2018,Rashad Greene Sr.,9572,WR,8,JAX,9,6,66.7,60,0,44.3,45.3,52.5,15,,10,14,2.3,12,2,1,0,2,1,85.4,1,0
2018,Andy Janovich,10810,FB,16,DEN,9,8,88.9,112,1,69.4,71.1,77.6,72.7,30.7,14,65,8.1,32,5,0,0,0,1,155.6,2,0
2018,Blake Bell,9550,TE,10,JAX,9,8,88.9,67,0,56,54.3,76.5,71.1,79.5,8.4,38,4.8,16,3,0,0,0,2,97.7,1,0
2018,Vyncint Smith,66957,WR,6,HST,9,5,55.6,91,1,58.2,57.3,45.8,68,,18.2,4,0.8,35,3,1,1,0,0,88,0,0
2018,Durham Smythe,47257,TE,15,MIA,9,6,66.7,50,0,55.5,59.8,74.6,70.1,67.1,8.3,10,1.7,21,2,0,1,0,0,41.2,0,0
2018,Ronald Jones,34001,HB,8,TB,9,7,77.8,33,0,48.8,41.5,31.8,78.8,70.8,4.7,42,6,15,2,2,0,0,1,81.9,0,0
