year,player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
2018,Allen Robinson II,8696,WR,13,CHI,447,94,21,179,40,28,15.6,18,2,250,1.4,2,10,64.3
2018,Julio Jones,6158,WR,16,ATL,572,166,29,121,21.2,28,23.1,18,2,268,2.21,0,10,64.3
2018,Zay Jones,11792,WR,16,BUF,545,99,18.2,263,48.3,39,14.8,25,2,316,1.2,4,7.4,64.1
2018,Antonio Gates,1609,TE,16,LAC,249,44,17.7,157,63.1,22,14,14,0,149,0.95,2,0,63.6
2018,Brandon Powell,48036,WR,5,DET,66,17,25.8,44,66.7,11,25,7,0,66,1.5,0,0,63.6
2018,O.J. Howard,11774,TE,10,TB,252,47,18.7,138,54.8,27,19.6,17,2,320,2.32,4,10.5,63
2018,Nick Boyle,9604,TE,16,BLT,169,31,18.3,46,27.2,8,17.4,5,2,50,1.09,0,28.6,62.5
2018,Dallas Goedert,47272,TE,16,PHI,232,43,18.5,70,30.2,8,11.4,5,1,32,0.46,0,16.7,62.5
2018,Isaiah McKenzie,11927,WR,8,BUF,144,29,20.1,111,77.1,24,21.6,15,1,155,1.4,0,6.3,62.5
2018,Greg Olsen,3647,TE,9,CAR,246,39,15.9,142,57.7,16,11.3,10,0,103,0.73,1,0,62.5
2018,Anthony Miller,48160,WR,14,CHI,361,54,15,248,68.7,42,16.9,26,2,350,1.41,5,7.1,61.9
2018,Ian Thomas,42130,TE,12,CAR,315,47,14.9,181,57.5,21,11.6,13,4,112,0.62,0,23.5,61.9
2018,Doug Baldwin,6615,WR,13,SEA,351,73,20.8,229,65.2,44,19.2,27,0,285,1.24,4,0,61.4
2018,Keith Kirkwood,48017,WR,8,NO,131,21,16,92,70.2,18,19.6,11,1,193,2.1,2,8.3,61.1
2018,Quincy Enunwa,8843,WR,11,NYJ,321,62,19.3,156,48.6,33,21.2,20,5,273,1.75,1,20,60.6
2018,Laquon Treadwell,10657,WR,15,MIN,368,47,12.8,78,21.2,10,12.8,6,2,40,0.51,0,25,60
2018,Tyrell Williams,10154,WR,16,LAC,462,63,13.6,188,40.7,25,13.3,15,0,188,1,0,0,60
2018,Ted Ginn Jr.,3625,WR,5,NO,141,29,20.6,53,37.6,5,9.4,3,0,42,0.79,1,0,60
2018,Jordan Leggett,11905,TE,15,NYJ,139,22,15.8,56,40.3,10,17.9,6,0,56,1,0,0,60
2018,George Kittle,11901,TE,16,SF,489,128,26.2,164,33.5,40,24.4,24,2,321,1.96,2,7.7,60
2018,Trent Taylor,11932,WR,14,SF,241,38,15.8,173,71.8,30,17.3,18,2,131,0.76,1,10,60
2018,Keelan Cole,51593,WR,16,JAX,473,64,13.5,97,20.5,15,15.5,9,3,90,0.93,0,25,60
2018,Cody Core,10833,WR,14,CIN,197,28,14.2,28,14.2,5,17.9,3,0,26,0.93,0,0,60
2018,Eric Ebron,8645,TE,16,IND,452,108,23.9,267,59.1,69,25.8,40,4,407,1.52,7,9.1,58
2018,Devin Funchess,9474,WR,14,CAR,406,77,19,83,20.4,19,22.9,11,0,129,1.55,0,0,57.9
2018,Jesse James,9593,TE,16,PIT,285,39,13.7,66,23.2,7,10.6,4,1,74,1.12,0,20,57.1
2018,Josh Gordon,7618,WR,12,NE,379,67,17.7,38,10,7,18.4,4,1,75,1.97,0,20,57.1
2018,Austin Carr,12215,WR,14,NO,153,13,8.5,84,54.9,7,8.3,4,0,42,0.5,0,0,57.1
2018,Ezekiel Elliott,10638,HB,15,DAL,412,91,22.1,37,9,7,18.9,4,1,51,1.38,0,20,57.1
2018,Austin Seferian-Jenkins,8673,TE,5,JAX,118,17,14.4,27,22.9,7,25.9,4,1,36,1.33,1,20,57.1
2018,Tim Patrick,12087,WR,16,DEN,245,40,16.3,76,31,7,9.2,4,0,26,0.34,0,0,57.1
2018,DeSean Jackson,4363,WR,12,TB,341,72,21.1,55,16.1,7,12.7,4,0,101,1.84,1,0,57.1
2018,Jonnu Smith,11855,TE,13,TEN,252,29,11.5,58,23,7,12.1,4,1,31,0.53,1,20,57.1
2018,James Conner,11860,HB,13,PIT,380,67,17.6,44,11.6,7,15.9,4,0,31,0.7,0,0,57.1
2018,Jakeem Grant,10820,WR,10,MIA,164,31,18.9,33,20.1,7,21.2,4,0,49,1.48,1,0,57.1
2018,Courtland Sutton,48164,WR,16,DEN,532,79,14.8,87,16.4,16,18.4,9,1,118,1.36,2,10,56.3
2018,Jarvis Landry,8698,WR,16,CLV,596,137,23,418,70.1,84,20.1,47,5,545,1.3,3,9.6,56
2018,Equanimeous St. Brown,47967,WR,11,GB,251,34,13.5,68,27.1,9,13.2,5,0,97,1.43,0,0,55.6
2018,Vernon Davis,2951,TE,14,WAS,197,35,17.8,59,29.9,9,15.3,5,0,91,1.54,1,0,55.6
2018,Kenny Golladay,11851,WR,15,DET,568,115,20.2,171,30.1,27,15.8,15,0,290,1.7,1,0,55.6
2018,Charles Clay,6326,TE,13,BUF,239,32,13.4,123,51.5,18,14.6,10,2,100,0.81,0,16.7,55.6
2018,Ricky Seals-Jones,12020,TE,15,ARZ,366,66,18,185,50.5,31,16.8,17,1,164,0.89,1,5.6,54.8
2018,Pierre Garcon,4519,WR,8,SF,226,41,18.1,53,23.5,11,20.8,6,0,53,1,1,0,54.5
2018,John Brown,8726,WR,16,BLT,479,91,19,116,24.2,22,19,12,2,220,1.9,2,14.3,54.5
2018,James O'Shaughnessy,9606,TE,14,JAX,279,35,12.5,91,32.6,11,12.1,6,0,66,0.73,0,0,54.5
2018,Josh Bellamy,7472,WR,15,CHI,152,25,16.4,73,48,13,17.8,7,0,57,0.78,1,0,53.8
2018,Mike Evans,8642,WR,16,TB,638,135,21.2,111,17.4,17,15.3,9,1,137,1.23,0,10,52.9
2018,Jermaine Kearse,7428,WR,14,NYJ,386,72,18.7,299,77.5,51,17.1,27,2,264,0.88,1,6.9,52.9
2018,T.Y. Hilton,7092,WR,14,IND,500,116,23.2,140,28,37,26.4,19,1,369,2.64,1,5,51.4
2018,Kenyan Drake,10707,HB,16,MIA,300,66,22,19,6.3,2,10.5,1,0,9,0.47,0,0,50
2018,Jalen Richard,11395,HB,16,OAK,269,77,28.6,11,4.1,2,18.2,1,0,16,1.45,0,0,50
2018,David Grinnage,11148,TE,3,JAX,45,8,17.8,15,33.3,2,13.3,1,0,7,0.47,0,0,50
2018,Peyton Barber,10927,HB,16,TB,270,27,10,4,1.5,2,50,1,0,7,1.75,0,0,50
2018,Adam Shaheen,11800,TE,6,CHI,54,6,11.1,15,27.8,2,13.3,1,0,3,0.2,0,0,50
2018,C.J. Ham,11347,FB,13,MIN,59,14,23.7,7,11.9,2,28.6,1,0,5,0.71,0,0,50
2018,Josh Doctson,10656,WR,15,WAS,512,75,14.6,104,20.3,14,13.5,7,0,115,1.11,0,0,50
2018,Roosevelt Nix,10269,FB,13,PIT,22,5,22.7,4,18.2,2,50,1,0,11,2.75,0,0,50
2018,Chris Manhertz,10211,TE,15,CAR,54,5,9.3,11,20.4,2,18.2,1,0,2,0.18,0,0,50
2018,Ty Montgomery,9527,HB,13,BLT,153,36,23.5,14,9.2,4,28.6,2,0,6,0.43,0,0,50
2018,Jeff Heuerman,9525,TE,11,DEN,246,43,17.5,75,30.5,8,10.7,4,1,27,0.36,0,20,50
2018,Phillip Dorsett,9462,WR,16,NE,228,43,18.9,44,19.3,4,9.1,2,0,16,0.36,0,0,50
2018,Bobo Wilson,12067,WR,5,TB,44,5,11.4,17,38.6,2,11.8,1,0,3,0.18,0,0,50
2018,Mo Alie-Cox,12078,TE,9,IND,54,13,24.1,12,22.2,2,16.7,1,1,7,0.58,0,50,50
2018,Allen Hurns,8931,WR,16,DAL,251,33,13.1,41,16.3,4,9.8,2,0,29,0.71,0,0,50
2018,Gehrig Dieter,12163,WR,4,KC,15,3,20,8,53.3,2,25,1,1,22,2.75,0,50,50
2018,Bennie Fowler,8914,WR,10,NYG,244,25,10.2,60,24.6,6,10,3,1,41,0.68,0,25,50
2018,Ryan Grant,8777,WR,14,IND,396,52,13.1,47,11.9,6,12.8,3,0,29,0.62,0,0,50
2018,Martavis Bryant,8753,WR,8,OAK,145,26,17.9,18,12.4,2,11.1,1,0,47,2.61,0,0,50
2018,Devonta Freeman,8738,HB,2,ATL,36,7,19.4,7,19.4,4,57.1,2,1,9,1.29,0,33.3,50
2018,Kelvin Benjamin,8663,WR,15,KC,331,64,19.3,29,8.8,4,13.8,2,0,50,1.72,0,0,50
2018,Darren Fells,8549,TE,16,CLV,95,12,12.6,6,6.3,2,33.3,1,0,8,1.33,0,0,50
2018,Russell Shepard,8254,WR,10,NYG,133,18,13.5,41,30.8,6,14.6,3,0,66,1.61,2,0,50
2018,Richie James Jr.,28991,WR,10,SF,120,13,10.8,54,45,6,11.1,3,1,81,1.5,1,25,50
2018,Josh Hill,8200,TE,16,NO,198,23,11.6,48,24.2,2,4.2,1,1,20,0.42,0,50,50
2018,Levine Toilolo,7915,TE,16,DET,180,24,13.3,24,13.3,2,8.3,1,0,19,0.79,0,0,50
2018,Mike Gesicki,47153,TE,16,MIA,218,31,14.2,60,27.5,6,10,3,0,20,0.33,0,0,50
2018,Virgil Green,6356,TE,16,LAC,235,27,11.5,58,24.7,2,3.4,1,1,3,0.05,0,50,50
2018,Jeremy Kerley,6305,WR,1,BUF,30,4,13.3,25,83.3,4,16,2,0,7,0.28,0,0,50
2018,Bilal Powell,6278,HB,7,NYJ,98,17,17.3,2,2,2,100,1,0,2,1,0,0,50
2018,Lance Kendricks,6199,TE,16,GB,149,24,16.1,39,26.2,4,10.3,2,1,9,0.23,0,33.3,50
2018,Andre Roberts,5612,WR,13,NYJ,120,18,15,41,34.2,6,14.6,3,0,31,0.76,0,0,50
2018,Ray-Ray McCloud III,47895,WR,10,BUF,74,6,8.1,58,78.4,2,3.4,1,1,16,0.28,0,50,50
2018,LeSean McCoy,4976,HB,13,BUF,225,41,18.2,15,6.7,4,26.7,2,2,3,0.2,0,50,50
2018,Vyncint Smith,66957,WR,6,HST,120,9,7.5,45,37.5,2,4.4,1,1,28,0.62,0,50,50
2018,Antonio Callaway,48101,WR,16,CLV,490,78,15.9,64,13.1,10,15.6,5,1,67,1.05,1,16.7,50
2018,Brandon Zylstra,66438,WR,7,MIN,9,2,22.2,8,88.9,2,25,1,0,23,2.88,0,0,50
2018,Trenton Cannon,66446,HB,11,NYJ,101,26,25.7,10,9.9,2,20,1,1,10,1,0,50,50
2018,Frank Gore,2282,HB,14,MIA,128,16,12.5,8,6.3,2,25,1,0,18,2.25,0,0,50
2018,Cameron Brate,9207,TE,16,TB,368,48,13,211,57.3,23,10.9,11,2,119,0.56,2,15.4,47.8
2018,Tre'Quan Smith,48228,WR,15,NO,319,43,13.5,95,29.8,15,15.8,7,0,72,0.76,2,0,46.7
2018,Michael Crabtree,4933,WR,16,BLT,500,98,19.6,66,13.2,15,22.7,7,3,75,1.14,0,30,46.7
2018,Curtis Samuel,11795,WR,13,CAR,298,62,20.8,77,25.8,11,14.3,5,2,91,1.18,0,28.6,45.5
2018,Tajae Sharpe,10774,WR,16,TEN,328,46,14,163,49.7,23,14.1,10,0,75,0.46,1,0,43.5
2018,Deonte Thompson,7513,WR,13,BUF,135,30,22.2,35,25.9,7,20,3,0,12,0.34,0,0,42.9
2018,Dan Arnold,51842,TE,10,NO,88,19,21.6,46,52.3,7,15.2,3,0,73,1.59,1,0,42.9
2018,Andy Jones,11123,WR,8,DET,130,22,16.9,37,28.5,7,18.9,3,0,22,0.59,1,0,42.9
2018,Alshon Jeffery,7048,WR,13,PHI,484,90,18.6,88,18.2,12,13.6,5,1,112,1.27,0,16.7,41.7
2018,Marquise Goodwin,7859,WR,11,SF,249,41,16.5,56,22.5,10,17.9,4,0,53,0.95,0,0,40
2018,Torrey Smith,6210,WR,11,CAR,207,28,13.5,57,27.5,5,8.8,2,0,12,0.21,0,0,40
2018,John Ross,11764,WR,13,CIN,368,55,14.9,47,12.8,11,23.4,4,3,31,0.66,0,42.9,36.4
2018,Damion Ratley,48182,WR,5,CLV,120,20,16.7,43,35.8,3,7,1,1,21,0.49,0,50,33.3
2018,Rex Burkhead,7971,HB,8,NE,71,19,26.8,9,12.7,3,33.3,1,0,18,2,1,0,33.3
2018,Delanie Walker,3120,TE,1,TEN,26,7,26.9,9,34.6,3,33.3,1,0,15,1.67,0,0,33.3
2018,Robert Foster,48230,WR,13,BUF,263,44,16.7,35,13.3,6,17.1,2,0,50,1.43,0,0,33.3
2018,Darren Sproles,2347,HB,6,PHI,94,22,23.4,4,4.3,3,75,1,0,8,2,0,0,33.3
2018,Marvin Jones Jr.,7158,WR,9,DET,344,59,17.2,59,17.2,9,15.3,3,0,55,0.93,1,0,33.3
2018,D.J. Chark Jr.,47702,WR,11,JAX,193,31,16.1,26,13.5,3,11.5,1,1,6,0.23,0,50,33.3
2018,Scott Simonson,8954,TE,13,NYG,95,13,13.7,14,14.7,3,21.4,1,0,24,1.71,0,0,33.3
2018,Marcell Ateman,23670,WR,7,OAK,222,30,13.5,37,16.7,7,18.9,2,0,28,0.76,0,0,28.6
2018,Aldrick Robinson,6330,WR,14,MIN,175,32,18.3,47,26.9,4,8.5,1,1,8,0.17,0,50,25
2018,DeVante Parker,9447,WR,11,MIA,226,43,19,44,19.5,5,11.4,1,1,9,0.2,0,50,20
2018,Carlos Hyde,8692,HB,14,JAX,149,15,10.1,3,2,1,33.3,0,0,0,0,0,,0
2018,Royce Freeman,45747,HB,14,DEN,119,19,16,6,5,1,16.7,0,0,0,0,0,,0
2018,Taysom Hill,12112,QB,14,NO,34,7,20.6,10,29.4,1,10,0,0,0,0,0,,0
2018,Leonte Carroo,10720,WR,3,MIA,25,4,16,6,24,1,16.7,0,0,0,0,0,,0
2018,Demetrius Harris,8524,TE,15,KC,165,25,15.2,28,17,1,3.6,0,0,0,0,0,,0
2018,Zach Line,8420,FB,14,NO,65,10,15.4,4,6.2,1,25,0,0,0,0,0,,0
2018,Gerald Everett,11799,TE,16,LA,247,48,19.4,31,12.6,2,6.5,0,0,0,0,0,,0
2018,Pharoh Cooper,10751,WR,2,ARZ,3,1,33.3,2,66.7,1,50,0,0,0,0,0,,0
2018,Chris Lacy,29726,WR,1,DET,12,1,8.3,3,25,1,33.3,0,0,0,0,0,,0
2018,Kerryon Johnson,34455,HB,10,DET,169,37,21.9,4,2.4,1,25,0,0,0,0,0,,0
2018,T.J. Yeldon,9469,HB,14,JAX,310,70,22.6,5,1.6,1,20,0,1,0,0,0,100,0
2018,Justin Hunter,7815,WR,4,PIT,83,13,15.7,12,14.5,3,25,0,0,0,0,0,,0
2018,Jeremy Sprinkle,11909,TE,16,WAS,111,8,7.2,21,18.9,1,4.8,0,0,0,0,0,,0
2018,Tyler Conklin,47124,TE,15,MIN,48,7,14.6,12,25,1,8.3,0,1,0,0,0,100,0
2018,Josh Malone,11883,WR,8,CIN,44,4,9.1,7,15.9,1,14.3,0,1,0,0,0,100,0
2018,Eric Tomlinson,9786,TE,14,NYJ,94,13,13.8,21,22.3,2,9.5,0,1,0,0,0,100,0
2018,Dalton Schultz,47304,TE,11,DAL,115,16,13.9,29,25.2,3,10.3,0,0,0,0,0,,0
2018,River Cracraft,47417,WR,6,DEN,19,2,10.5,11,57.9,1,9.1,0,0,0,0,0,,0
2018,Matt Lengel,9884,TE,9,CIN,33,7,21.2,4,12.1,2,50,0,0,0,0,0,,0
2018,Nick Chubb,45783,HB,14,CLV,142,28,19.7,5,3.5,1,20,0,0,0,0,0,,0
2018,Hakeem Valles,10960,TE,3,DET,25,3,12,12,48,1,8.3,0,0,0,0,0,,0
2018,Joe Webb III,5722,WR,2,HST,21,3,14.3,15,71.4,1,6.7,0,0,0,0,0,,0
2018,Mike Wallace,5007,WR,2,PHI,38,3,7.9,9,23.7,1,11.1,0,0,0,0,0,,0
2018,Damiere Byrd,9964,WR,6,CAR,20,2,10,5,25,1,20,0,0,0,0,0,,0
2018,Jourdan Lewis,11846,CB,4,DAL,4,1,25,4,100,1,25,0,0,0,0,0,,0
2018,Riley McCarron,48033,WR,1,NE,9,1,11.1,9,100,1,11.1,0,0,0,0,0,,0
2018,Ben Braunecker,11335,TE,13,CHI,37,5,13.5,11,29.7,1,9.1,0,0,0,0,0,,0
2018,Isaiah Ford,11991,WR,1,MIA,7,1,14.3,7,100,1,14.3,0,0,0,0,0,,0
