year,player,player_id,position,player_game_count,team_name,attempts,receptions,total_attempts,yco_attempt,rush_tackles_avoided,rec_tackles_avoided,elusive
2015,Craig Stevens,4399,TE,16,TEN,0,12,12,,0,0,0
2015,Joe Flacco,4332,QB,10,BLT,12,0,12,0.33,0,0,0
2015,Brandon Myers,5126,TE,11,TB,0,12,12,,0,1,8.3
2015,Nick Foles,7089,QB,11,SL,12,0,12,0.5,0,0,0
2015,Darrel Young,5438,FB,15,WAS,6,6,12,1.33,1,1,22.2
2015,Virgil Green,6356,TE,16,DEN,0,12,12,,0,3,25
2015,Brice Butler,7991,WR,7,DAL,0,12,12,,0,1,8.3
2015,J.J. Nelson,9592,WR,11,ARZ,1,11,12,0,0,1,0
2015,Reggie Bush,2947,HB,5,SF,8,4,12,2.5,2,0,41.7
2015,Ben Roethlisberger,1732,QB,12,PIT,11,0,11,2.55,0,0,0
2015,Andre Roberts,5612,WR,9,WAS,0,11,11,,0,1,9.1
2015,Donteea Dye Jr.,10074,WR,9,TB,0,11,11,,0,5,45.5
2015,Cameron Meredith,10008,WR,10,CHI,0,11,11,,0,2,18.2
2015,Rhett Ellison,7128,TE,15,MIN,0,11,11,,0,2,18.2
2015,Jaron Brown,8128,WR,16,ARZ,0,11,11,,0,1,9.1
2015,Tyler Kroft,9518,TE,16,CIN,0,11,11,,0,1,9.1
2015,Andre Caldwell,4411,WR,14,DEN,1,10,11,0,0,0,0
2015,Justin Perillo,9248,TE,9,GB,0,11,11,,0,0,0
2015,Brian Hoyer,5277,QB,11,HST,11,0,11,0,0,0,0
2015,T.J. Jones,8824,WR,9,DET,1,10,11,0,0,1,0
2015,Matt Hasselbeck,408,QB,8,IND,10,0,10,0.2,0,0,0
2015,Jeremy Ross,6476,WR,6,OAK,1,9,10,4,1,2,120
2015,MyCole Pruitt,9576,TE,16,MIN,0,10,10,,0,3,30
2015,Brian Quick,7037,WR,13,SL,0,10,10,,0,0,0
2015,Louis Murphy Jr.,5048,WR,6,TB,0,10,10,,0,1,10
2015,Zurlon Tipton,9164,HB,6,IND,5,5,10,1,0,2,20
2015,Michael Burton,9601,FB,16,DET,4,6,10,0.25,0,1,2.5
2015,Johnny Manziel,8657,QB,9,CLV,10,0,10,8,5,0,400
2015,John Phillips,5132,TE,15,SD,0,10,10,,0,0,0
2015,Brock Osweiler,7059,QB,8,DEN,9,0,9,6,2,0,133.3
2015,Bernard Pierce,7085,HB,5,JAX,6,3,9,2,0,1,22.2
2015,James Hanna,7175,TE,14,DAL,0,9,9,,0,0,0
2015,Austin Johnson,8438,FB,9,NO,4,5,9,1,0,0,0
2015,Brenton Bersin,7516,WR,8,CAR,0,9,9,,0,1,11.1
2015,John Crockett,9922,HB,2,GB,9,0,9,1.67,2,0,37
2015,Luke Stocker,6256,TE,14,TB,0,9,9,,0,0,0
2015,Jared Abbrederis,8811,WR,9,GB,0,9,9,,0,0,0
2015,Charles Johnson,7998,WR,10,MIN,0,9,9,,0,1,11.1
2015,Michael Vick,773,QB,5,PIT,9,0,9,2.67,1,0,29.6
2015,Case Keenum,7323,QB,6,SL,9,0,9,1.78,0,0,0
2015,Derrick Coleman,7377,FB,13,SEA,8,1,9,1.63,0,0,0
2015,Blaine Gabbert,6162,QB,8,SF,9,0,9,8.44,2,0,187.7
2015,Tim Wright,8392,TE,9,DET,0,9,9,,0,0,0
2015,Devin Smith,9470,WR,10,NYJ,0,9,9,,0,0,0
2015,Philip Rivers,1725,QB,16,SD,8,0,8,3.13,1,0,39.1
2015,Gavin Escobar,7828,TE,14,DAL,0,8,8,,0,0,0
2015,Bobby Rainey Jr.,7511,HB,10,TB,5,3,8,1.8,2,2,90
2015,Andrew Luck,7007,QB,7,IND,8,0,8,14,5,0,875
2015,B.J. Daniels,8020,WR,7,HST,6,2,8,1.17,0,0,0
2015,Rashad Ross,8061,WR,13,WAS,0,8,8,,0,1,12.5
2015,Cody Latimer,8691,WR,13,DEN,2,6,8,1,0,1,12.5
2015,Ryan Hewitt,9107,TE,15,CIN,0,8,8,,0,2,25
2015,Chase Coffman,5021,TE,2,SEA,0,8,8,,0,0,0
2015,Jerome Cunningham,9400,TE,9,NYG,0,8,8,,0,0,0
2015,Tarvaris Jackson,3009,QB,4,SEA,8,0,8,0,0,0,0
2015,Jesse James,9593,TE,8,PIT,0,8,8,,0,2,25
2015,Corey Grant,9827,HB,6,JAX,6,2,8,-0.33,1,0,-4.2
2015,Josh McCown,1085,QB,8,CLV,8,0,8,2.75,0,0,0
2015,Brandon Pettigrew,4943,TE,8,DET,0,7,7,,0,2,28.6
2015,Marlon Moore,5887,WR,11,CLV,0,7,7,,0,2,28.6
2015,Demetrius Harris,8524,TE,16,KC,0,7,7,,0,1,14.3
2015,Hakeem Nicks,4952,WR,6,NYG,0,7,7,,0,0,0
2015,Devin Street,8781,WR,15,DAL,0,7,7,,0,0,0
2015,Zach Mettenberger,8813,QB,7,TEN,7,0,7,0,0,0,0
2015,Levine Toilolo,7915,TE,16,ATL,0,7,7,,0,1,14.3
2015,Myles White,8243,WR,12,NYG,0,7,7,,0,0,0
2015,Brandon Weeden,7028,QB,6,HST,7,0,7,5.29,0,0,0
2015,Michael Campanaro,8852,WR,4,BLT,2,5,7,9,3,2,642.9
2015,Derek Anderson,2430,QB,3,CAR,7,0,7,0,0,0,0
2015,Daniel Fells,3309,TE,2,NYG,0,6,6,,0,1,16.7
2015,James O'Shaughnessy,9606,TE,7,KC,0,6,6,,0,4,66.7
2015,Tommy Bohanon,7997,FB,16,NYJ,2,4,6,0.5,0,0,0
2015,Jim Dray,5756,TE,16,CLV,0,6,6,,0,0,0
2015,A.J. McCarron,8799,QB,7,CIN,6,0,6,1,1,0,16.7
2015,Daniel Brown,10144,WR,6,BLT,0,6,6,,0,0,0
2015,Peyton Manning,327,QB,10,DEN,6,0,6,0,0,0,0
2015,Will Johnson,7639,FB,15,PIT,4,2,6,0.5,0,0,0
2015,Jay Prosch,8845,FB,16,HST,6,0,6,2.83,1,0,47.2
2015,Chris Owusu,7276,WR,3,NYJ,0,6,6,,0,0,0
2015,Jerome Simpson,4360,WR,6,SF,0,5,5,,0,0,0
2015,Anthony Sherman,6288,FB,16,KC,1,4,5,0,0,0,0
2015,T.J. Yates,6304,QB,4,HST,5,0,5,0.4,0,0,0
2015,Landry Jones,7897,QB,7,PIT,5,0,5,0,0,0,0
2015,Malcolm Brown,9902,HB,1,SL,4,1,5,2.75,1,0,55
2015,Cory Harkey,7306,FB,16,SL,0,5,5,,0,0,0
2015,Jimmy Garoppolo,8697,QB,5,NE,5,0,5,0,0,0,0
2015,Preston Parker,5950,WR,2,NYG,0,5,5,,0,0,0
2015,Jeff Cumberland,5861,TE,14,NYJ,0,5,5,,0,0,0
2015,Josh Freeman,4940,QB,1,IND,5,0,5,2,0,0,0
2015,Will Tukuafu,7764,FB,14,SEA,4,1,5,-0.5,0,0,0
2015,Jake Stoneburner,8353,TE,11,MIA,0,5,5,,0,1,20
2015,Dwayne Bowe,3639,WR,7,CLV,0,5,5,,0,1,20
2015,Cordarrelle Patterson,7810,WR,9,MIN,2,2,4,3,1,0,75
2015,T.J. Graham,7071,WR,4,NO,0,4,4,,0,0,0
2015,Corey Fuller,7953,WR,12,DET,0,4,4,,0,0,0
2015,Troy Niklas,8687,TE,16,ARZ,0,4,4,,0,0,0
2015,Mark Sanchez,4928,QB,4,PHI,4,0,4,3,1,0,75
2015,Alonzo Harris,9926,HB,3,GB,4,0,4,1.5,0,0,0
2015,Shaun Hill,1255,QB,3,MIN,4,0,4,0,0,0,0
2015,Malcolm Johnson,9628,FB,12,CLV,0,4,4,,0,0,0
2015,Garrett Graham,5642,TE,8,HST,0,4,4,,0,0,0
2015,George Winn,8123,HB,2,DET,4,0,4,1.5,0,0,0
2015,Rob Housler,6221,TE,9,CHI,0,4,4,,0,0,0
2015,Jordan Todman,6335,HB,5,PIT,4,0,4,4,1,0,100
2015,Ricardo Lockette,6622,WR,8,SEA,0,4,4,,0,0,0
2015,Andrew Quarless,5677,TE,5,GB,0,4,4,,0,1,25
2015,Trey Burton,9185,TE,7,PHI,0,3,3,,0,1,33.3
2015,Chandler Worthy,10028,WR,3,HST,0,3,3,,0,1,33.3
2015,Phillip Supernaw,7324,TE,13,TEN,0,3,3,,0,0,0
2015,Terrence Magee,9864,HB,1,BLT,2,1,3,1.5,0,0,0
2015,Matt LaCosse,9840,TE,2,NYG,0,3,3,,0,0,0
2015,Kellen Davis,4472,TE,16,NYJ,0,3,3,,0,0,0
2015,Tyson Alualu,5535,DI,8,JAX,1,2,3,0,0,0,0
2015,Cierre Wood,8343,HB,2,BUF,2,1,3,0.5,0,0,0
2015,Colt McCoy,5609,QB,2,WAS,3,0,3,0,0,0,0
2015,Matt Moore,4018,QB,1,MIA,3,0,3,0,0,0,0
2015,Russell Shepard,8254,WR,13,TB,0,3,3,,0,0,0
2015,Tre McBride,9678,WR,5,TEN,1,2,3,4,2,0,266.7
2015,Jimmy Clausen,5573,QB,4,BLT,3,0,3,4.67,0,0,0
2015,Kevin Smith,9065,WR,7,SEA,0,3,3,,0,0,0
2015,Scott Tolzien,6749,QB,3,GB,3,0,3,0,0,0,0
2015,Greg Salas,6264,WR,2,BUF,0,3,3,,0,0,0
2015,Michael Williams,7993,TE,15,NE,0,3,3,,0,0,0
2015,Matt Cassel,2447,QB,9,DAL,3,0,3,9.67,0,0,0
2015,Jorvorskie Lane,7002,FB,16,TB,1,2,3,0,0,0,0
2015,David Johnson,5165,TE,16,SD,2,1,3,1.5,0,0,0
2015,Austin Davis,7305,QB,3,CLV,3,0,3,1,0,0,0
2015,Tony Moeaki,5617,TE,9,ATL,0,3,3,,0,1,33.3
2015,Rod Smith,9996,HB,5,DAL,2,1,3,1.5,1,0,50
2015,Kellen Moore,7466,QB,3,DAL,2,0,2,0,0,0,0
2015,Jonathan Krause,9017,WR,2,PHI,0,2,2,,0,1,50
2015,Tyrell Williams,10154,WR,3,SD,0,2,2,,0,0,0
2015,Andrew Turzilli,10112,WR,3,TEN,0,2,2,,0,0,0
2015,Marquise Goodwin,7859,WR,2,BUF,0,2,2,,0,0,0
2015,Brandon Tate,5006,WR,3,CIN,0,2,2,,0,0,0
2015,Darren Waller,9637,WR,4,BLT,0,2,2,,0,2,100
2015,Charlie Whitehurst,3026,QB,4,IND,2,0,2,0.5,0,0,0
2015,Tyler Varga,9712,HB,3,IND,1,1,2,0,0,2,0
2015,Jeff Janis,8870,WR,13,GB,0,2,2,,0,0,0
2015,Kasen Williams,10195,WR,2,SEA,1,1,2,2,0,0,0
2015,Deonte Thompson,7513,WR,5,CHI,0,2,2,,0,0,0
2015,Jerome Felton,4460,FB,16,BUF,1,1,2,0,0,0,0
2015,Geremy Davis,9619,WR,5,NYG,0,2,2,,0,0,0
2015,Patrick Lewis,8452,C,9,SEA,2,0,2,0,0,0,0
2015,Matt Schaub,1811,QB,2,BLT,2,0,2,0.5,0,0,0
2015,Roosevelt Nix,10269,FB,15,PIT,0,2,2,,0,0,0
2015,Ryan Mallett,6226,QB,8,BLT,2,0,2,0,0,0,0
2015,Eric Weems,4097,WR,9,ATL,1,1,2,0,0,0,0
2015,Terrelle Pryor Sr.,6944,WR,3,CLV,1,1,2,4,1,0,200
2015,Chase Daniel,5214,QB,2,KC,2,0,2,0,0,0,0
2015,Matt Spaeth,3693,TE,13,PIT,0,2,2,,0,0,0
2015,DeAndrew White,9697,WR,4,SF,0,2,2,,0,0,0
2015,Trey Williams,9717,HB,1,IND,2,0,2,1.5,0,0,0
2015,Tony Romo,1693,QB,4,DAL,2,0,2,1.5,0,0,0
2015,Isaiah Pead,7053,HB,1,PIT,2,0,2,0.5,0,0,0
2015,Anthony Levine,6013,S,1,BLT,1,0,1,0,0,0,0
2015,Tyler Clutts,6124,FB,16,DAL,0,1,1,,0,0,0
2015,Marcus Easley,5631,WR,5,BUF,0,1,1,,0,0,0
2015,Wesley Johnson,8808,C,4,NYJ,0,1,1,,0,0,0
2015,Vincent Brown,6234,WR,1,SD,0,1,1,,0,0,0
2015,Mike Iupati,5542,G,13,ARZ,0,1,1,,0,0,0
2015,Paul Richardson Jr.,8680,WR,1,SEA,0,1,1,,0,0,0
2015,Nic Jacobs,8946,TE,11,JAX,0,1,1,,0,0,0
2015,Scott Simonson,8954,TE,6,CAR,0,1,1,,0,1,100
2015,Marcus Thigpen,5488,WR,5,BUF,1,0,1,1,0,0,0
2015,Antone Smith,5440,HB,2,CHI,1,0,1,5,0,0,0
2015,Kendall Hunter,6267,HB,1,NO,1,0,1,0,0,0,0
2015,Tony Washington,9018,WR,3,JAX,1,0,1,12,1,0,1200
2015,Asante Cleveland,9066,TE,3,SD,0,1,1,,0,0,0
2015,Pat McAfee,5146,P,1,IND,1,0,1,0,0,0,0
2015,Jason Kelce,6343,C,16,PHI,1,0,1,0,0,0,0
2015,Brittan Golden,7481,WR,7,ARZ,0,1,1,,0,0,0
2015,Glenn Winston,9375,HB,2,CLV,1,0,1,-7,0,0,0
2015,Joe Reitz,4789,T,16,IND,1,0,1,0,0,0,0
2015,Ereck Flowers,9442,T,15,NYG,0,1,1,,0,0,0
2015,Matthew Mulligan,4701,TE,12,BUF,0,1,1,,0,1,100
2015,Cody Davis,8458,S,4,SL,0,1,1,,0,0,0
2015,Jake Fisher,9486,T,14,CIN,0,1,1,,0,0,0
2015,MarQueis Gray,8286,TE,4,BUF,0,1,1,,0,1,100
2015,Donald Penn,3459,T,16,OAK,0,1,1,,0,0,0
2015,Sammie Coates,9520,WR,3,PIT,0,1,1,,0,0,0
2015,Brian Leonhardt,8083,TE,4,SF,0,1,1,,0,0,0
2015,Kellen Clemens,2994,QB,2,SD,1,0,1,0,0,0,0
2015,Sean Renfree,8032,QB,2,ATL,1,0,1,0,0,0,0
2015,Jordan Poyer,8000,S,1,CLV,1,0,1,10,1,0,1000
2015,Dontari Poe,7017,DI,1,KC,1,0,1,0,0,0,0
2015,C.J. Uzomah,9590,TE,5,CIN,0,1,1,,0,1,100
2015,Nick O'Leary,9627,TE,4,BUF,0,1,1,,0,1,100
2015,Aaron Ripkowski,9639,FB,8,GB,0,1,1,,0,1,100
2015,Marcus Murphy,9663,HB,1,NO,1,0,1,0,0,0,0
2015,Mario Alford,9671,WR,1,CIN,0,1,1,,0,0,0
2015,Geoff Swaim,9679,TE,4,DAL,0,1,1,,0,0,0
2015,Trevor Siemian,9683,QB,1,DEN,1,0,1,0,0,0,0
2015,Brian Parker,10135,TE,9,KC,0,1,1,,0,0,0
2015,Tyler Murphy,9912,WR,1,PIT,0,1,1,,0,0,0
2015,Christopher Harper,9950,WR,5,NE,0,1,1,,0,0,0
2015,Kendall Lamm,10017,T,15,HST,0,1,1,,0,0,0
2015,Khari Lee,10018,TE,16,CHI,0,1,1,,0,0,0
2015,E.J. Bibbs,10034,TE,7,CLV,0,1,1,,0,0,0
2015,Ben Edwards,10067,WR,2,NYG,0,1,1,,0,1,100
2015,Damaris Johnson,7530,WR,1,TEN,1,0,1,0,0,0,0
2015,Rod Streater,7416,WR,1,OAK,0,1,1,,0,0,0
2015,Joe Webb III,5722,WR,4,CAR,1,0,1,0,0,0,0
2015,Seyi Ajirotutu,6035,WR,4,PHI,0,1,1,,0,0,0
