year,player,player_id,position,player_game_count,team_name,coverage_snaps,targets,receptions,yards,yards_after_catch,touchdowns,interceptions,qb_rating_against,yards_per_coverage_snap,coverage_snaps_per_target,coverage_snaps_per_reception
2014,Christian Jones,9020,LB,7,CHI,21,3,3,23,11,1,0,138.2,1.1,7,7
2014,Antoine Bethea,3152,S,16,SF,69,15,10,84,41,0,2,41.4,1.22,4.6,6.9
2014,Leonard Johnson,7385,CB,16,TB,232,43,34,358,201,5,1,130.4,1.54,5.4,6.8
2014,Lamarcus Joyner,8676,CB,10,SL,143,31,21,160,88,0,0,80,1.12,4.6,6.8
2014,Lavonte David,7060,LB,12,TB,27,5,4,42,39,0,0,101.7,1.56,5.4,6.8
2014,Jumal Rolle,8105,CB,5,HST,89,17,13,177,92,1,1,104.3,1.99,5.2,6.8
2014,Tyrann Mathieu,7850,S,12,ARZ,100,19,15,184,143,1,1,102.6,1.84,5.3,6.7
2014,Janoris Jenkins,7043,CB,11,SL,20,5,3,14,3,0,0,64.6,0.7,4,6.7
2014,Chance Casey,8081,CB,1,OAK,33,6,5,30,17,0,0,87.5,0.91,5.5,6.6
2014,Reggie Nelson,3637,S,16,CIN,86,17,13,68,46,1,0,102.1,0.79,5.1,6.6
2014,Brandon Marshall,7648,LB,13,DEN,33,6,5,41,7,0,0,95.1,1.24,5.5,6.6
2014,William Moore,4978,S,3,ATL,13,2,2,23,11,0,0,114.6,1.77,6.5,6.5
2014,Earl Wolff,7918,S,3,PHI,13,3,2,28,17,1,0,136.1,2.15,4.3,6.5
2014,Carlos Rogers,2226,CB,7,OAK,157,30,24,186,157,1,0,103.6,1.18,5.2,6.5
2014,Brandon Harris,6212,CB,4,TEN,39,14,6,55,18,0,0,54.2,1.41,2.8,6.5
2014,Danny Lansanah,4713,LB,6,TB,13,3,2,43,28,0,0,109.7,3.31,4.3,6.5
2014,Corey White,7652,CB,13,NO,187,38,29,357,177,2,0,122.4,1.91,4.9,6.4
2014,William Gay,3786,CB,10,PIT,70,20,11,160,62,0,0,81.3,2.29,3.5,6.4
2014,T.J. Ward,5563,S,15,DEN,122,26,19,174,90,3,1,113.3,1.43,4.7,6.4
2014,Charles Godfrey,4381,S,5,ATL,75,14,12,102,59,2,0,136.6,1.36,5.4,6.3
2014,Sean Smith,4984,CB,8,KC,25,6,4,58,36,2,0,137.5,2.32,4.2,6.3
2014,Earl Thomas III,5539,S,8,SEA,12,3,2,22,18,0,0,88.2,1.83,4,6
2014,Nate Ebner,7193,S,3,NE,6,1,1,6,0,0,0,91.7,1,6,6
2014,Antonio Cromartie,2964,CB,16,ARZ,30,11,5,58,26,0,0,61.9,1.93,2.7,6
2014,Jarrett Bush,3261,CB,5,GB,12,3,2,11,3,0,0,72.9,0.92,4,6
2014,Perry Riley,5627,LB,11,WAS,18,3,3,16,9,0,0,88.9,0.89,6,6
2014,Deone Bucannon,8662,S,14,ARZ,54,11,9,118,53,0,0,111.4,2.19,4.9,6
2014,Don Carey,5101,S,4,DET,36,7,6,30,45,0,0,84.5,0.83,5.1,6
2014,Jamie Collins Sr.,7833,LB,12,NE,30,9,5,44,22,0,0,68.8,1.47,3.3,6
2014,Joplo Bartu,8455,LB,5,ATL,6,1,1,13,8,0,0,118.8,2.17,6,6
2014,J.T. Thomas,6347,LB,9,JAX,18,3,3,21,8,0,0,95.8,1.17,6,6
2014,Derrick Morgan,5541,ED,5,TEN,6,1,1,5,0,0,0,87.5,0.83,6,6
2014,LaRoy Reynolds,8500,LB,2,JAX,6,1,1,4,2,0,0,83.3,0.67,6,6
2014,Glover Quin,5035,S,9,DET,53,11,9,63,19,1,0,120.8,1.19,4.8,5.9
2014,Bradley McDougald,8220,S,10,TB,29,6,5,54,10,0,0,104.2,1.86,4.8,5.8
2014,Charles Woodson,330,S,14,OAK,87,17,15,193,161,1,0,133.6,2.22,5.1,5.8
2014,Tony Jefferson,8361,S,10,ARZ,76,16,13,90,25,1,0,110.9,1.18,4.8,5.8
2014,Aqib Talib,4334,CB,14,DEN,40,9,7,89,39,0,0,107.9,2.23,4.4,5.7
2014,Phillip Thomas,7901,S,6,WAS,40,9,7,37,42,0,0,83.8,0.93,4.4,5.7
2014,Jamar Taylor,7835,CB,4,MIA,34,8,6,67,27,0,0,99.5,1.97,4.3,5.7
2014,Morgan Burnett,5596,S,15,GB,78,18,14,201,132,2,0,150.2,2.58,4.3,5.6
2014,Marcus Burley,8142,CB,11,SEA,169,41,30,309,192,1,1,92.4,1.83,4.1,5.6
2014,Malcolm Butler,9040,CB,5,NE,11,2,2,20,4,1,0,147.9,1.82,5.5,5.5
2014,Jamari Lattimore,6754,LB,5,GB,11,3,2,14,9,0,0,77.1,1.27,3.7,5.5
2014,Dre Kirkpatrick,7023,CB,8,CIN,33,7,6,77,26,0,0,112.5,2.33,4.7,5.5
2014,Chad Greenway,2962,LB,7,MIN,11,3,2,18,20,0,0,82.6,1.64,3.7,5.5
2014,Mike Adams,1972,S,15,IND,66,14,12,159,102,0,0,114,2.41,4.7,5.5
2014,Ron Parker,6625,S,14,KC,91,24,17,204,99,3,0,136.1,2.24,3.8,5.4
2014,Chris Davis,9242,CB,6,SD,49,11,9,106,60,1,0,137.1,2.16,4.5,5.4
2014,Antoine Cason,4341,CB,7,BLT,16,3,3,55,22,0,0,118.8,3.44,5.3,5.3
2014,Winston Guy,7171,S,3,JAX,16,3,3,63,24,0,0,118.8,3.94,5.3,5.3
2014,Justin Bethel,7654,CB,3,ARZ,10,2,2,16,3,0,0,100,1.6,5,5
2014,Elbert Mack,4624,CB,3,HST,10,2,2,43,10,0,0,118.8,4.3,5,5
2014,DeShawn Shead,7450,S,3,SEA,15,4,3,22,21,0,0,87.5,1.47,3.8,5
2014,Alan Ball,3853,CB,4,JAX,5,1,1,10,2,0,0,108.3,2,5,5
2014,Kevin Pierre-Louis,8767,LB,3,SEA,5,1,1,11,1,0,0,112.5,2.2,5,5
2014,Miles Burris,7129,LB,4,OAK,5,3,1,12,8,0,0,46.5,2.4,1.7,5
2014,Jonathan Casillas,5422,LB,4,NE,5,1,1,12,9,0,0,116.7,2.4,5,5
2014,Melvin White,8248,CB,3,CAR,5,1,1,2,2,0,0,79.2,0.4,5,5
2014,Sean Spence,7087,LB,3,PIT,5,1,1,6,8,0,0,91.7,1.2,5,5
2014,Demario Davis,7079,LB,15,NYJ,44,11,9,64,28,1,0,121.2,1.45,4,4.9
2014,Dont'a Hightower,7030,LB,8,NE,19,4,4,13,20,0,0,80.2,0.68,4.8,4.8
2014,Walter Thurmond,5635,CB,2,NYG,33,7,7,54,42,0,0,98.8,1.64,4.7,4.7
2014,Rahim Moore,6197,S,13,DEN,23,5,5,38,24,1,0,137.9,1.65,4.6,4.6
2014,Kyle Fuller,8649,CB,7,CHI,9,3,2,27,10,0,0,95.1,3,3,4.5
2014,Bobby Wagner,7050,LB,5,SEA,9,2,2,7,0,0,0,81.3,0.78,4.5,4.5
2014,Mohammed Seisay,9083,CB,3,DET,9,3,2,18,2,0,0,82.6,2,3,4.5
2014,Asa Jackson,7161,CB,7,BLT,57,18,13,115,82,1,0,107.4,2.02,3.2,4.4
2014,Gerald Hodges,7902,LB,5,MIN,13,3,3,17,8,1,0,129.9,1.31,4.3,4.3
2014,Ron Brooks,7124,CB,4,BUF,13,3,3,19,28,1,0,132.6,1.46,4.3,4.3
2014,David Amerson,7832,CB,8,WAS,13,4,3,21,10,0,0,86.5,1.62,3.3,4.3
2014,Tyler Patmon,9135,CB,6,DAL,37,11,9,81,71,0,1,59.5,2.19,3.4,4.1
2014,Steven Johnson,7298,LB,3,DEN,4,1,1,22,21,1,0,158.3,5.5,4,4
2014,Anthony Hitchens,8754,LB,6,DAL,8,3,2,16,17,0,0,79.9,2,2.7,4
2014,Whitney Mercilus,7031,ED,3,HST,4,1,1,10,10,0,0,108.3,2.5,4,4
2014,Darius Slay,7817,CB,3,DET,4,1,1,12,6,0,0,116.7,3,4,4
2014,Phillip Adams,5747,CB,6,NYJ,8,2,2,14,0,2,0,135.4,1.75,4,4
2014,David Hawthorne,4693,LB,3,NO,8,4,2,19,11,0,0,63.5,2.38,2,4
2014,James-Michael Johnson,7120,LB,4,KC,4,1,1,5,1,0,0,87.5,1.25,4,4
2014,C.J. Wilson,8327,CB,1,TB,4,1,1,15,11,0,0,118.8,3.75,4,4
2014,Khaseem Greene,7899,LB,2,CHI,4,1,1,7,12,0,0,95.8,1.75,4,4
2014,Robert Nelson,8989,CB,1,CLV,4,1,1,7,4,0,0,95.8,1.75,4,4
2014,Kyle Wilber,7113,LB,4,DAL,4,2,1,18,9,0,0,81.3,4.5,2,4
2014,Elvis Dumervil,3071,ED,6,BLT,8,2,2,11,11,0,0,89.6,1.38,4,4
2014,David Harris,3663,LB,6,NYJ,4,3,1,8,4,0,0,42.4,2,1.3,4
2014,Justin Durant,3664,LB,4,DAL,12,3,3,25,7,0,0,101.4,2.08,4,4
2014,Jeron Johnson,6621,S,3,SEA,8,2,2,18,11,0,0,104.2,2.25,4,4
2014,Tharold Simon,7920,CB,4,SEA,4,1,1,12,9,0,0,116.7,3,4,4
2014,Keith Rivers,4323,LB,5,BUF,14,5,4,18,10,0,0,81.7,1.29,2.8,3.5
2014,Andrew Sendejo,6118,S,4,MIN,13,4,4,44,14,2,0,152.1,3.38,3.3,3.3
2014,Marcus Ball,9391,S,5,NO,29,9,9,133,81,0,0,118.8,4.59,3.2,3.2
2014,James Laurinaitis,4958,LB,5,SL,6,2,2,40,15,0,0,118.8,6.67,3,3
2014,Manti Te'o,7819,LB,3,SD,3,1,1,5,0,1,0,127.1,1.67,3,3
2014,Dominique Rodgers-Cromartie,4330,CB,9,NYG,15,6,5,66,35,1,0,152.1,4.4,2.5,3
2014,Brad Jones,5142,LB,2,GB,3,2,1,9,5,0,0,62.5,3,1.5,3
2014,Spencer Paysinger,6419,LB,2,NYG,3,1,1,10,13,0,0,108.3,3.33,3,3
2014,Andrew Gachkar,6386,LB,4,SD,6,3,2,13,3,1,0,115.3,2.17,2,3
2014,Jeff Heath,8396,S,7,DAL,6,2,2,13,1,0,0,93.8,2.17,3,3
2014,Trevor Reilly,8867,ED,3,NYJ,3,1,1,3,7,0,0,79.2,1,3,3
2014,R.J. Stanford,5746,CB,1,MIA,3,2,1,1,0,1,1,56.3,0.33,1.5,3
2014,Vontaze Burfict,7280,LB,4,CIN,9,4,3,24,11,0,0,89.6,2.67,2.3,3
2014,Junior Galette,6018,ED,2,NO,3,1,1,16,1,0,0,118.8,5.33,3,3
2014,Melvin Ingram III,7024,ED,3,SD,8,3,3,29,15,0,0,106.9,3.63,2.7,2.7
2014,Michael Morgan,6623,LB,3,SEA,5,2,2,8,0,0,0,83.3,1.6,2.5,2.5
2014,Casey Matthews,6268,LB,4,PHI,5,2,2,43,28,0,0,118.8,8.6,2.5,2.5
2014,Terence Newman,1321,CB,6,CIN,9,5,4,40,16,0,0,100,4.44,1.8,2.3
2014,Mathias Kiwanuka,2977,ED,3,NYG,2,1,1,13,1,0,0,118.8,6.5,2,2
2014,Sam Acho,6255,ED,3,ARZ,6,3,3,21,24,0,0,95.8,3.5,2,2
2014,Akeem Ayers,6191,ED,4,NE,2,1,1,5,11,0,0,87.5,2.5,2,2
2014,Chandler Fenner,7721,CB,1,NYG,2,1,1,44,21,0,0,118.8,22,2,2
2014,Chimdi Chekwa,6265,CB,2,OAK,2,2,1,35,12,0,0,95.8,17.5,1,2
2014,Robert Lester,8045,S,1,CAR,2,1,1,25,4,0,0,118.8,12.5,2,2
2014,Akeem Dent,6243,LB,2,HST,2,1,1,0,6,0,0,79.2,0,2,2
2014,Craig Robertson,7003,LB,6,CLV,6,3,3,54,45,0,0,118.8,9,2,2
2014,Jasper Brinkley,5074,LB,1,MIN,2,1,1,10,5,0,0,108.3,5,2,2
2014,Bjoern Werner,7805,ED,3,IND,5,3,3,17,9,0,0,90.3,3.4,1.7,1.7
2014,Jayson DiManche,8414,LB,1,CIN,3,2,2,5,5,0,0,79.2,1.67,1.5,1.5
2014,Chandler Jones,7027,ED,4,NE,3,2,2,25,6,0,0,118.8,8.33,1.5,1.5
2014,D'Qwell Jackson,2979,LB,2,IND,4,3,3,34,5,0,0,113.9,8.5,1.3,1.3
2014,Marcus Cooper,8035,CB,4,KC,4,3,3,21,8,2,0,135.4,5.25,1.3,1.3
2014,Stansly Maponga,7935,ED,1,ATL,1,1,1,25,22,0,0,118.8,25,1,1
2014,Ezekiel Ansah,8094,ED,1,DET,1,1,1,11,10,0,0,112.5,11,1,1
2014,Ras-I Dowling,6185,S,1,OAK,1,1,1,1,0,1,0,118.8,1,1,1
2014,Kaluka Maiava,5027,LB,1,OAK,1,1,1,9,4,0,0,104.2,9,1,1
