year,player,player_id,position,player_game_count,team_name,targets,receptions,yards,routes,yprr
2016,Corey Grant,9827,HB,6,JAX,4,4,35,53,0.66
2016,Christine Michael,7843,HB,15,GB,26,22,107,165,0.65
2016,John Phillips,5132,TE,16,NO,13,10,72,111,0.65
2016,Justin Forsett,4547,HB,9,DEN,26,20,85,131,0.65
2016,Tony Washington,9018,WR,2,JAX,1,1,9,14,0.64
2016,Alan Cross,10931,TE,13,TB,7,6,38,60,0.63
2016,Ryan Grant,8777,WR,15,WAS,18,9,76,120,0.63
2016,Derek Carrier,7406,TE,7,WAS,2,2,10,16,0.63
2016,Dwayne Washington,10870,HB,10,DET,13,10,62,100,0.62
2016,Cody Latimer,8691,WR,11,DEN,14,8,76,125,0.61
2016,Mike James,7970,HB,3,TB,4,4,22,36,0.61
2016,Jeff Janis,8870,WR,10,GB,17,11,93,153,0.61
2016,Justin Perillo,9248,TE,8,GB,5,4,35,60,0.58
2016,David Morgan,10822,TE,4,MIN,1,1,4,7,0.57
2016,Denard Robinson,7917,HB,6,JAX,5,3,22,39,0.56
2016,Peyton Barber,10927,HB,9,TB,6,5,28,50,0.56
2016,Orleans Darkwa,9173,HB,4,NYG,4,2,12,22,0.55
2016,Jalston Fowler,9541,FB,13,TEN,1,1,14,28,0.5
2016,Isaiah Pead,7053,HB,2,MIA,1,1,6,12,0.5
2016,Aaron Ripkowski,9639,FB,14,GB,10,9,46,92,0.5
2016,Jared Abbrederis,8811,WR,3,GB,2,1,8,16,0.5
2016,Chris Moore,10741,WR,11,BLT,16,7,46,94,0.49
2016,Patrick DiMarco,6997,FB,16,ATL,10,7,52,109,0.48
2016,Mike Gillislee,7946,HB,15,BUF,11,9,50,104,0.48
2016,Sean McGrath,7515,TE,14,SD,2,2,25,54,0.46
2016,Paul McRoberts,11192,WR,2,LA,1,1,6,13,0.46
2016,Tyler Higbee,10744,TE,16,LA,26,11,85,191,0.45
2016,Alfred Blue,8816,HB,13,HST,14,12,40,89,0.45
2016,Roosevelt Nix,10269,FB,7,PIT,2,2,5,11,0.45
2016,Devin Street,8781,WR,4,IND,6,1,20,46,0.43
2016,Je'Ron Hamm,8981,TE,3,SF,4,2,13,30,0.43
2016,Braxton Miller,10719,WR,10,HST,27,15,99,231,0.43
2016,Leonte Carroo,10720,WR,7,MIA,6,3,29,67,0.43
2016,Terron Ward,9778,HB,5,ATL,2,1,11,26,0.42
2016,Brandon Myers,5126,TE,16,TB,14,7,59,139,0.42
2016,Eddie Lacy,7842,HB,5,GB,6,4,28,67,0.42
2016,Cameron Artis-Payne,9607,HB,3,CAR,1,1,11,27,0.41
2016,Ross Travis,10320,TE,6,KC,5,3,15,37,0.41
2016,Trevor Davis,10797,WR,9,GB,6,3,24,58,0.41
2016,Matthew Mulligan,4701,TE,7,DET,1,1,8,20,0.4
2016,Keith Mumphery,9608,WR,10,HST,12,10,69,180,0.38
2016,Ryan Hewitt,9107,FB,14,CIN,3,2,13,38,0.34
2016,Clay Harbor,5648,TE,9,DET,3,3,19,56,0.34
2016,Jonathan Stewart,4327,HB,13,CAR,16,8,60,179,0.34
2016,Luke Stocker,6256,TE,11,TB,7,5,23,70,0.33
2016,Troymaine Pope,11473,HB,3,SEA,2,1,5,15,0.33
2016,Laquon Treadwell,10657,WR,7,MIN,3,1,15,46,0.33
2016,LeGarrette Blount,5863,HB,16,NE,7,7,38,131,0.29
2016,Griff Whalen,7351,WR,7,NE,4,2,22,80,0.28
2016,Anthony Sherman,6288,FB,14,KC,6,4,11,41,0.27
2016,James Develin,6142,FB,15,NE,5,3,18,66,0.27
2016,Alfred Morris,7165,HB,13,DAL,5,3,11,42,0.26
2016,Kerwynn Williams,8013,HB,4,ARZ,2,1,6,23,0.26
2016,Joe Webb III,5722,QB,2,CAR,3,1,3,12,0.25
2016,D.J. Foster,11214,HB,2,NE,2,1,2,8,0.25
2016,Alex Ellis,11326,TE,6,JAX,4,3,11,45,0.24
2016,Byron Marshall,11076,HB,2,PHI,4,3,10,45,0.22
2016,Paul Lasike,9802,FB,8,CHI,1,1,3,14,0.21
2016,Adrian Peterson,3623,HB,3,MIN,4,3,8,38,0.21
2016,Jay Prosch,8845,FB,14,HST,1,1,6,30,0.2
2016,George Farmer,9842,HB,2,SEA,3,1,4,23,0.17
2016,D.J. Tialavea,9167,TE,2,ATL,1,1,1,6,0.17
2016,Logan Paulsen,5795,TE,15,CHI,7,3,15,94,0.16
2016,Percy Harvin,4945,WR,2,BUF,3,2,6,37,0.16
2016,Jordan Payton,10788,WR,4,CLV,2,1,3,23,0.13
2016,Randall Telfer,9631,TE,13,CLV,6,1,7,52,0.13
2016,Isaiah Burse,9300,WR,4,SD,3,0,0,32,0
2016,Matthew Slater,4467,WR,3,NE,1,0,0,5,0
2016,Jakeem Grant,10820,WR,2,MIA,1,0,0,3,0
2016,Andre Williams,8748,HB,1,SD,2,0,0,4,0
2016,Khari Lee,10018,TE,7,DET,1,0,0,28,0
2016,Will Tukuafu,7764,FB,3,SEA,1,0,0,4,0
2016,Jonathan Williams,10790,HB,8,BUF,2,1,0,35,0
2016,Michael Campanaro,8852,WR,3,BLT,1,0,0,9,0
2016,Juwan Thompson,8955,HB,3,DEN,1,0,0,8,0
2016,Alex Lewis,10764,G,1,BLT,1,0,0,1,0
2016,Geremy Davis,9619,WR,2,SD,1,0,0,7,0
2016,Chris Johnson,4338,HB,3,ARZ,1,0,0,10,0
2016,Marcus Mariota,9435,QB,1,TEN,1,0,0,1,0
2016,Troy Niklas,8687,TE,3,ARZ,2,1,0,19,0
2016,Daniel Braverman,10864,WR,3,CHI,2,0,0,10,0
2016,Hakeem Valles,10960,TE,7,ARZ,1,0,0,14,0
2016,Michael Burton,9601,FB,8,DET,1,0,0,11,0
2016,Kellen Davis,4472,TE,8,NYJ,1,0,0,63,0
2016,Kalif Raymond,11028,WR,2,DEN,2,0,0,8,0
2016,Zach Line,8420,FB,12,MIN,1,0,0,34,0
2016,Cedric Peerman,5109,HB,2,CIN,1,0,0,2,0
2016,Braedon Bowman,10904,TE,1,NYJ,1,0,0,9,0
2016,James O'Shaughnessy,9606,TE,13,KC,2,2,-1,42,-0.02
2016,Mack Brown,10115,HB,1,WAS,1,1,-2,5,-0.4
2016,Joique Bell,5797,HB,2,DET,1,1,-2,4,-0.5
