player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Deon Lacey,8512,LB,2,BUF,14,0,5,9,72.7,63.7,36.2,,67.7,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Demetrius Harris,8524,TE,1,KC,1,0,1,0,60.1,60.0,53.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,4,1
Jadeveon Clowney,8636,ED,15,HST,902,581,292,29,89.2,91.7,59.6,79.7,87.1,59,9,12,38,0,36,3,6,38,1,1,0,0,,0,,0,0,0,39.6,14,1
Khalil Mack,8640,ED,14,CHI,756,468,223,65,90.3,84.3,52.4,85.1,73.9,68,13,7,48,1,26,4,10,29,6,6,6,65,10.8,40,29,0,1,0,72.2,2,0
Mike Evans,8642,WR,2,TB,3,0,0,3,85.6,,,,80.3,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,1,39.6,5,1
Anthony Barr,8644,LB,13,MIN,810,103,333,374,70.5,72.8,81.1,79.7,59.9,23,3,1,19,2,45,7,4,20,1,30,22,207,9.4,167,70,3,0,0,125.3,2,0
Aaron Donald,8648,DI,16,LA,913,584,329,0,95.4,92.5,57.4,94.3,,106,21,20,65,0,31,5,4,50,4,0,0,0,,0,,0,0,0,0.0,4,1
Kyle Fuller,8649,CB,16,CHI,1014,1,311,702,83.0,65.2,74.0,58.6,84.1,0,0,0,0,0,44,9,5,10,0,105,63,745,11.8,236,43,4,7,12,66.6,3,1
C.J. Mosley,8652,LB,15,BLT,874,162,286,426,70.1,75.4,75.7,58.1,64.1,15,1,1,13,1,79,24,7,44,0,59,43,396,9.2,190,48,2,1,3,95.0,0,0
Ha Ha Clinton-Dix,8656,S,16,WAS,1025,20,422,583,79.3,70.2,82.4,61.2,82.0,3,1,1,1,0,79,14,8,9,2,24,17,155,9.1,103,20,2,3,3,76.2,0,0
Dee Ford,8658,ED,16,KC,1022,563,362,97,88.5,67.5,70.5,91.0,63.3,78,15,17,46,0,28,8,4,33,6,10,9,112,12.4,88,46,1,0,0,146.7,6,0
Darqueze Dennard,8659,CB,13,CIN,675,10,244,421,68.6,90.5,84.2,57.3,60.7,3,0,0,3,0,59,8,4,23,2,64,48,564,11.8,224,49,1,0,3,106.5,1,0
Marcus Smith,8661,ED,2,WAS,9,1,8,0,60.5,60.1,,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Deone Bucannon,8662,LB,13,ARZ,389,29,208,152,45.3,51.4,71.4,67.2,43.0,7,1,1,5,0,25,9,4,10,0,21,15,217,14.5,163,52,1,0,0,120.5,2,0
Dominique Easley,8664,ED,3,LA,60,34,26,0,70.2,71.5,73.8,61.1,,2,0,0,2,0,4,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Jimmie Ward,8665,S,9,SF,388,5,130,253,55.2,75.7,90.4,48.0,51.3,0,0,0,0,0,23,4,1,3,0,22,14,237,16.9,66,60,4,0,0,139.6,0,0
Bradley Roby,8666,CB,15,DEN,926,0,335,591,59.9,65.2,54.6,,58.6,0,0,0,0,0,48,4,8,13,2,83,54,807,14.9,317,97,6,1,9,115.9,5,3
Demarcus Lawrence,8669,ED,16,DAL,736,484,235,17,89.5,81.9,55.4,84.4,66.1,63,13,11,39,1,41,6,10,44,3,0,0,0,,0,,0,1,0,0.0,6,0
Kyle Van Noy,8675,LB,16,NE,946,290,307,349,65.2,63.1,59.2,59.9,64.5,36,4,7,25,1,68,15,13,34,1,41,37,355,9.6,215,24,0,1,0,92.6,0,0
Lamarcus Joyner,8676,S,15,LA,907,6,336,565,74.9,75.0,86.5,90.1,71.2,2,1,0,1,0,63,12,5,16,0,18,11,107,9.7,48,19,1,1,1,73.1,2,0
Stephon Tuitt,8681,DI,14,PIT,694,479,214,1,81.9,86.4,80.0,68.5,60.1,41,6,14,21,4,24,11,0,23,0,1,1,8,8.0,6,8,0,0,0,100.0,3,0
Trent Murphy,8682,ED,13,BUF,441,252,171,18,57.4,47.9,35.4,60.4,77.2,21,5,4,12,0,8,8,6,7,2,5,3,18,6.0,21,9,0,0,0,67.1,2,0
Timmy Jernigan,8683,DI,3,PHI,45,29,16,0,61.6,78.5,68.4,50.3,,2,0,1,1,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Jeremiah Attaochu,8685,ED,10,NYJ,171,104,61,6,67.8,66.0,54.7,69.5,63.9,12,2,4,6,0,6,2,1,6,1,0,0,0,,0,,0,0,0,0.0,2,2
Kony Ealy,8695,ED,3,OAK,54,31,23,0,57.8,67.1,23.8,47.1,,3,0,0,3,0,0,1,3,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Christian Kirksey,8706,LB,7,CLV,474,56,176,242,46.0,48.1,43.8,49.2,49.2,4,0,1,3,0,32,4,9,13,0,36,28,372,13.3,281,50,2,2,2,105.1,2,0
Preston Brown,8708,LB,7,CIN,375,10,170,195,54.4,54.1,78.4,49.4,57.0,2,0,0,2,0,35,5,3,16,0,33,25,263,10.5,174,20,1,2,1,83.3,0,0
Jay Bromley,8709,DI,2,NO,27,13,13,1,48.4,56.9,40.7,62.4,59.4,1,0,0,1,0,1,4,1,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Terrence Brooks,8714,S,3,NYJ,70,1,22,47,72.1,38.2,77.8,60.0,81.4,0,0,0,0,0,4,1,1,1,0,0,0,0,,0,,0,0,1,0.0,1,0
Dexter McDougle,8715,CB,2,PHI,106,4,15,87,56.4,63.1,33.6,68.3,54.2,1,0,1,0,0,4,2,2,0,0,9,7,86,12.3,41,24,0,0,0,106.5,0,0
Kareem Martin,8719,ED,16,NYG,610,298,266,46,61.0,60.9,31.6,58.0,55.4,24,2,9,13,2,25,10,8,22,0,6,6,72,12.0,43,31,0,0,0,116.7,0,0
Phillip Gaines,8722,CB,9,CLV,408,3,177,228,67.3,91.1,81.4,67.9,56.8,1,0,0,1,0,31,3,1,9,0,33,21,285,13.6,50,29,1,0,1,101.2,3,0
Will Clarke,8723,ED,3,TB,18,11,7,0,44.8,44.9,,57.8,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Bashaud Breeland,8737,CB,7,GB,330,11,137,182,58.5,67.6,56.3,57.2,57.2,3,0,0,3,0,18,2,4,6,0,32,19,263,13.8,123,41,0,2,3,59.8,5,0
Justin Ellis,8742,DI,6,OAK,133,64,69,0,47.6,51.5,72.9,52.4,,0,0,0,0,0,4,5,0,4,0,0,0,0,,0,,0,0,0,0.0,2,1
Cassius Marsh,8743,ED,16,SF,550,370,131,49,58.1,58.9,44.3,62.3,52.6,39,7,8,24,0,25,5,6,25,1,10,7,42,6.0,34,14,0,0,0,77.9,4,0
DaQuan Jones,8747,DI,16,TEN,587,290,293,4,65.6,70.1,49.6,60.0,42.6,14,0,5,9,1,27,6,3,21,0,0,0,0,,0,,0,0,0,0.0,3,1
Aaron Colvin,8749,CB,8,HST,317,6,85,226,52.2,47.6,64.3,52.3,53.3,0,0,0,0,0,24,4,4,7,0,33,26,241,9.3,117,23,2,0,1,117.3,4,2
Anthony Hitchens,8754,LB,15,KC,944,60,364,520,40.7,35.3,71.0,57.4,49.6,7,0,1,6,0,92,24,11,38,1,63,58,584,10.1,381,36,4,0,0,126.5,4,1
Walt Aikens,8760,S,8,MIA,34,0,13,21,54.0,54.6,59.8,,55.7,0,0,0,0,0,1,1,2,0,0,2,2,49,24.5,12,37,1,1,0,118.8,0,0
Pierre Desir,8762,CB,15,IND,903,1,331,571,77.5,90.6,88.2,59.5,73.1,0,0,0,0,0,60,15,2,16,2,71,42,566,13.5,192,74,2,1,8,88.1,2,1
Tre Boston,8763,S,14,ARZ,950,19,410,521,74.1,66.7,69.9,68.9,78.2,4,0,2,2,0,66,12,12,15,1,30,18,189,10.5,80,22,2,3,7,61.0,4,0
Dontae Johnson,8764,CB,1,ARZ,21,0,15,6,47.9,52.5,26.6,,50.3,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Pierre-Louis,8767,LB,5,NYJ,36,8,4,24,72.0,63.8,38.7,76.3,62.6,3,1,1,1,0,3,2,2,2,1,5,4,32,8.0,11,19,0,0,1,93.3,0,0
Nevin Lawson,8768,CB,15,DET,877,5,360,512,60.6,88.8,84.9,66.1,54.7,1,1,0,0,0,42,7,2,16,0,72,45,568,12.6,196,37,5,0,3,110.2,9,0
Brent Urban,8769,DI,16,BLT,523,329,191,3,72.2,80.2,61.1,55.8,61.5,22,1,0,21,2,19,4,2,14,0,0,0,0,,0,,0,0,0,0.0,0,0
Telvin Smith Sr.,8779,LB,16,JAX,1020,47,398,575,64.8,64.0,47.9,68.4,65.2,12,1,1,10,0,106,24,21,50,1,80,61,591,9.7,431,53,3,2,1,98.5,3,0
Ricardo Allen,8782,S,3,ATL,205,2,68,135,77.5,54.3,66.5,56.8,80.2,0,0,0,0,0,14,2,2,2,0,13,8,61,7.6,30,18,0,1,2,40.9,0,0
Bene Benwikere,8783,CB,11,OAK,592,11,257,324,61.4,74.0,64.5,69.0,55.4,1,1,0,0,0,47,7,7,13,1,56,39,395,10.1,176,32,2,1,2,94.0,3,0
Aaron Lynch,8785,ED,13,CHI,353,203,117,33,72.8,85.0,73.7,59.1,82.3,16,3,6,7,0,11,3,2,12,0,3,2,41,20.5,20,35,1,1,0,109.7,3,0
Avery Williamson,8786,LB,16,NYJ,1114,99,427,588,73.9,85.1,89.9,61.5,60.7,13,3,1,9,1,88,27,6,39,2,56,45,533,11.8,328,70,3,1,4,116.7,3,0
Nat Berhe,8787,S,2,PIT,32,1,4,27,43.7,60.6,44.2,56.3,43.7,0,0,0,0,0,2,0,1,0,0,4,4,42,10.5,11,14,0,0,1,110.4,0,0
Caraun Reid,8793,DI,10,DAL,185,109,74,2,70.1,63.9,54.8,68.5,59.6,10,1,2,7,0,9,1,1,9,1,0,0,0,,0,,0,0,0,0.0,0,0
Chris Smith,8794,ED,16,CLV,336,181,150,5,59.6,62.0,45.4,52.9,64.5,10,1,1,8,2,17,3,3,14,1,0,0,0,,0,,0,0,0,0.0,0,0
Devon Kennard,8809,ED,15,DET,864,425,355,84,60.9,68.5,69.7,50.0,66.9,36,7,7,22,0,28,11,3,25,0,6,5,35,7.0,37,16,1,0,0,130.6,2,0
Alfred Blue,8816,HB,1,HST,1,1,0,0,60.0,,88.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Antone Exum Jr.,8817,S,14,SF,594,10,249,335,65.3,74.4,47.7,65.7,63.5,2,1,1,0,0,32,4,9,8,1,13,8,142,17.8,43,35,1,1,5,92.5,5,1
E.J. Gaines,8823,CB,4,CLV,181,2,64,115,58.7,41.1,29.5,56.9,62.5,0,0,0,0,0,10,1,7,1,0,18,9,137,15.2,52,44,0,1,2,52.3,0,0
Zach Moore,8833,ED,16,ARZ,246,118,125,3,57.2,61.7,46.5,62.3,41.5,11,4,2,5,0,7,2,1,8,0,2,2,27,13.5,23,16,0,0,0,118.8,0,0
Marquis Flowers,8846,LB,1,WAS,12,0,9,3,76.9,71.4,45.8,,62.5,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Dan McCullers,8849,DI,14,PIT,111,49,62,0,63.0,63.6,27.6,64.0,,4,1,0,3,0,4,2,2,5,0,0,0,0,,0,,0,0,0,0.0,1,1
Andre Hal,8850,S,8,HST,237,3,38,196,77.3,68.5,46.4,73.2,73.8,1,0,0,1,1,9,1,2,2,0,4,2,11,5.5,0,6,2,3,1,56.3,0,0
T.J. Carrie,8853,CB,16,CLV,909,8,297,604,66.9,72.2,68.6,71.7,63.9,3,1,0,2,1,67,4,10,20,2,87,54,609,11.3,256,40,0,1,6,78.2,9,0
Shamar Stephen,8854,DI,15,SEA,494,261,232,1,57.2,59.3,66.6,53.5,79.2,4,2,1,1,0,17,7,1,11,0,0,0,0,,0,,0,0,0,0.0,2,1
Beau Allen,8858,DI,14,TB,386,181,204,1,55.7,55.7,27.1,57.7,59.5,11,0,3,8,0,14,4,5,12,0,0,0,0,,0,,0,0,0,0.0,1,0
Shelby Harris,8869,DI,16,DEN,391,223,167,1,90.4,81.8,77.7,70.6,74.9,19,3,6,10,4,24,8,0,19,0,0,0,0,,0,,0,1,0,0.0,1,0
Terrance Mitchell,8888,CB,8,CLV,445,2,163,280,64.0,58.6,69.9,56.3,64.3,0,0,0,0,0,36,1,2,10,1,51,28,308,11.0,166,40,2,1,4,77.9,2,0
Brock Coyle,8929,LB,1,SF,61,3,21,37,27.7,56.1,25.0,54.3,27.4,1,0,0,1,0,4,0,4,1,0,8,5,66,13.2,73,17,0,0,0,88.5,0,0
Kerry Wynn,8938,DI,14,NYG,393,289,103,1,66.2,70.0,53.8,53.0,67.6,21,2,0,19,2,23,5,4,20,2,0,0,0,,0,,0,0,0,0.0,1,1
Ethan Westbrooks,8976,DI,16,LA,180,104,76,0,49.2,48.7,73.7,61.5,60.0,8,1,1,6,1,6,3,0,5,0,0,0,0,,0,,0,0,0,0.0,2,0
Denico Autry,8982,DI,12,IND,555,346,204,5,73.4,71.8,50.3,66.8,69.0,35,9,3,23,1,21,6,6,25,2,0,0,0,,0,,0,0,0,0.0,4,1
Shaquil Barrett,9000,ED,13,DEN,276,127,112,37,74.0,73.4,56.3,72.5,57.1,13,3,4,6,0,18,3,2,16,0,10,8,65,8.1,38,35,1,0,1,127.1,1,0
Josh Mauro,9003,DI,12,NYG,270,112,158,0,66.8,79.9,77.7,55.6,,5,1,0,4,0,18,2,0,15,0,0,0,0,,0,,0,0,0,0.0,5,0
Todd Davis,9007,LB,16,DEN,842,47,362,433,71.1,71.4,61.7,68.8,67.7,10,1,4,5,0,93,14,14,42,0,56,43,428,10.0,321,30,2,1,5,102.4,5,1
Kasim Edebali,9011,ED,1,CIN,2,2,0,0,54.8,,,55.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Christian Jones,9020,LB,16,DET,643,78,309,256,64.8,68.9,78.4,52.8,59.8,6,1,2,3,1,62,9,4,23,0,31,29,231,8.0,172,20,2,0,2,119.2,1,1
Robert Thomas,9022,DI,2,BUF,17,13,4,0,68.2,61.2,,53.2,71.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Senorise Perry,9035,HB,1,MIA,1,0,1,0,60.0,60.0,90.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Malcolm Butler,9040,CB,16,TEN,836,6,292,538,67.1,54.0,58.9,79.4,69.8,4,1,0,3,0,66,1,9,15,1,91,58,778,13.4,211,75,7,3,6,102.7,7,3
Kerry Hyder,9045,DI,7,DET,153,106,47,0,57.1,54.6,40.2,57.8,,8,1,1,6,0,1,2,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Adarius Taylor,9074,LB,15,TB,634,34,313,287,41.6,39.9,66.9,56.1,49.5,5,1,0,4,0,43,8,6,20,1,30,25,290,11.6,192,32,4,1,4,132.6,2,0
Kenny Ladler,9103,S,2,NYG,20,1,2,17,54.1,60.0,91.0,59.5,59.6,1,0,1,0,0,1,0,0,1,0,2,2,26,13.0,13,18,0,0,0,118.8,0,0
Marcus Williams,9115,CB,3,CHI,32,0,10,22,77.5,62.8,78.0,,78.0,0,0,0,0,0,4,0,0,2,0,4,3,26,8.7,3,18,0,0,1,91.7,0,0
Tyler Patmon,9135,CB,7,JAX,231,10,74,147,60.2,58.4,57.1,76.1,58.0,3,0,0,3,1,12,2,1,3,0,18,13,131,10.1,65,33,0,0,0,92.6,0,0
Adrian Phillips,9177,S,16,LAC,685,8,200,477,66.2,65.3,79.7,50.8,66.3,5,0,1,4,0,58,16,5,24,1,56,31,457,14.7,200,68,3,1,6,92.6,1,0
Zach Kerr,9195,DI,16,DEN,394,213,181,0,67.8,71.5,47.0,55.7,63.4,9,2,1,6,1,21,11,5,17,0,0,0,0,,0,,0,0,0,0.0,1,0
Damien Williams,9205,HB,1,KC,1,0,1,0,59.9,60.0,43.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
C.J. Goodwin,9243,CB,2,DAL,3,0,1,2,30.0,60.0,85.7,,37.0,0,0,0,0,0,0,0,0,0,0,1,1,27,27.0,9,27,0,0,0,118.8,0,0
Daniel Sorensen,9253,S,7,KC,354,20,136,198,67.0,63.9,62.0,60.1,68.0,2,0,1,1,0,20,6,1,8,0,17,12,129,10.8,46,40,2,1,1,107.2,2,0
Brandon Dunn,9262,DI,14,HST,347,171,163,13,65.3,71.2,75.4,49.1,68.4,4,0,0,4,0,15,4,3,12,1,0,0,0,,0,,0,0,0,0.0,1,0
Joe Thomas,9272,LB,6,DAL,58,5,19,34,61.1,57.3,64.5,63.2,61.6,1,0,0,1,0,7,1,1,5,0,7,6,59,9.8,43,19,0,0,0,101.8,0,0
Garrison Smith,9310,DI,2,ARZ,30,15,15,0,59.2,57.7,69.0,60.6,,2,0,0,2,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Pennel,9316,DI,16,NYJ,358,144,211,3,86.2,86.0,55.7,74.5,65.9,13,0,2,11,0,22,2,2,20,0,1,0,0,,0,,0,0,0,39.6,3,1
K'Waun Williams,9332,CB,14,SF,595,29,186,380,66.7,73.7,60.0,62.4,66.0,7,0,1,6,0,43,2,7,15,0,45,33,317,9.6,191,67,2,0,2,107.4,6,1
Dante Fowler Jr.,9436,ED,15,LA,577,373,186,18,65.4,53.0,29.8,71.5,65.8,39,4,5,30,0,17,3,7,16,2,2,2,16,8.0,7,12,0,0,0,100.0,4,2
Leonard Williams,9439,DI,16,NYJ,866,541,323,2,78.0,77.8,46.9,71.4,58.7,53,6,16,31,2,26,8,7,28,0,0,0,0,,0,,0,0,0,0.0,5,0
Vic Beasley Jr.,9441,ED,16,ATL,702,460,214,28,42.2,47.3,24.1,55.8,38.2,33,6,3,24,3,11,3,14,14,0,8,7,66,9.4,58,15,0,0,0,101.0,10,5
Trae Waynes,9444,CB,14,MIN,693,1,260,432,69.1,84.5,84.4,58.4,64.6,0,0,0,0,0,38,6,3,16,0,54,36,429,11.9,90,47,2,1,6,95.4,3,0
Danny Shelton,9445,DI,13,NE,322,183,138,1,73.4,72.8,41.1,63.0,59.9,13,0,1,12,0,12,7,3,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Johnson,9449,CB,1,HST,65,0,24,41,46.1,46.6,28.4,,47.7,0,0,0,0,0,2,3,3,0,0,5,4,40,10.0,21,14,2,0,0,139.6,1,0
Arik Armstead,9450,ED,16,SF,608,328,279,1,74.8,78.3,56.5,68.2,52.4,37,3,8,26,0,33,9,7,23,0,0,0,0,,0,,0,0,0,0.0,4,1
Marcus Peters,9451,CB,16,LA,914,1,342,571,60.1,68.7,66.2,56.8,58.1,2,0,1,1,0,39,5,4,12,0,75,51,740,14.5,244,72,6,3,6,109.9,7,2
Bud Dupree,9455,ED,16,PIT,869,469,300,100,60.4,65.0,61.8,61.0,67.0,46,6,8,32,2,27,7,5,19,1,13,12,101,8.4,60,21,1,1,0,92.6,8,0
Shane Ray,9456,ED,11,DEN,253,149,90,14,58.3,58.1,52.0,61.8,39.0,10,1,0,9,1,8,0,1,6,1,3,3,44,14.7,20,31,0,0,0,118.8,0,0
Shaq Thompson,9458,LB,14,CAR,599,76,240,283,69.2,75.2,60.8,62.4,61.7,13,4,2,7,0,57,11,7,29,1,47,41,321,7.8,177,30,1,0,1,102.2,0,0
Byron Jones,9460,CB,16,DAL,1021,2,380,639,83.1,76.1,75.3,56.3,83.3,0,0,0,0,0,59,8,5,19,0,69,37,481,13.0,94,42,2,0,10,85.5,6,1
Damarious Randall,9463,S,15,CLV,1082,13,401,668,72.8,79.0,71.0,51.8,71.4,4,0,1,3,0,73,14,12,10,0,35,23,273,11.9,99,42,2,4,5,68.8,1,0
Stephone Anthony,9464,LB,11,MIA,28,0,23,5,47.4,44.7,88.3,,65.1,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Malcom Brown,9465,DI,15,NE,456,252,204,0,59.9,60.3,56.5,57.8,69.0,8,0,1,7,0,26,14,2,17,0,0,0,0,,0,,0,0,0,0.0,2,0
Landon Collins,9466,S,12,NYG,804,26,324,454,70.9,69.5,65.4,70.8,68.2,5,0,2,3,0,79,19,13,34,1,43,33,397,12.0,178,46,3,0,3,127.8,2,0
Mario Edwards Jr.,9468,DI,15,NYG,232,167,65,0,70.1,72.2,73.8,62.2,67.2,11,2,3,6,0,9,2,0,9,1,0,0,0,,0,,0,0,0,0.0,2,0
Preston Smith,9471,ED,16,WAS,834,468,315,51,76.1,71.5,69.4,68.4,76.2,53,6,9,38,2,36,12,4,27,0,12,10,48,4.8,27,11,0,1,0,48.6,3,0
Eddie Goldman,9472,DI,16,CHI,552,351,201,0,88.6,89.7,51.3,70.9,52.1,28,3,0,25,0,31,6,5,27,0,0,0,0,,0,,0,0,0,0.0,0,0
Benardrick McKinney,9476,LB,16,HST,919,67,346,506,80.9,87.2,78.4,62.8,71.7,9,2,3,4,2,78,25,7,40,1,44,30,290,9.7,189,43,2,1,3,92.0,1,0
Eric Kendricks,9478,LB,14,MIN,877,58,355,464,64.6,66.5,77.1,55.4,64.3,9,1,1,7,0,73,22,7,34,1,67,49,630,12.9,476,56,3,2,5,104.7,2,0
Jaquiski Tartt,9479,S,8,SF,437,11,163,263,66.6,79.6,67.1,58.8,58.5,1,0,0,1,0,36,10,5,13,0,28,21,216,10.3,114,30,2,1,1,105.7,1,1
Eric Rowe,9480,CB,4,NE,136,4,35,97,62.9,75.8,80.5,70.4,58.5,1,0,0,1,0,8,0,0,1,0,13,8,106,13.3,32,24,2,0,1,126.9,0,0
Denzel Perryman,9481,LB,9,LAC,386,7,169,210,70.1,68.3,53.1,87.3,64.7,3,0,1,2,0,40,10,9,22,0,24,17,171,10.1,108,32,1,1,1,87.3,0,0
Ronald Darby,9483,CB,9,PHI,542,1,143,398,70.6,63.8,58.6,60.0,70.4,0,0,0,0,0,42,4,6,11,0,71,44,418,9.5,102,33,3,1,8,86.5,1,1
Nate Orchard,9484,ED,4,KC,36,25,11,0,54.3,58.1,72.6,62.8,,3,0,1,2,1,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Jordan Phillips,9485,DI,16,BUF,393,186,205,2,50.5,51.6,41.4,64.9,57.8,10,1,1,8,5,18,6,4,15,0,0,0,0,,0,,0,0,0,0.0,5,2
Markus Golden,9491,ED,11,ARZ,393,219,167,7,52.3,50.8,83.0,68.2,38.5,26,3,4,19,1,24,6,0,20,0,2,2,18,9.0,26,9,0,0,0,104.2,5,2
Randy Gregory,9493,ED,14,DAL,457,321,132,4,62.7,63.2,69.9,68.3,64.0,37,5,10,22,0,13,0,2,12,1,0,0,0,,0,,0,0,0,0.0,9,1
Frank Clark,9496,ED,16,SEA,728,463,239,26,76.7,66.9,28.3,75.2,61.3,64,13,13,38,1,23,1,13,28,2,7,7,53,7.6,48,17,0,1,0,58.6,2,0
Jordan Richards,9497,S,15,ATL,429,5,160,264,64.6,62.0,57.2,67.9,63.9,1,0,0,1,0,35,5,6,16,0,28,21,182,8.7,149,21,0,0,2,91.7,0,0
P.J. Williams,9511,CB,15,NO,693,16,174,503,56.4,83.5,89.9,71.6,50.6,4,1,1,2,0,47,4,1,15,3,78,58,725,12.5,329,75,7,1,5,127.4,7,1
Eli Harold,9512,ED,11,DET,184,116,53,15,58.6,60.3,81.0,55.2,74.8,8,4,1,3,1,5,0,0,9,0,0,0,0,,0,,0,0,0,0.0,1,0
Jordan Hicks,9517,LB,12,PHI,705,59,210,436,76.1,78.4,87.0,55.5,73.6,9,3,2,4,0,62,14,4,26,0,43,33,397,12.0,306,75,1,0,3,112.3,1,0
Danielle Hunter,9521,ED,16,MIN,879,512,353,14,78.0,67.0,65.0,70.9,69.5,67,15,3,49,0,47,9,6,44,0,2,2,26,13.0,21,23,0,0,0,118.8,1,0
Carl Davis,9523,DI,5,CLV,31,17,14,0,46.2,44.5,,58.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Henry Anderson,9526,DI,16,NYJ,668,459,197,12,74.8,74.9,43.1,65.8,60.3,48,8,9,31,3,22,9,8,25,0,1,1,0,0.0,0,0,0,0,1,79.2,1,0
Geneo Grissom,9530,ED,2,NE,22,17,5,0,78.0,59.9,74.0,75.8,,2,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Steven Nelson,9531,CB,16,KC,1164,1,409,754,73.8,72.8,64.9,60.0,73.6,0,0,0,0,0,66,7,9,13,0,113,60,825,13.8,184,42,5,4,10,76.8,11,2
Angelo Blackson,9533,DI,16,HST,429,251,171,7,58.7,61.6,55.3,55.4,58.9,11,1,1,9,2,15,6,2,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Trey Flowers,9534,ED,15,NE,732,462,243,27,90.4,87.6,80.1,80.6,77.9,64,9,12,43,2,37,10,2,37,3,1,1,5,5.0,4,5,0,0,0,87.5,2,1
Justin Hardy,9540,WR,1,ATL,1,0,0,1,60.0,,80.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Clayton Geathers,9542,S,12,IND,715,14,271,430,70.5,73.3,80.7,80.0,65.1,4,0,2,2,0,66,14,8,20,1,37,28,255,9.1,165,38,1,0,2,102.9,1,0
Gabe Wright,9546,DI,2,OAK,28,15,13,0,44.3,46.4,22.9,53.9,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ibraheim Campbell,9548,S,5,GB,114,1,41,72,85.0,84.2,89.4,59.1,75.6,0,0,0,0,0,16,2,0,5,1,3,3,20,6.7,0,12,0,0,0,94.4,0,0
Rodney Gunter,9549,DI,16,ARZ,641,341,298,2,68.9,64.8,60.6,63.2,67.5,23,5,4,14,1,37,3,3,27,1,0,0,0,,0,,0,0,0,0.0,2,0
Ramik Wilson,9551,LB,9,LA,158,5,69,84,62.8,50.5,81.3,52.1,71.1,1,0,0,1,0,22,6,1,14,0,16,14,102,7.3,80,24,0,0,1,93.2,0,0
Josh Shaw,9553,S,7,TB,101,1,43,57,54.7,65.8,71.6,60.0,52.0,0,0,0,0,0,9,0,1,3,0,8,6,79,13.2,16,39,0,0,0,105.7,0,0
Za'Darius Smith,9555,ED,16,BLT,691,458,201,32,71.6,55.0,78.8,79.3,66.5,60,10,17,33,1,20,14,1,20,1,4,4,41,10.3,35,12,0,0,1,109.4,5,0
Kwon Alexander,9557,LB,6,TB,366,32,121,213,57.4,49.5,51.4,78.8,57.1,6,1,1,4,0,36,10,8,20,2,29,27,216,8.0,128,35,2,0,2,120.7,1,0
Javorius Allen,9558,HB,1,BLT,1,0,1,0,59.9,60.0,56.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Damien Wilson,9560,LB,16,DAL,287,26,152,109,42.3,54.6,35.3,62.0,31.4,4,1,1,2,0,27,2,8,12,1,25,20,204,10.2,110,53,3,0,1,140.3,0,0
