year,player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
2017,Devin Funchess,9474,WR,16,CAR,515,109,21.2,113,21.9,19,16.8,11,0,117,1.04,2,0,57.9
2017,Theo Riddick,7980,HB,16,DET,270,68,25.2,21,7.8,7,33.3,4,0,10,0.48,0,0,57.1
2017,Marquise Goodwin,7859,WR,16,SF,496,99,20,128,25.8,21,16.4,12,1,165,1.29,0,7.7,57.1
2017,Deonte Thompson,7513,WR,16,BUF,396,67,16.9,72,18.2,14,19.4,8,0,146,2.03,0,0,57.1
2017,Tyler Ervin,10753,WR,3,HST,54,11,20.4,34,63,7,20.6,4,0,15,0.44,0,0,57.1
2017,Greg Olsen,3647,TE,7,CAR,175,34,19.4,88,50.3,14,15.9,8,0,96,1.09,1,0,57.1
2017,Stephen Anderson,11160,TE,15,HST,291,50,17.2,150,51.5,23,15.3,13,0,217,1.45,1,0,56.5
2017,Jimmy Graham,5619,TE,16,SEA,466,91,19.5,213,45.7,32,15,18,2,218,1.02,2,10,56.3
2017,Dede Westbrook,11865,WR,7,JAX,233,49,21,23,9.9,9,39.1,5,1,36,1.57,0,16.7,55.6
2017,Mike Evans,8642,WR,15,TB,591,132,22.3,126,21.3,27,21.4,15,1,249,1.98,1,6.3,55.6
2017,Kelvin Benjamin,8663,WR,14,BUF,363,78,21.5,68,18.7,9,13.2,5,0,126,1.85,0,0,55.6
2017,Russell Shepard,8254,WR,14,CAR,280,29,10.4,222,79.3,18,8.1,10,3,140,0.63,1,23.1,55.6
2017,Brenton Bersin,7516,WR,8,CAR,77,13,16.9,46,59.7,9,19.6,5,0,103,2.24,0,0,55.6
2017,Ed Dickson,5595,TE,16,CAR,359,44,12.3,204,56.8,20,9.8,11,1,189,0.93,0,8.3,55
2017,Brandon Coleman,9086,WR,16,NO,366,34,9.3,237,64.8,20,8.4,11,0,221,0.93,1,0,55
2017,Josh Reynolds,11872,WR,15,LA,154,23,14.9,55,35.7,11,20,6,1,39,0.71,1,14.3,54.5
2017,Jaydon Mickens,11371,WR,8,JAX,67,11,16.4,55,82.1,11,20,6,1,77,1.4,2,14.3,54.5
2017,Bruce Ellington,8741,WR,11,HST,328,50,15.2,224,68.3,33,14.7,18,3,226,1.01,2,14.3,54.5
2017,Daniel Brown,10144,TE,9,CHI,171,20,11.7,108,63.2,13,12,7,2,71,0.66,0,22.2,53.8
2017,A.J. Derby,9635,TE,11,MIA,234,38,16.2,123,52.6,17,13.8,9,1,103,0.84,0,10,52.9
2017,Travis Benjamin,7100,WR,16,LAC,381,63,16.5,139,36.5,27,19.4,14,3,260,1.87,1,17.6,51.9
2017,Eli Rogers,9878,WR,14,PIT,270,36,13.3,253,93.7,33,13,17,4,148,0.58,1,19,51.5
2017,C.J. Anderson,8101,HB,16,DEN,241,35,14.5,4,1.7,2,50,1,0,6,1.5,0,0,50
2017,Phillip Dorsett,9462,WR,15,NE,205,17,8.3,75,36.6,4,5.3,2,1,42,0.56,0,33.3,50
2017,Taylor Gabriel,9002,WR,16,ATL,348,48,13.8,53,15.2,10,18.9,5,1,44,0.83,0,16.7,50
2017,Kaelin Clay,9617,WR,13,CAR,146,19,13,44,30.1,2,4.5,1,0,13,0.3,0,0,50
2017,Carlos Hyde,8692,HB,16,SF,376,83,22.1,20,5.3,4,20,2,0,4,0.2,0,0,50
2017,Jordan Taylor,9793,WR,9,DEN,165,18,10.9,32,19.4,2,6.3,1,0,22,0.69,0,0,50
2017,Damiere Byrd,9964,WR,8,CAR,99,16,16.2,19,19.2,2,10.5,1,0,9,0.47,1,0,50
2017,Rod Smith,9996,HB,14,DAL,129,22,17.1,18,14,2,11.1,1,0,81,4.5,1,0,50
2017,Will Tye,10070,TE,3,NYJ,47,6,12.8,11,23.4,2,18.2,1,0,21,1.91,0,0,50
2017,Corey Coleman,10649,WR,9,CLV,293,50,17.1,19,6.5,2,10.5,1,1,14,0.74,0,50,50
2017,Laquon Treadwell,10657,WR,16,MIN,299,33,11,24,8,2,8.3,1,1,9,0.38,0,50,50
2017,Eric Ebron,8645,TE,16,DET,401,81,20.2,167,41.6,28,16.8,14,4,190,1.14,2,22.2,50
2017,Sammy Watkins,8639,WR,15,LA,455,66,14.5,141,31,12,8.5,6,0,90,0.64,1,0,50
2017,Leonte Carroo,10720,WR,8,MIA,100,12,12,47,47,4,8.5,2,0,26,0.55,0,0,50
2017,Josh Hill,8200,TE,16,NO,213,22,10.3,68,31.9,6,8.8,3,0,38,0.56,0,0,50
2017,Ricardo Louis,10748,WR,15,CLV,372,55,14.8,71,19.1,4,5.6,2,1,34,0.48,0,33.3,50
2017,Devontae Booker,10770,HB,13,DEN,169,36,21.3,13,7.7,2,15.4,1,0,3,0.23,0,0,50
2017,DeAndre Washington,10777,HB,15,OAK,123,43,35,5,4.1,2,40,1,0,5,1,0,0,50
2017,Ryan Griffin,7982,TE,7,HST,123,22,17.9,57,46.3,6,10.5,3,0,60,1.05,0,0,50
2017,Alex Collins,10805,HB,13,BLT,108,32,29.6,4,3.7,2,50,1,1,9,2.25,0,50,50
2017,Alan Cross,10931,FB,8,TB,47,6,12.8,8,17,2,25,1,1,5,0.63,0,50,50
2017,Robby Anderson,11254,WR,16,NYJ,492,111,22.6,138,28,24,17.4,12,0,109,0.79,0,0,50
2017,Tanner McEvoy,11288,WR,15,SEA,111,9,8.1,62,55.9,6,9.7,3,2,82,1.32,0,40,50
2017,Robert Turbin,7106,HB,6,IND,69,11,15.9,8,11.6,2,25,1,0,16,2,0,0,50
2017,Marvin Hall,11440,WR,8,ATL,29,8,27.6,8,27.6,2,25,1,0,20,2.5,0,0,50
2017,David Njoku,11784,TE,16,CLV,284,58,20.4,64,22.5,12,18.8,6,0,62,0.97,0,0,50
2017,Mark Ingram II,6180,HB,16,NO,244,65,26.6,5,2,2,40,1,1,9,1.8,0,50,50
2017,A.J. Green,6156,WR,16,CIN,517,134,25.9,72,13.9,14,19.4,7,1,84,1.17,2,12.5,50
2017,Michael Hoomanawanui,5655,TE,14,NO,81,9,11.1,37,45.7,2,5.4,1,0,4,0.11,0,0,50
2017,Jonnu Smith,11855,TE,16,TEN,159,28,17.6,44,27.7,2,4.5,1,0,3,0.07,0,0,50
2017,Brent Celek,3778,TE,16,PHI,137,23,16.8,22,16.1,4,18.2,2,0,11,0.5,0,0,50
2017,JoJo Natson,12739,WR,4,NYJ,12,5,41.7,10,83.3,4,40,2,1,18,1.8,0,33.3,50
2017,Evan Engram,11778,TE,15,NYG,496,108,21.8,126,25.4,25,19.8,12,3,128,1.02,1,20,48
2017,Kamar Aiken,6671,WR,15,IND,354,38,10.7,191,54,19,9.9,9,3,67,0.35,0,25,47.4
2017,Alshon Jeffery,7048,WR,16,PHI,549,113,20.6,88,16,19,21.6,9,0,110,1.25,4,0,47.4
2017,Dez Bryant,5549,WR,16,DAL,519,126,24.3,114,22,28,24.6,13,5,108,0.95,0,27.8,46.4
2017,Brandin Cooks,8655,WR,16,NE,609,109,17.9,104,17.1,13,12.5,6,2,78,0.75,2,25,46.2
2017,Julio Jones,6158,WR,16,ATL,469,143,30.5,111,23.7,31,27.9,14,2,204,1.84,1,12.5,45.2
2017,Brandon Tate,5006,WR,9,BUF,92,14,15.2,64,69.6,9,14.1,4,0,36,0.56,1,0,44.4
2017,Josh Gordon,7618,WR,5,CLV,167,41,24.6,37,22.2,9,24.3,4,1,51,1.38,0,20,44.4
2017,Josh Doctson,10656,WR,16,WAS,456,72,15.8,91,20,16,17.6,7,1,79,0.87,3,12.5,43.8
2017,Martavis Bryant,8753,WR,15,PIT,447,81,18.1,48,10.7,7,14.6,3,1,11,0.23,1,25,42.9
2017,O.J. Howard,11774,TE,14,TB,233,36,15.5,91,39.1,7,7.7,3,0,29,0.32,0,0,42.9
2017,Kendrick Bourne,12270,WR,11,SF,201,31,15.4,46,22.9,7,15.2,3,0,88,1.91,0,0,42.9
2017,Brittan Golden,7481,WR,8,ARZ,61,9,14.8,51,83.6,5,9.8,2,2,50,0.98,0,50,40
2017,Zay Jones,11792,WR,15,BUF,461,65,14.1,142,30.8,10,7,4,2,35,0.25,0,33.3,40
2017,Jeff Heuerman,9525,TE,14,DEN,131,18,13.7,57,43.5,10,17.5,4,0,39,0.68,1,0,40
2017,John Brown,8726,WR,10,ARZ,311,51,16.4,142,45.7,16,11.3,6,1,81,0.57,2,14.3,37.5
2017,Travis Rudolph,47997,WR,7,NYG,151,22,14.6,108,71.5,19,17.6,7,2,95,0.88,0,22.2,36.8
2017,Isaiah McKenzie,11927,WR,10,DEN,84,12,14.3,61,72.6,11,18,4,1,29,0.48,0,20,36.4
2017,Breshad Perriman,9459,WR,11,BLT,215,31,14.4,25,11.6,3,12,1,0,6,0.24,0,0,33.3
2017,Odell Beckham Jr.,8647,WR,4,NYG,145,41,28.3,18,12.4,3,16.7,1,1,6,0.33,0,50,33.3
2017,Hunter Sharp,11078,WR,3,NYG,59,9,15.3,9,15.3,3,33.3,1,1,6,0.67,0,50,33.3
2017,Jacob Hollister,12051,TE,11,NE,35,9,25.7,13,37.1,3,23.1,1,0,19,1.46,0,0,33.3
2017,Harry Douglas,4398,WR,2,TEN,10,3,30,8,80,3,37.5,1,0,8,1,0,0,33.3
2017,Adrian Peterson,3623,HB,10,ARZ,98,17,17.3,10,10.2,3,30,1,2,4,0.4,0,66.7,33.3
2017,Jehu Chesson,11894,WR,4,KC,46,4,8.7,18,39.1,3,16.7,1,0,8,0.44,0,0,33.3
2017,Josh Bellamy,7472,WR,13,CHI,271,44,16.2,56,20.7,7,12.5,2,0,11,0.2,0,0,28.6
2017,Seth DeValve,10772,TE,16,CLV,330,53,16.1,109,33,16,14.7,4,2,44,0.4,0,33.3,25
2017,DeAndrew White,9697,WR,2,HST,60,5,8.3,49,81.7,4,8.2,1,1,24,0.49,0,50,25
2017,Donte Moncrief,8725,WR,12,IND,384,41,10.7,62,16.1,4,6.5,1,1,3,0.05,0,50,25
2017,Dwayne Allen,7066,TE,16,NE,156,19,12.2,61,39.1,4,6.6,1,1,2,0.03,0,50,25
2017,Marcedes Lewis,2973,TE,16,JAX,377,45,11.9,108,28.6,8,7.4,2,1,46,0.43,0,33.3,25
2017,Xavier Grimble,9092,TE,12,PIT,54,8,14.8,15,27.8,4,26.7,1,0,12,0.8,0,0,25
2017,Kerwynn Williams,8013,HB,13,ARZ,79,15,19,11,13.9,4,36.4,1,0,2,0.18,0,0,25
2017,DeAndre Hopkins,7808,WR,15,HST,576,164,28.5,91,15.8,17,18.7,4,0,58,0.64,0,0,23.5
2017,Darrell Daniels,12122,TE,12,IND,72,12,16.7,35,48.6,6,17.1,1,1,7,0.2,0,50,16.7
2017,Logan Thomas,8755,TE,10,BUF,80,9,11.3,10,12.5,1,10,0,0,0,0,0,,0
2017,Amara Darboh,11861,WR,16,SEA,91,13,14.3,8,8.8,1,12.5,0,0,0,0,0,,0
2017,Andre Roberts,5612,WR,8,ATL,21,3,14.3,6,28.6,1,16.7,0,0,0,0,0,,0
2017,Branden Oliver,9286,HB,8,LAC,51,9,17.6,3,5.9,1,33.3,0,0,0,0,0,,0
2017,Marlon Mack,11898,HB,14,IND,161,30,18.6,6,3.7,1,16.7,0,0,0,0,0,,0
2017,Anthony Fasano,2998,TE,14,MIA,137,15,10.9,16,11.7,2,12.5,0,0,0,0,0,,0
2017,Darrius Heyward-Bey,4930,WR,11,PIT,33,3,9.1,7,21.2,1,14.3,0,0,0,0,0,,0
2017,Virgil Green,6356,TE,16,DEN,139,22,15.8,33,23.7,1,3,0,1,0,0,0,100,0
2017,Adam Shaheen,11800,TE,12,CHI,66,14,21.2,4,6.1,1,25,0,0,0,0,0,,0
2017,Eric Weems,4097,WR,3,TEN,4,2,50,1,25,1,100,0,0,0,0,0,,0
2017,Elijah McGuire,11943,HB,14,NYJ,128,26,20.3,5,3.9,2,40,0,1,0,0,0,100,0
2017,Stacy Coley,11974,WR,3,MIN,11,1,9.1,3,27.3,1,33.3,0,0,0,0,0,,0
2017,Noah Brown,11993,WR,12,DAL,42,9,21.4,8,19,1,12.5,0,1,0,0,0,100,0
2017,Gerald Everett,11799,TE,16,LA,195,30,15.4,26,13.3,3,11.5,0,0,0,0,0,,0
2017,Markus Wheaton,7860,WR,11,CHI,117,17,14.5,16,13.7,1,6.3,0,0,0,0,0,,0
2017,Marshawn Lynch,3628,HB,15,OAK,182,29,15.9,8,4.4,1,12.5,0,0,0,0,0,,0
2017,Troy Niklas,8687,TE,15,ARZ,139,20,14.4,11,7.9,2,18.2,0,1,0,0,0,100,0
2017,Charles Sims,8704,HB,16,TB,240,44,18.3,10,4.2,2,20,0,2,0,0,0,100,0
2017,Adoree' Jackson,11773,CB,3,TEN,6,1,16.7,2,33.3,1,50,0,1,0,0,0,100,0
2017,Mike Williams,11762,WR,10,LAC,135,23,17,29,21.5,2,6.9,0,0,0,0,0,,0
2017,Michael Clark,12107,WR,2,GB,48,14,29.2,8,16.7,1,12.5,0,0,0,0,0,,0
2017,C.J. Uzomah,9590,TE,14,CIN,75,13,17.3,21,28,1,4.8,0,0,0,0,0,,0
2017,James Hanna,7175,TE,16,DAL,75,7,9.3,18,24,1,5.6,0,0,0,0,0,,0
2017,Jay Ajayi,9582,HB,14,PHI,238,33,13.9,5,2.1,1,20,0,1,0,0,0,100,0
2017,Vince Mayle,9556,TE,5,BLT,7,1,14.3,2,28.6,1,50,0,0,0,0,0,,0
